Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "fmnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "fedgra_metric_profile": "keras", "min_participate_round": 5}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.2097,1277825755.8261216,0.0892503532011564,0.2097,0.09659088926581065,0.1774883796080368,10000
1,0.2664,47523675691290.65,0.16553396850083033,0.26639999999999997,0.14801867696714352,0.24150707090089515,10000
2,0.2018,4.413408276748657,0.0560968966582721,0.20179999999999998,0.07284339475484021,0.15136347740387898,10000
3,0.2087,959283885.3782715,0.07339288511978381,0.20869999999999997,0.08347965410702973,0.1546503157183153,10000
4,0.5127,1.3645941249847413,0.5102976129651247,0.5127,0.47897502408613757,0.473277517303228,10000
5,0.3402,2.7281264083862307,0.4274806884198864,0.3402,0.2553355133174393,0.3006071455683598,10000
6,0.3052,2.4741385169982912,0.42810831310335506,0.3052,0.2363230920564229,0.2522911321943403,10000
7,0.3376,2.286093132019043,0.39498439034562544,0.3376,0.288068756355056,0.28571418531998966,10000
8,0.3479,3.2340325119018556,0.2066601118559892,0.3479,0.23563801891340003,0.3316216282671702,10000
9,0.4663,1.5791245933532714,0.3943148035825097,0.46630000000000005,0.3733897266806903,0.43924884049114576,10000
10,0.3474,2.161953143310547,0.4844563688392137,0.34740000000000004,0.2830977240736935,0.29762895949753143,10000
11,0.3458,3.0909479888916014,0.3760246975913655,0.3458,0.23404742050849264,0.328586193395876,10000
12,0.3469,3.7042701850891113,0.34579459296812975,0.3469,0.2631417432591505,0.350622941078772,10000
13,0.3712,2.2406517906188963,0.47591167360155884,0.3712,0.2899750240689756,0.3290254777537225,10000
14,0.5811,2225569007.035404,0.7315525285126855,0.5811,0.5374042321478109,0.5550598730287774,10000
15,0.3897,2.171623642730713,0.4557367392554899,0.38970000000000005,0.311457768450071,0.34865177416199045,10000
16,0.4079,2.788114570236206,0.37260392121164754,0.4079,0.3248179276133978,0.3978344048481924,10000
17,0.3666,1.2436840897568187e+24,0.4054567562056512,0.3666,0.28334610528275317,0.35364466386888854,10000
18,0.3687,1.902204499053955,0.5899264659222397,0.36869999999999997,0.2820216986404256,0.3200995398626293,10000
19,0.6278,3.130667772246491e+23,0.6110117604335334,0.6277999999999999,0.5726815757221083,0.5977155005911134,10000
20,0.3536,6359556820.345212,0.5158488674113026,0.3536,0.2706465760049952,0.3513011604400657,10000
21,0.4035,1.8631597675323486,0.5304655257909249,0.4035,0.3371081958796482,0.35667646987607415,10000
22,0.3773,4.164724826812744,0.5549375826691219,0.3773000000000001,0.3000874345981266,0.3605860948962396,10000
23,0.4074,1.856712567138672,0.5845457232541449,0.4074,0.33455127829022546,0.36180243487886904,10000
24,0.6735,3.2667001607545225e+28,0.6988826421495583,0.6735,0.6568576205821177,0.6434155868660655,10000
25,0.4082,1.8412775691986083,0.5256142108432313,0.4082,0.3209924825217795,0.3622776119904743,10000
26,0.3998,2.871014651489258,0.48253212068178836,0.3998,0.3223048356297291,0.3910843860528514,10000
27,0.376,3.2064668716430664,0.5268808437159678,0.376,0.3009778775736935,0.3762376398505053,10000
28,0.4238,1010222866.7112465,0.5885881739453318,0.42379999999999995,0.3196167987204615,0.3865912603357346,10000
29,0.6289,78701942804579.62,0.5493891150992247,0.6289,0.5765720446444543,0.6007621333965688,10000
30,0.4383,2.0437205596923826,0.5811936355962876,0.4383,0.3436268192765326,0.401761291169565,10000
