Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "qmnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "fedgra_metric_profile": "keras", "min_participate_round": 5}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.19278333333333333,4.4719503875732425,0.04410499220636177,0.19625862080880116,0.07064492636865186,0.1509526870485321,60000
1,0.21083333333333334,3.2506656688690185,0.08284226962893362,0.20812284845718088,0.08648941257116188,0.15752913393308282,60000
2,0.23741666666666666,3.0784729672749838,0.2275268324472882,0.24236734678200275,0.13582597000339586,0.18849006623314513,60000
3,0.33758333333333335,2.283861281077067,0.45912404209171126,0.33804842121180656,0.2616481220006236,0.2897741943112987,60000
4,0.5890833333333333,1.070661399523417,0.6814722085709277,0.5840467873760624,0.5609662173872316,0.5551845430961104,60000
5,0.43666666666666665,2.0528175984700523,0.5000117079397988,0.42480076730706057,0.35708680294010303,0.41557900448970725,60000
6,0.3311,2.3930565209706622,0.5468706357112497,0.33330495396237275,0.2580032006158781,0.292500985597354,60000
7,0.3466166666666667,3.0746427178700766,0.619957893636383,0.3486082010157629,0.29747832273342645,0.35606286662034065,60000
8,0.44975,1.6536918376922607,0.6279018228779669,0.4474407023117249,0.35724197899648386,0.4183625251409541,60000
9,0.44565,1.7482214312235513,0.6305433617308382,0.4501372607242118,0.36666027324536987,0.4140340660580865,60000
10,0.5166666666666667,1.4843546010335287,0.6987806139089008,0.5074398565016675,0.45299427683975546,0.4971337878314327,60000
11,0.45111666666666667,1.7698539830525717,0.706500719774852,0.447992091142456,0.3872720448598164,0.4189699994764904,60000
12,0.40508333333333335,2.025629233868917,0.5789983634607831,0.4123174305784706,0.3660944586251399,0.37963875860646756,60000
13,0.57315,1.1709630403518676,0.7442388206503088,0.5754635610483896,0.5350317395090962,0.5463975373426735,60000
14,0.46731666666666666,1.601026370747884,0.7281000988478554,0.4659369134957224,0.386345564796348,0.44167777305066264,60000
15,0.5721166666666667,1.2532873999913534,0.6809347749200391,0.5664681447612471,0.5285404384657492,0.544253357341761,60000
16,0.41281666666666667,2.4566661926269533,0.6608609069127112,0.41605569321426994,0.39015619138095925,0.42811266018890176,60000
17,0.5062666666666666,1.298758945083618,0.7890436980082252,0.5105237849245723,0.46054631675571456,0.4846979975786173,60000
18,0.6304333333333333,1.0211554111480712,0.6964833453050656,0.6267988706752725,0.6062062474928177,0.6010433144390837,60000
19,0.5056,1.4103711657842,0.7288723427193909,0.506235945940139,0.44809442881727096,0.4898485861148688,60000
20,0.6010666666666666,1.1937971648534138,0.7915046288657811,0.5928317710462703,0.5508010602157979,0.5825047710875669,60000
21,0.41618333333333335,2.0570864585876465,0.6612187280489052,0.42053586051155234,0.375878871427734,0.4104471903900044,60000
22,0.5143,1.406270562807719,0.7104816829305302,0.5188569546131556,0.49463337116202044,0.4995758687046871,60000
23,0.6290166666666667,1.1857203227996826,0.7184920556177034,0.629812006042707,0.5882239402544458,0.6091083839482253,60000
24,0.5247666666666667,1.4226282251993816,0.7439207871685788,0.5262168153163691,0.491641977204692,0.5103184157721232,60000
25,0.7301666666666666,0.8755493040243785,0.8257020230134646,0.7233257363161373,0.6986677367704166,0.7165425749902764,60000
26,0.46605,1.6363354037602742,0.791716438069303,0.46844036021541624,0.422124248646337,0.4489469389825561,60000
27,0.5867833333333333,1.1460893953323363,0.7688386456782652,0.5915499055714939,0.581850226210833,0.5742457532347673,60000
28,0.71925,0.9050705949147543,0.7852845001109441,0.7190020743858702,0.6896683063179677,0.7030890574674176,60000
29,0.62275,1.243057122294108,0.732781275183567,0.621958271044518,0.6091357966837189,0.60344349780498,60000
30,0.7632833333333333,0.7539391327699025,0.8496003792759067,0.7577125527551399,0.7405219146705436,0.7507771003061053,60000
31,0.6598166666666667,0.9547575492223104,0.8036119822245352,0.663543102610095,0.6522469857481001,0.6395266348324017,60000
32,0.67915,0.9730521324793497,0.7478832599933821,0.678522527257472,0.6663179874772198,0.6574137759709432,60000
33,0.7385833333333334,0.7534458632946014,0.8401515410502649,0.7420376821813228,0.7328832779840013,0.7226468025726276,60000
34,0.6972,0.9360818783124288,0.756590569819344,0.695867115226644,0.6842458110596824,0.6766978612867346,60000
35,0.7492166666666666,0.7246725572586059,0.8200435350110278,0.746752425449525,0.7450826440984725,0.7313302534564979,60000
36,0.7543,0.6636781184196472,0.8445485697988001,0.7587857398684374,0.7497583817170373,0.7384927978763618,60000
37,0.7559833333333333,0.7134158821105957,0.823984181869568,0.753904872754033,0.7544457364396938,0.7369233292835717,60000
38,0.823,0.530633553202947,0.8886093979387418,0.8251234490754935,0.8216900619073882,0.8130204247939481,60000
39,0.70175,0.8015359786669414,0.8419209936291177,0.7048194901894054,0.7166065869086304,0.6895148727740164,60000
40,0.7969333333333334,0.5964401429971059,0.844332464714595,0.7946464577776803,0.7942705393646783,0.7807498521182799,60000
41,0.6530666666666667,1.009957071908315,0.8415374533673573,0.6567772794022152,0.6395745200782263,0.641488650689207,60000
42,0.7381,0.7064666932900747,0.8512287573181816,0.7411095013816125,0.750004036680044,0.7253246460136541,60000
