Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "mnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra_standard", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "min_participate_round": 5}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra_standard", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1973,1.8299350161342033e+23,0.04177112877720201,0.18750646078007596,0.06773513495273058,0.141192945773862,10000
1,0.1915,3.5483393390655515,0.16398679508461783,0.19455017154048426,0.09540188747611669,0.18223069424285368,10000
2,0.2019,4.382330401611328,0.14003818054051415,0.19227532448422152,0.06897786035750647,0.14449015258552547,10000
3,0.2534,4.87598074874878,0.14645245737148288,0.25000837149057026,0.14418758908146462,0.23182982560307228,10000
4,0.3699,2.4931214435577393,0.2480386285868695,0.36343688297467114,0.21026388834384518,0.326868686717519,10000
5,0.1878,4.104974542236328,0.037747380103489346,0.18602930065058043,0.06268700015017496,0.13003101001454268,10000
6,0.2108,3.860244962310791,0.04254515327257664,0.19931358446462286,0.06992955622194226,0.15771440607070158,10000
7,0.1898,4.9048441207885745,0.038291150929347796,0.18801077431826432,0.06351406885824473,0.1332939451150738,10000
8,0.2846,3.264777701950073,0.16998897927222606,0.2743338564115981,0.14181531763476674,0.24009362504942328,10000
9,0.3836,1.9703457246780396,0.2956658966558122,0.3705841278792376,0.2558421602977029,0.3628789108752368,10000
10,0.2109,3.528620778656006,0.043462290882860466,0.1994156252809494,0.07090441775527448,0.15995143510686596,10000
11,0.2098,4.127731178283692,0.23914633956662482,0.20731833530572413,0.09602925517241892,0.15952139645812527,10000
12,0.2179,3.682585208892822,0.08933533548007233,0.20635318722346674,0.08416352063114932,0.16859994088996208,10000
13,0.3588,3.2470981132507326,0.33070924393840473,0.34640751323641017,0.2518767435451917,0.3395201529850365,10000
14,0.3624,1.7849432685852051,0.2505004266764101,0.35205205841798753,0.2539253040380105,0.3648124947967151,10000
15,0.1986,2.4482921979390235e+28,0.24110768245286618,0.20111976804220463,0.08115507281938591,0.15290649025352887,10000
16,0.2277,3.0731830177307127,0.14243520644361105,0.21689841740149754,0.09793440918856226,0.17733336735202063,10000
17,0.2579,4.851413411155403e+23,0.24103838010111328,0.255184651556756,0.15526329642400247,0.22353819844917933,10000
18,0.3893,2.6740419731140137,0.2788374999279017,0.37839839156374727,0.27290762813065866,0.35592452212582615,10000
19,0.4162,1.639882396697998,0.2920355620001845,0.4083893901683511,0.29854253738880027,0.395355977874264,10000
20,0.2768,3.2152321468353273,0.25003795523509054,0.2663973919264094,0.1716072946824822,0.2694488671274156,10000
21,0.2141,4.09786735458374,0.23119722912387425,0.21010937707921004,0.15226765356624627,0.16622042876746787,10000
22,0.3105,1.1773769177134413e+28,0.21570688685977787,0.29952036161600687,0.2102229938134455,0.28925391532670175,10000
23,0.3439,7822612914768.245,0.41096616043699974,0.3370168119335008,0.2579558495800351,0.3254043880281608,10000
24,0.3794,1.6449035820007325,0.4177595085250543,0.368419979083413,0.28150873205637117,0.365566948415768,10000
25,0.2039,15216.52442888031,0.2999553898775116,0.20264524297206582,0.15561509228232911,0.23950572780388624,10000
26,0.2121,89537753591373.31,0.24522806033910566,0.21458159777512814,0.11433258007307459,0.18032533434913112,10000
27,0.4291,2.1417372535705566,0.4059387675350051,0.41549891158277064,0.3356653757560662,0.4205332237492774,10000
28,0.3997,2.5990044887542725,0.37004425844570726,0.39870791963466085,0.2991670662330028,0.36971137349105787,10000
29,0.5039,5.7041199113467786e+22,0.432183745973487,0.49467939288366936,0.4243705207372173,0.47877001165911165,10000
30,0.254,3.794797441482544,0.24217290146578607,0.24388004406872912,0.14943423286448726,0.22039285304460177,10000
31,0.2465,3.1429595359802245,0.19239824576306158,0.23261824669160483,0.1515460927983372,0.23358479760251935,10000
32,0.3771,1.9093981163024902,0.3410346569576731,0.36469209099785926,0.28851149105878277,0.37650923198565445,10000
33,0.3719,2.123114108276367,0.34908938766284486,0.36144200236695745,0.2708338062082544,0.378678253634088,10000
34,0.3284,2.6127106307983397,0.24494547377894044,0.331847195234531,0.2413411063693151,0.32164947619887146,10000
35,0.2622,3.194804858691713e+28,0.2691125008995418,0.2525786734944958,0.18199076952873283,0.2947462508058641,10000
36,0.3928,13321.897711032105,0.3543078828920769,0.3816628810266227,0.3266097011052051,0.40638218594911474,10000
37,0.4283,1.5911680346896417e+23,0.34177181455422034,0.41965777926451864,0.3357407231793204,0.4155025030001388,10000
38,0.466,1.896504086303711,0.34431816211569843,0.4570388772235778,0.3474322353253997,0.4467521224120874,10000
39,0.2829,2.174874724197388,0.4342127390668156,0.2776732683168613,0.18811974952438584,0.24416195599853097,10000
40,0.3336,2.2761586208343507,0.3223853813483105,0.31961047825893185,0.24056421459455296,0.3263121928838498,10000
41,0.2819,4982.439475330353,0.2778273846501106,0.27239308663239237,0.19924454363462776,0.31139897210950834,10000
42,0.4212,5383.5064865943905,0.3310358029422937,0.40770868276640454,0.3420857909749942,0.42753606694489055,10000
43,0.4018,1.9709324605277618e+28,0.2944790855216383,0.3953582777258557,0.29051333935135715,0.38383203188109083,10000
44,0.4139,2.1374570484161377,0.3589676926264705,0.4092761651854585,0.3473505330488108,0.38140494895778176,10000
45,0.3769,2.3253829162597657,0.2925933250215832,0.3649999280166422,0.24133388142915954,0.3462868187797088,10000
46,0.4926,1.6616141479492188,0.3393202921272237,0.4867497368972605,0.3823841149280275,0.46940316643184304,10000
47,0.3409,1.1534610767232344e+28,0.44420454300282114,0.3323150071577486,0.26208753832135223,0.34604964766238167,10000
48,0.3224,7.603475111182934e+27,0.32197426726709855,0.3123722202059566,0.19943813924100623,0.30502308932369593,10000
49,0.4085,1.75817798538208,0.4091085229487095,0.39714138821855355,0.26717550260558065,0.37182212135678777,10000
50,0.4462,13742.480657836151,0.42909179448826906,0.4447706517104132,0.35612162387551605,0.44399299045141266,10000
51,0.5067,2.3873039213348426e+28,0.38260975567145356,0.4977201319804226,0.4033358107852556,0.486525014945878,10000
52,0.5176,38335022658225.81,0.532112042003605,0.5041058915964112,0.44448908494020956,0.49976193175559114,10000
53,0.2362,3.1306611389160155,0.2798320530710983,0.22592316355993916,0.15569326966826072,0.25416850174506694,10000
54,0.4863,1.7272410789489747,0.5482898173516086,0.47663298021550765,0.38145812466267365,0.45307102094471424,10000
55,0.4258,1.9372572074890138,0.46702816768466704,0.4236835182192083,0.34047117302304647,0.3922826817466524,10000
56,0.4495,2.2637354381733763e+23,0.2915217126171873,0.44198277697861565,0.3205725951323247,0.4189341294442248,10000
57,0.5973,1.4226846050262452,0.5552249523132526,0.5831845769800627,0.53507833936474,0.5662020486177298,10000
58,0.4324,1.6487302825927734,0.457034702144229,0.42212304659299027,0.36589024629627204,0.3949058279777416,10000
59,0.3911,2.2217233390808104,0.31853750248050805,0.38445402295760234,0.2699283298327283,0.37451626776304775,10000
60,0.4022,2.1550407718658446,0.2287996526457202,0.39506931696794667,0.2773905045829735,0.3619358353606359,10000
61,0.4649,1.9173219651778486e+23,0.27489012662037193,0.4578025454080385,0.33222303388137703,0.4428352396766067,10000
62,0.6132,15513528388342.322,0.6560748964719938,0.6059758991516525,0.5493124442362858,0.5853446525043587,10000
63,0.243,3.5234609451293943,0.3065873355699474,0.23610537028782583,0.1447319928820296,0.20678001483865802,10000
64,0.4095,5737.624574486542,0.3381102974468117,0.39727800257262325,0.30690858011051003,0.37739602384354565,10000
65,0.4021,2.0751310482025147,0.3380386805135532,0.3973683477768926,0.3085021012221969,0.41092913525036656,10000
66,0.3912,1.9312291885375976,0.38582128373314617,0.38341496968569216,0.2775411980423058,0.36132431748533195,10000
67,0.6048,1.386751416015625,0.5710839407593342,0.6017733879031648,0.5508340661863925,0.5802292601936362,10000
68,0.3987,1.7381128944396973,0.5817375090892298,0.38656067330040833,0.29830695495770254,0.3712647599894787,10000
69,0.4256,1.7297937334191003e+28,0.48415248014838763,0.4216411828575131,0.331633915829872,0.4074475622939786,10000
70,0.5127,1.5075635688781739,0.42255802511840423,0.5065238450170891,0.4084705774180134,0.478276880186932,10000
71,0.289,3.025971820068359,0.35314040752426035,0.29119226626779665,0.21407639792817285,0.2885712485451329,10000
72,0.5368,1.4889853538513182,0.5072484505222615,0.52762153668157,0.42210699060588297,0.5092260102840888,10000
73,0.4761,1.9340795322418214,0.4151487989845098,0.4668684254721972,0.39468486193426366,0.46931655418415313,10000
74,0.4872,1.4649171756744386,0.6776884145450383,0.47666266431853843,0.42806798088034154,0.46730122767249754,10000
75,0.389,2.171473491668701,0.41783069170442017,0.386433867162067,0.2922173006356706,0.36865663115740716,10000
76,0.4513,1.7895028373718262,0.4362658884473255,0.4412378532888443,0.35424428018653475,0.4122818309189089,10000
77,0.6071,1.3434777748107911,0.6256387232005209,0.5983999084688854,0.5688397630027066,0.6000400797080995,10000
78,0.5111,1.6582199348449707,0.4302854310542331,0.5036142557506607,0.42390022503599323,0.496961560877417,10000
79,0.4712,1.5310388191223145,0.5288033226673365,0.4606325519819511,0.37477590388753834,0.45021363012425925,10000
80,0.4553,3.5318903588077776e+23,0.5406824282181828,0.4501449013535271,0.35562879454451835,0.419813858614054,10000
81,0.3769,2.460763939666748,0.4421221483004869,0.36648221783737084,0.24935390801383242,0.36139512304399835,10000
82,0.492,4.164582690005971e+23,0.5262537716742661,0.4850941779111425,0.41275232900671044,0.4631821431740783,10000
83,0.5214,4769272560407.099,0.5939670683994488,0.5147367673765968,0.4315501766004591,0.5016892633711219,10000
84,0.4994,1.8692590038299561,0.40821459074433963,0.4886829266317908,0.4107189604450208,0.4870707983031421,10000
85,0.4857,1.6781836189270019,0.5691916561003925,0.4757900995978945,0.35381138179697413,0.4582139245683825,10000
86,0.5061,1.6342046768188476,0.33619445706083756,0.49915748942493715,0.3912056572349799,0.47304800653088097,10000
