Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cinic10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "close_optimal", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.11123333333333334,2.3159991319444444,10.135044108026255,0.0203320348905927,0.11123333333333334,0.030961914118706607,0.023990936282979086,0.023990936282979086,90000
1,0.3956777777777778,2.026803883658515,7.589789701098379,0.49757537465242674,0.3956777777777778,0.31536885831266226,0.3459935367352284,0.3459935367352284,90000
2,0.46492222222222224,1.9832083267980152,7.266017387551575,0.5137176209289043,0.4649222222222222,0.39906030717458724,0.4174144659867875,0.4174144659867875,90000
3,0.47784444444444446,1.9172184864494535,6.802012242689005,0.5263069111475482,0.4778444444444444,0.42030545378229506,0.4321310386724867,0.4321310386724867,90000
4,0.5270777777777778,1.7548987162828444,5.7828620025349275,0.5479099416982262,0.5270777777777778,0.48126629256330683,0.48477541832124266,0.48477541832124266,90000
5,0.5265222222222222,1.8165525483356582,6.150617900119592,0.5580418230991091,0.5265222222222221,0.48010781888264537,0.48552543850460594,0.48552543850460594,90000
6,0.5440666666666667,1.80961115363174,6.108071868832676,0.5634083458553342,0.5440666666666667,0.5007161119558708,0.5040424957349425,0.5040424957349425,90000
7,0.5650555555555555,1.7465840462234286,5.734978755546761,0.5720564756043937,0.5650555555555556,0.5226580578139851,0.5269957578375078,0.5269957578375078,90000
8,0.5722222222222222,1.7303472174750434,5.642612782093903,0.575651839915295,0.5722222222222222,0.5258248541962466,0.5350981249726139,0.5350981249726139,90000
9,0.5738333333333333,1.7031171134286456,5.49103692782349,0.582355418120778,0.5738333333333333,0.5322824582862281,0.5374905121234281,0.5374905121234281,90000
