Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cinic10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "rbla", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.2056,2.2552007378472223,9.537207596526907,0.23700152921174888,0.2056,0.14704161523274992,0.13558410700896595,0.13558410700896595,90000
1,0.4045,3.019696744492319,20.485078529264555,0.4237224206696359,0.40449999999999997,0.3624653640417036,0.3511197088419185,0.3511197088419185,90000
2,0.4137222222222222,4.162001686327987,64.1999021356536,0.4385628401073999,0.4137222222222222,0.36255308198567776,0.3634283465608185,0.3634283465608185,90000
3,0.3861111111111111,4.141995996411642,62.928300842004965,0.41133788704030005,0.38611111111111107,0.3532848748304667,0.335435599563601,0.335435599563601,90000
4,0.39615555555555554,4.6895346668455336,108.80253859731332,0.3898190170725008,0.39615555555555554,0.34857635973436557,0.3412541251498329,0.3412541251498329,90000
5,0.4165333333333333,4.05996799583435,57.972455689194355,0.47478291375278836,0.4165333333333333,0.3919795865101596,0.3607888637717753,0.3607888637717753,90000
6,0.38003333333333333,4.927710991075304,138.06312264877806,0.47447608830435684,0.38003333333333333,0.35728234489049476,0.3284993230402174,0.3284993230402174,90000
7,0.4492888888888889,4.228439182239109,68.6100607566731,0.5099907874623119,0.44928888888888896,0.4223917158308651,0.3980103541829127,0.3980103541829127,90000
8,0.41257777777777777,4.120479191017151,61.58874796921399,0.487419683752635,0.41257777777777777,0.3920274677961215,0.3620197620732836,0.3620197620732836,90000
9,0.43766666666666665,3.878395315647125,48.346571804248875,0.5060764890078693,0.4376666666666666,0.4115181319206445,0.38724960725510504,0.38724960725510504,90000
10,0.4282888888888889,3.908715721379386,49.8349089495431,0.4837891277320823,0.42828888888888894,0.40907204890623106,0.3740262861138632,0.3740262861138632,90000
11,0.4391333333333333,4.1425398742675785,62.96253546022615,0.5037711266501557,0.43913333333333326,0.4240666050133223,0.38836497924144076,0.38836497924144076,90000
12,0.45813333333333334,3.5233689356538984,33.89843796695657,0.5066132732141833,0.45813333333333334,0.45081880650546713,0.4032485453275865,0.4032485453275865,90000
13,0.4310555555555556,3.8450853440178765,46.76267509519596,0.5069969313234701,0.4310555555555555,0.43430227389168524,0.3824259414754992,0.3824259414754992,90000
14,0.4471222222222222,3.8342363918410407,46.258091122231356,0.4907647388980537,0.4471222222222223,0.4420954185143454,0.3945055323848842,0.3945055323848842,90000
15,0.45636666666666664,3.4180803389867145,30.510788396461876,0.49964390399724384,0.4563666666666667,0.4541874784421879,0.40231289342857085,0.40231289342857085,90000
16,0.48612222222222223,3.1788385908444723,24.018841644038638,0.5184161681934152,0.48612222222222223,0.4844215667690568,0.4326578850816527,0.4326578850816527,90000
17,0.4528,3.4706377303441367,32.157243556967735,0.48493170299533234,0.4528,0.44795779530218105,0.3964247349758605,0.3964247349758605,90000
18,0.47676666666666667,3.265441306813558,26.191667001868577,0.4923396167749239,0.47676666666666667,0.47270346772290656,0.4206483117639494,0.4206483117639494,90000
19,0.48425555555555555,3.405987893380059,30.144060136921176,0.5057533176808978,0.4842555555555556,0.4818840332812447,0.42941873499887956,0.42941873499887956,90000
20,0.4391333333333333,4.2595591817643905,70.77877600121927,0.49251381488596707,0.4391333333333334,0.4364855860310228,0.3827132270568902,0.3827132270568902,90000
21,0.4834777777777778,3.54805697072347,34.745739866419505,0.5109585675390342,0.48347777777777773,0.4797345037547157,0.4284487457376943,0.4284487457376943,90000
22,0.4415222222222222,4.075947758642832,58.906283079429414,0.48086730126870264,0.4415222222222222,0.43954433536384885,0.38371285696171265,0.38371285696171265,90000
23,0.4679333333333333,3.81904076473448,45.56048413021673,0.48062135400744876,0.4679333333333334,0.4679900142382313,0.4099941385120327,0.4099941385120327,90000
24,0.4406111111111111,4.156740925555759,63.863048638634,0.4837892352501214,0.4406111111111112,0.42892100689452295,0.38402487755430514,0.38402487755430514,90000
25,0.4567555555555556,3.6876033597946165,39.948988781712444,0.5044342146206622,0.4567555555555556,0.4470592540685209,0.4004286190549863,0.4004286190549863,90000
26,0.4285555555555556,4.212776085578071,67.54378711589061,0.4834795321518482,0.4285555555555556,0.41676196037013913,0.37239485505199077,0.37239485505199077,90000
27,0.4748777777777778,4.529937441921234,92.7527584662435,0.5165801565811688,0.4748777777777778,0.4683720694283762,0.4205584516328711,0.4205584516328711,90000
28,0.4550222222222222,4.228311984814538,68.60133428864908,0.5087277231890136,0.4550222222222223,0.44861675651609245,0.40108954347587555,0.40108954347587555,90000
29,0.4470777777777778,5.173802794022031,176.58507896387238,0.48965544713123793,0.44707777777777774,0.4287737545833236,0.3923482871154734,0.3923482871154734,90000
30,0.4202,4.664305270587073,106.09185448170334,0.48624406171074497,0.4202,0.4050460570056756,0.36506413478487726,0.36506413478487726,90000
31,0.4404222222222222,4.5869619749704995,98.19565568980748,0.4926887310486382,0.44042222222222227,0.4310993252542116,0.38461843661017053,0.38461843661017053,90000
32,0.42916666666666664,4.622923856141832,101.79122033480634,0.4891350921438272,0.4291666666666666,0.4118198549526964,0.37277735732231315,0.37277735732231315,90000
33,0.4169555555555556,4.583904134231144,97.89584762967175,0.4872506898842671,0.4169555555555555,0.39687998167063104,0.35915292749300964,0.35915292749300964,90000
34,0.38765555555555553,5.956341886435615,386.19479268469837,0.4784253858858797,0.3876555555555556,0.3738860019339971,0.32991963938179886,0.32991963938179886,90000
35,0.4350111111111111,5.131057850435045,169.19600747919188,0.4890736080896911,0.4350111111111111,0.42738308230926,0.3806811592883269,0.3806811592883269,90000
36,0.45026666666666665,5.1102353732321,165.70935383009459,0.5036373010577746,0.45026666666666665,0.43483136079952667,0.39534103080532096,0.39534103080532096,90000
37,0.4316888888888889,4.8056521487341985,122.19915706690446,0.4736076290469997,0.43168888888888884,0.4151676777312382,0.37403257644576027,0.37403257644576027,90000
38,0.4219111111111111,5.259685986508264,192.42105900084357,0.4667501730244849,0.4219111111111111,0.40796568329800686,0.3642810131414875,0.3642810131414875,90000
39,0.43912222222222225,4.949100948545668,141.04809740315736,0.4751169094413049,0.4391222222222222,0.4239546740936948,0.38265834575653485,0.38265834575653485,90000
40,0.4166222222222222,5.909110356659359,368.37828429934336,0.48651680876476844,0.4166222222222222,0.37638080573365995,0.36039163648380423,0.36039163648380423,90000
41,0.4329222222222222,5.651440543169445,284.7012950706342,0.49443576908508946,0.43292222222222226,0.41912254564013035,0.379159383458803,0.379159383458803,90000
42,0.4231666666666667,5.245239943055312,189.66131768634224,0.508199710836613,0.42316666666666675,0.4075879564511734,0.37054832222436923,0.37054832222436923,90000
43,0.39886666666666665,5.719462410461903,304.7410533114627,0.46027673297678257,0.39886666666666665,0.3808573681923554,0.34495983904047306,0.34495983904047306,90000
