Config,{"general": {"device": "cuda:0", "training_rounds": 100}, "dataset": "imdb", "model": "tiny_bert", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "high_loss", "round": 1, "number": 2, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "high_loss", "optimizer": "AdamW", "lr": 2e-05, "weight_decay": 0.01, "batch_size": 32, "shuffle": true, "trainer_type": "imdb"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 32}

accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0.65668,0.6321695731544494,0.6836867746370119,0.65668,0.6435791979754082,0.3392936418509903,25000
0.50652,0.7202896624755859,0.7219124221945097,0.50652,0.3484081315411714,0.07607546234386493,25000
0.62344,0.6453766103172303,0.6867483180500027,0.62344,0.588571044496149,0.3036591008357387,25000
0.7212,0.5601173824691772,0.738119390820015,0.7212000000000001,0.7161579552619197,0.4590076655106637,25000
0.6692,0.6171141053962708,0.750934820597478,0.6692,0.6398748939141982,0.41210761529043977,25000
0.70216,0.576201160774231,0.763738181356685,0.70216,0.6836972301970508,0.4618108302890588,25000
0.578,0.7581525367927551,0.7470385775442693,0.5780000000000001,0.4909130635857787,0.27762571241477624,25000
0.73492,0.5363105447006226,0.7759703274598777,0.73492,0.7246816639113203,0.5092384483790457,25000
0.57852,0.7686620227432251,0.7494176054442088,0.5785199999999999,0.491398215974573,0.2798876230166619,25000
0.74012,0.5319204699230194,0.781671453551727,0.74012,0.7301687975125006,0.5201344035029434,25000
0.59804,0.7327581826305389,0.7551699493078192,0.59804,0.5249000943238551,0.31633439161835436,25000
0.76708,0.5004048331356049,0.7928951115487413,0.76708,0.7618321053394503,0.5593797507684304,25000
0.60936,0.7327338437747956,0.7590506812437877,0.60936,0.5433990600053791,0.3366290688625724,25000
0.76992,0.49948597491264346,0.7972141377157898,0.7699199999999999,0.7645136308418994,0.5664769723554383,25000
0.62712,0.7228148546218872,0.7629480170866634,0.62712,0.5718257437007437,0.36565531273075547,25000
0.7816,0.4850333676624298,0.8035030403692981,0.7816,0.7775872599479744,0.5846929319497349,25000
0.6314,0.7285511068820953,0.7659484242504859,0.6314,0.5780292155225265,0.3738749681190965,25000
0.80116,0.43573369521141053,0.8131201871609814,0.80116,0.7992429309171252,0.6141637422231995,25000
0.79516,0.45690349529266355,0.8158463728447378,0.7951600000000001,0.7917501668792409,0.6106560911310156,25000
0.64192,0.8095413093805313,0.7760962159018372,0.64192,0.5923988794619018,0.39589682979679813,25000
0.73336,0.5947503113174438,0.8007780196265402,0.73336,0.7175314935350154,0.5298662422160876,25000
0.83208,0.3827896225976944,0.8350455032957823,0.8320799999999999,0.8317076090597553,0.6671189121422458,25000
0.65684,0.7707260994911194,0.7814302994948948,0.65684,0.6141338891014338,0.42018818723414536,25000
0.8336,0.37659292498588565,0.8362322650300563,0.8335999999999999,0.8332736869948558,0.6698270929546722,25000
0.70468,0.657614633975029,0.7953933071425092,0.70468,0.6801218937398777,0.4917767871948769,25000
0.79964,0.46141208431243896,0.8286022585909272,0.79964,0.7951257110845452,0.6275743167599689,25000
0.69512,0.6710708412313461,0.7929692454891913,0.69512,0.6673439222025479,0.4781805482444932,25000
0.82372,0.41365975388526915,0.8359714410343079,0.82372,0.8220981703519812,0.6595776675771433,25000
0.71416,0.6552785768151284,0.7993395270695787,0.71416,0.6922680876498208,0.5063854386422302,25000
0.83472,0.3808432722568512,0.8386348047272434,0.83472,0.8342409334893366,0.673343424526602,25000
0.82856,0.3941755045795441,0.8375685187653181,0.82856,0.8274085349154934,0.666067601750852,25000
0.68364,0.842658678715229,0.7954181303044574,0.68364,0.6505880187919021,0.46583510150743496,25000
0.77532,0.5162491219997406,0.8192527996898156,0.77532,0.7673149766034691,0.5929474877612688,25000
0.7304,0.6768941024041176,0.8075282926029195,0.7303999999999999,0.7123652554981765,0.5323702419020532,25000
0.75584,0.5623457622814179,0.8138491095447156,0.7558400000000001,0.7440113261467416,0.5667279989057186,25000
0.83812,0.3836967073202133,0.8452878464252989,0.83812,0.8372754986314181,0.6833702558154606,25000
0.71092,0.6939519557261467,0.7999089459832104,0.71092,0.6877578897541208,0.5030180707957865,25000
0.84364,0.37359045281887054,0.8453712216002423,0.84364,0.843443810044996,0.6890090466480313,25000
0.8114,0.45869677152633664,0.833224557879968,0.8114,0.8082605031899279,0.6442550033141289,25000
0.81668,0.45672748646736144,0.8352109345862752,0.81668,0.814110947564979,0.6516274971631619,25000
0.71032,0.8280343604242801,0.8036495230773637,0.71032,0.6862082956439541,0.5054248418652615,25000
0.76644,0.5912003061938286,0.8167808670649108,0.76644,0.7567771293276744,0.5810442125028864,25000
0.838,0.3805062177729607,0.8463953280651204,0.838,0.8370124477288055,0.6843438342997201,25000
0.7076,0.7137726447343826,0.8003386458853341,0.7076,0.6831399691310537,0.49940085256553324,25000
0.84064,0.3776154013466835,0.8464738073352798,0.84064,0.8399663520578678,0.6870890414806212,25000
0.71892,0.6962575549101829,0.8042209462870744,0.71892,0.6977316352078123,0.5161397080681405,25000
0.8298,0.40644153424501417,0.8429645738967535,0.8298000000000001,0.828150908345672,0.6726357601886754,25000
0.73776,0.6370106488204003,0.8087549335547748,0.73776,0.7217657433786817,0.5418840208088194,25000
0.83632,0.4127234084916115,0.842826091023974,0.83632,0.8355397257281054,0.6791149267485819,25000
0.8516,0.3680594453763962,0.8523481642530766,0.8515999999999999,0.8515211812662973,0.7039477666741525,25000
0.8332,0.4195617817664146,0.8423725517888259,0.8331999999999999,0.832075276203069,0.67551027899222,25000
0.84304,0.40197893419742586,0.8469680109735107,0.84304,0.8425945046708998,0.6899968303821492,25000
0.73504,0.7111079535031318,0.806263156181217,0.73504,0.7186846476916608,0.5365970265621427,25000
0.77608,0.6312254509985447,0.8256284011041994,0.77608,0.767225102876026,0.5996648696625387,25000
0.7558,0.6342591152966023,0.813562102751874,0.7558,0.7440108926824476,0.5664245258953018,25000
0.76772,0.6528528251922131,0.8227883518262589,0.76772,0.7573717826944774,0.5879350220931766,25000
0.7542,0.6395693715012074,0.8134061630010629,0.7542,0.7420159330254452,0.5645098639877614,25000
0.83084,0.4260180155348778,0.8434044969200432,0.83084,0.8292784079586707,0.67412741751401,25000
0.73272,0.6972921972835064,0.8060299338640382,0.73272,0.7156934860651413,0.5337388357945821,25000
0.82192,0.46456648098230363,0.8406627153584352,0.82192,0.8194364204780085,0.66231757134531,25000
0.7424,0.6835229498827458,0.8104403970174903,0.7424,0.7274669763779344,0.5486374111817007,25000
0.83928,0.413773028973341,0.8463506425223372,0.83928,0.8384555297519691,0.6855941831578752,25000
0.73948,0.714012337770462,0.8101560578879287,0.73948,0.7237421006507468,0.5450731060802804,25000
0.83612,0.4330716122174263,0.8448513515109822,0.83612,0.8350760655351375,0.680915372920516,25000
0.69412,0.8081281048345565,0.7976895288200808,0.6941200000000001,0.6649807615366602,0.480780579202422,25000
0.83072,0.44052453303217887,0.8438653071706367,0.8307199999999999,0.8290865774122527,0.6744572169899969,25000
0.75968,0.6258551712405681,0.8161786598083132,0.75968,0.7484421433945971,0.5730803586898535,25000
0.78228,0.6169532835066318,0.8271434376845461,0.78228,0.7745506433968425,0.607769856408143,25000
0.76776,0.5948402942001819,0.8186648267090961,0.76776,0.7580994535857464,0.5842112426156401,25000
0.83768,0.41982940361142157,0.8433190097920406,0.83768,0.8370107258799058,0.6809756624919168,25000
0.83496,0.45598381211280825,0.8421497296770349,0.83496,0.8340884082732376,0.6770715573781537,25000
0.82052,0.48136627181887626,0.8352364196843423,0.8205199999999999,0.8185284114515528,0.655591266681384,25000
0.76616,0.7203354034149647,0.8219115939075896,0.76616,0.7555771540355751,0.5854228893182912,25000
0.76616,0.6633303884100914,0.8163280832341393,0.76616,0.7565057514724329,0.5803236429221146,25000
0.7814,0.6548555196678638,0.8261683815992806,0.7814000000000001,0.7736324563416455,0.6059167684823968,25000
0.76752,0.6557580688238144,0.816609302817529,0.76752,0.7581452920469337,0.5820629542918715,25000
0.77916,0.654333669783473,0.8254674578244727,0.77916,0.7710150131781461,0.6028515423428219,25000
0.76456,0.6637866987931729,0.8159190330183632,0.76456,0.7545857360526647,0.5782025229116116,25000
0.82864,0.4725858504474163,0.8410236298095588,0.82864,0.8270700941712004,0.6695491190364257,25000
0.7006,0.8331547494721413,0.7992509948690323,0.7006,0.6737087289079895,0.49001938561949926,25000
0.8314,0.45992472103595733,0.8437682674349523,0.8313999999999999,0.829869742026295,0.6750549720665516,25000
0.68156,0.9327954431200027,0.7929077950989442,0.68156,0.6481183820674685,0.46121725587043816,25000
0.83952,0.4281809721302986,0.845175352983278,0.83952,0.8388599704389178,0.6846719969295738,25000
0.81272,0.5197652978157997,0.8320234638204402,0.81272,0.8099577909190978,0.6444544285081082,25000
0.75596,0.7901616428625584,0.8177161277389513,0.75596,0.7434954719042497,0.5703424236581459,25000
0.7956,0.5829523943334818,0.8269376831116468,0.7956000000000001,0.7905817009224733,0.6217484350693705,25000
0.77936,0.693918823287487,0.8252666605383894,0.77936,0.7712902354046085,0.6028813955928793,25000
0.78772,0.6144078973430395,0.8238081406092226,0.78772,0.7816358762444375,0.6104623762889422,25000
0.7814,0.6848147375607491,0.8253667278457864,0.7814,0.7737569580085049,0.6051717019683068,25000
0.78684,0.6230349282157421,0.8229732347238714,0.78684,0.7807065333119434,0.6087417930393649,25000
0.79116,0.6458624401932955,0.8279956921255778,0.7911600000000001,0.7851271539965694,0.6180589800958586,25000
0.78788,0.6144590186965465,0.8224145289969655,0.78788,0.7820435514089901,0.6093166487390491,25000
0.78336,0.6765984261423349,0.8258971516139944,0.7833600000000001,0.7760524087908764,0.6077704069180777,25000
0.77868,0.6513402630364895,0.8191453908142226,0.77868,0.7714348878538606,0.5964543151394164,25000
0.84036,0.4422754671704769,0.8426822142619607,0.84036,0.8400890876314189,0.6830382667060491,25000
0.84212,0.45152375155568125,0.8425541394141278,0.84212,0.8420699614465847,0.6846740017741624,25000
0.6856,1.0202335440129042,0.7927336758680734,0.6856,0.6539372859971953,0.4661818110613688,25000
0.8328,0.48005870955944063,0.8408071824117488,0.8328,0.8318121165782999,0.6735595899595818,25000
0.80592,0.5603276984673738,0.8293497992799008,0.80592,0.8024058091297717,0.6348375874054946,25000
0.78072,0.7013338451617956,0.8233349076029912,0.78072,0.7732486541724408,0.602549832834801,25000
0.78632,0.6445997896838188,0.8227972316909411,0.78632,0.7801078519038847,0.6080240237942913,25000
