Config,{"general": {"device": "cpu", "training_rounds": 150}, "aggregation": "rbla", "rank_distribution": "[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]", "epoch": 2, "dataset": "kmnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.1184,2.3000919567108156,0.12222421661419314,0.11839999999999999,0.0554843953587014,10000
0.0952,2.2999380115509034,0.10779462316512944,0.0952,0.06359515450095196,10000
0.1,2.337000845718384,0.010003000900270082,0.1,0.018186778212239702,10000
0.0988,3.114529280471802,0.012409638554216867,0.0988,0.01820325659741718,10000
0.1,4.538144976043701,0.010004001600640255,0.1,0.018188432157148056,10000
0.1,2.8945201541900634,0.02350247044554845,0.1,0.019119597957411378,10000
0.1491,2.5050629219055174,0.05551779751509173,0.14909999999999998,0.05888603919804114,10000
0.0994,2.6229749454498292,0.058999569054382195,0.0994,0.02776981581682355,10000
0.1434,3.71626735496521,0.04680817406314069,0.1434,0.050205559909870065,10000
0.1,3.4088749702453613,0.038560418662510546,0.1,0.018557532447103738,10000
0.1086,2.654359406661987,0.07599893565774399,0.1086,0.03399631234532171,10000
0.1237,2.5808078155517578,0.09021829406129137,0.12369999999999999,0.04811370004304089,10000
0.1331,3.1743562717437745,0.04455095362776536,0.1331,0.05551215747060423,10000
0.1276,3.6307621406555177,0.05772007420892863,0.1276,0.06531539081837981,10000
0.1014,2.76471662940979,0.03228562163854505,0.1014,0.020920604804855587,10000
0.1422,2.730252510070801,0.08180166037659019,0.1422,0.08440392598211406,10000
0.1219,2.8956717643737795,0.02727165294586542,0.12190000000000001,0.040858132697061976,10000
0.1545,3.4839102909088133,0.1002244705305321,0.1545,0.09604308280134602,10000
0.1795,2.9773224296569825,0.059481861523845804,0.1795,0.0878293893049771,10000
0.1526,2.7118666427612306,0.0841705670483269,0.1526,0.09646029379521703,10000
0.1713,2.7844575096130373,0.0804648084489991,0.1713,0.10086652295169493,10000
0.1687,3.3079195728302,0.1042025132270715,0.16870000000000002,0.11545409881730287,10000
0.1182,3.158317070007324,0.09963349801336156,0.1182,0.05192997691026201,10000
0.1642,2.725035877609253,0.08846177587854845,0.1642,0.09488189493777746,10000
0.1814,2.7422917919158936,0.10477433707087547,0.1814,0.11830390778619657,10000
0.1783,3.178264652633667,0.0870351195666305,0.17830000000000001,0.11483931367672462,10000
0.1855,3.2074122257232665,0.10602416064467354,0.1855,0.1178718110958328,10000
0.1809,2.774735227203369,0.09226838158590012,0.1809,0.11819150588635863,10000
0.1855,2.7100420444488527,0.1102728889008848,0.1855,0.12929324099149572,10000
0.1909,3.059801945877075,0.09636242451052017,0.1909,0.1272906731375355,10000
0.1898,3.1853614250183107,0.112895402722947,0.18980000000000002,0.12931247774421542,10000
0.1778,2.8282552734375,0.08598299837839227,0.1778,0.11002445436793526,10000
0.2013,2.6896309818267823,0.11022939526487101,0.20129999999999998,0.1338697009225871,10000
0.1807,2.9713902603149416,0.09052830040548435,0.1807,0.11561957472210542,10000
0.1918,3.1407404804229735,0.12149876288238645,0.1918,0.13282043954012632,10000
0.1869,2.8889443767547607,0.09114720370245417,0.18689999999999998,0.11729324818090811,10000
0.2032,2.6876944622039796,0.10666608868115113,0.2032,0.13405538251052268,10000
0.1853,2.878490041351318,0.09305266789121873,0.18530000000000002,0.11868406056649923,10000
0.203,3.0788544692993165,0.11388523506830306,0.203,0.13923209954795743,10000
0.1879,2.910700563812256,0.08736979352572191,0.1879,0.11335216613958055,10000
0.2066,2.679446842956543,0.09981723043014115,0.20659999999999998,0.1299440184370286,10000
0.1868,2.801041717529297,0.09106890621253268,0.18680000000000002,0.11711850129126122,10000
0.1987,3.001203986740112,0.11914461300361219,0.1987,0.1400584843448624,10000
0.1833,2.948616204452515,0.0874058353745816,0.1833,0.10934288497634474,10000
0.2176,2.675618695831299,0.09948424713947775,0.21760000000000002,0.13067878622307322,10000
0.1836,2.746181841659546,0.09041584030263544,0.18359999999999999,0.11429244311524153,10000
0.2097,2.9045203216552733,0.11779631322814535,0.2097,0.1440622517731665,10000
0.1886,2.920736697769165,0.09072051719781406,0.1886,0.11564048241167997,10000
0.2248,2.6712892726898194,0.10172235921252304,0.22479999999999997,0.1347883365983425,10000
0.1893,2.70380802230835,0.09137372136719127,0.1893,0.11648562622841371,10000
0.2152,2.805285247421265,0.11657136223018731,0.21519999999999997,0.14465526036131865,10000
0.1901,2.8949043991088868,0.0921479869677587,0.1901,0.11631338460359589,10000
0.217,2.6671521507263183,0.1099596847566251,0.217,0.13867279227857954,10000
0.1877,2.6701897163391113,0.09146774594326743,0.1877,0.11448825517712258,10000
0.2279,2.7053024612426757,0.11244663768612402,0.22790000000000005,0.14413398597572166,10000
0.194,2.879624167251587,0.09274885138575517,0.194,0.11761924618488998,10000
0.2205,2.664124786376953,0.10465610140624475,0.2205,0.13506891315684955,10000
0.1874,2.6567012657165527,0.09164685518805948,0.1874,0.11331724348426424,10000
0.2329,2.607676140213013,0.1050578255579178,0.23289999999999997,0.14052276940494673,10000
0.196,2.801702548980713,0.09872931302687168,0.196,0.12127898354026885,10000
0.2227,2.6697329391479494,0.10824740973144978,0.22269999999999998,0.14003901678270322,10000
0.1959,2.7001900054931642,0.09323506222203941,0.1959,0.11996097881181227,10000
0.2349,2.555928323364258,0.10321741790517654,0.23490000000000003,0.14077953319929257,10000
0.2026,2.7314857856750487,0.10572754855798487,0.20260000000000003,0.12502545335117543,10000
0.2123,2.63964441947937,0.1352392434786198,0.21230000000000002,0.14953723701983718,10000
0.1994,2.7319612297058105,0.0991744567086252,0.19940000000000002,0.12335075809254725,10000
0.2284,2.5443950668334963,0.10155823596110167,0.22840000000000002,0.13709169339174962,10000
0.2022,2.6874950481414794,0.10692236192436233,0.2022,0.125667314078735,10000
0.229,2.573172996902466,0.11750584826568784,0.229,0.1488084360846464,10000
0.2071,2.7423975116729737,0.10721372065325549,0.20709999999999998,0.13123183432617808,10000
0.2315,2.506223614501953,0.12379772756152554,0.23150000000000004,0.15122493642111196,10000
0.2186,2.711208477020264,0.11886984630963662,0.2186,0.13951309369263093,10000
0.2274,2.5415058330535887,0.11524117252604023,0.2274,0.14531669979858075,10000
0.2026,2.731301890563965,0.10394978417867033,0.20259999999999997,0.12844489181575286,10000
0.2255,2.496712177276611,0.11010714440495602,0.22549999999999998,0.13923844359836812,10000
