Config,{"general": {"device": "cpu", "training_rounds": 300}, "aggregation": "sp", "rank_distribution": "[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]", "epoch": 1, "dataset": "kmnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.1024,2.305202766418457,0.08117209157264858,0.1024,0.035487416887744296,10000
0.1002,2.991685272216797,0.012572399669409418,0.1002,0.01890210629706428,10000
0.1,2.9604628494262695,0.01000100010001,0.1,0.018183471224656786,10000
0.1,3.034171862792969,0.01,0.1,0.01818181818181818,10000
0.1,3.069549698638916,0.01,0.1,0.01818181818181818,10000
0.1,6.89304367980957,0.01,0.1,0.01818181818181818,10000
0.1,2.9274187004089356,0.01000100010001,0.1,0.018183471224656786,10000
0.1016,2.5228310161590577,0.020111778957138945,0.1016,0.02163818610901961,10000
0.1001,5.704318628692627,0.11000100010000999,0.1001,0.018383271424456983,10000
0.1,4.008969931793213,0.01,0.1,0.01818181818181818,10000
0.1,2.529393807220459,0.02665564572688107,0.1,0.018748028609516458,10000
0.1063,2.835342433166504,0.02080852865421545,0.10629999999999999,0.03304990021187765,10000
0.1,3.3003022296905518,0.01,0.1,0.01818181818181818,10000
0.0999,3.4594791290283204,0.009995997598559136,0.0999,0.018173549208659268,10000
0.1,5.96606957244873,0.01,0.1,0.01818181818181818,10000
0.1,2.727560859680176,0.01,0.1,0.01818181818181818,10000
0.0979,4.870397023010254,0.010418635544933632,0.0979,0.01840409891778765,10000
0.0998,2.6756394596099855,0.009985991594956974,0.0998,0.01815535746770966,10000
0.1001,3.312651075744629,0.03500400160064025,0.1001,0.01838763534439905,10000
0.1215,3.1527243114471437,0.023873536203284675,0.12150000000000001,0.03974732049324754,10000
0.1,4.8192507263183595,0.01,0.1,0.01818181818181818,10000
0.0999,3.4509623760223387,0.009997998398718975,0.0999,0.018176855895196506,10000
0.1,2.9729762126922608,0.01,0.1,0.01818181818181818,10000
0.0995,2.9690452018737794,0.009984947315604616,0.0995,0.018148654810761514,10000
0.1,2.868187721633911,0.01,0.1,0.01818181818181818,10000
0.1149,5.541564362335205,0.027113373142649378,0.1149,0.03822599431495257,10000
0.1012,2.492414366531372,0.02437992549344769,0.1012,0.026088201113683075,10000
0.0999,3.113049552536011,0.009993997599039616,0.0999,0.018170243724990907,10000
0.1,3.2946292236328123,0.01,0.1,0.01818181818181818,10000
0.0999,4.337604747772216,0.010009017132551848,0.0999,0.018195064201803116,10000
0.1,4.700552866363525,0.01000100010001,0.1,0.018183471224656786,10000
0.0999,2.953295237350464,0.00999699789852897,0.0999,0.018175202401528246,10000
0.1001,2.8645364360809324,0.01835942727151077,0.1001,0.01861390117657789,10000
0.1376,2.9163372104644774,0.027696510262116714,0.1376,0.04607203369404338,10000
0.0955,4.73221828994751,0.01305115195724397,0.0955,0.01949328739455863,10000
0.1032,4.605621495819092,0.023707551676220254,0.1032,0.02481863525611317,10000
0.1,3.494296550369263,0.01,0.1,0.01818181818181818,10000
0.1,5.074910836029053,0.01,0.1,0.01818181818181818,10000
0.1,5.570345011901855,0.010006003602161296,0.1,0.01819174094960888,10000
0.1034,3.317028275299072,0.021800110831054147,0.1034,0.024610152577170148,10000
0.0842,4.212081478881836,0.01366306328917254,0.08420000000000001,0.020503962218842552,10000
0.1,3.094952825546265,0.010002000400080016,0.1,0.01818512456810329,10000
0.0999,7.535116142272949,0.009994997498749375,0.0999,0.0181718963165075,10000
0.1174,2.5880831912994386,0.024359365469843984,0.11739999999999999,0.04026876036142473,10000
0.1,10.199571446228028,0.01,0.1,0.01818181818181818,10000
0.1,3.1550511814117432,0.010005002501250625,0.1,0.018190086402910415,10000
0.1001,3.4175228855133057,0.11000500250125063,0.1001,0.01838988660271061,10000
0.1316,4.431231707763672,0.026585425809285475,0.1316,0.04418918277486312,10000
0.1,4.141066981124878,0.01,0.1,0.01818181818181818,10000
0.1002,5.0852467002868655,0.01484109731519937,0.1002,0.020058380565432736,10000
0.1128,4.195205337524414,0.025954827510051126,0.11280000000000001,0.04084343222826023,10000
0.1145,2.3967239585876463,0.04120451530322964,0.1145,0.03887242828568306,10000
0.1,3.473843569946289,0.010005002501250625,0.1,0.018190086402910415,10000
0.1,2.8796009056091307,0.01000100010001,0.1,0.018183471224656786,10000
0.1002,4.76061033782959,0.03857843347486097,0.1002,0.018590615261079295,10000
0.0901,3.0688234981536864,0.015103362285830818,0.0901,0.021959416991226242,10000
0.0964,3.1654918529510496,0.021178748817407757,0.09640000000000001,0.023186410375048854,10000
0.1,4.391020761108399,0.01,0.1,0.01818181818181818,10000
0.1,3.378477544403076,0.01,0.1,0.01818181818181818,10000
0.1,3.7141162536621093,0.010005002501250625,0.1,0.018190086402910415,10000
0.1,4.128833824539185,0.01,0.1,0.01818181818181818,10000
0.1,3.759315266418457,0.01,0.1,0.01818181818181818,10000
0.0999,3.278622322845459,0.009993997599039616,0.0999,0.018170243724990907,10000
0.1,3.9941187660217286,0.01,0.1,0.01818181818181818,10000
0.1,3.0091431991577147,0.02052531388585681,0.1,0.01856939263188026,10000
0.1,4.201671862792969,0.01,0.1,0.01818181818181818,10000
0.1,3.1473952716827394,0.010004001600640255,0.1,0.018188432157148056,10000
0.1,3.887914820098877,0.01,0.1,0.01818181818181818,10000
