Config,{"general": {"device": "cpu", "training_rounds": 300}, "aggregation": "rbla", "rank_distribution": "[0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06]", "epoch": 1, "dataset": "kmnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.1065,2.2978558219909666,0.1874013767478119,0.1065,0.03250677033833047,10000
0.0972,2.312510871887207,0.1097837413447749,0.09720000000000001,0.047971419807517963,10000
0.1001,2.56887392616272,0.11000100010000999,0.1001,0.018383271424456983,10000
0.1054,4.401503171539306,0.04952356631190595,0.10540000000000001,0.03173008814982905,10000
0.1195,3.4600923080444335,0.05026795741791855,0.11950000000000001,0.04742740713726937,10000
0.0999,2.4796637065887452,0.009991998399679935,0.0999,0.018166939443535188,10000
0.1098,2.8172060123443603,0.08641781069985707,0.10979999999999998,0.03566685633034472,10000
0.1284,3.530895531845093,0.02832564474244652,0.12840000000000001,0.04518982646018477,10000
0.1517,3.6752474018096923,0.09701478548438246,0.1517,0.07528881845765314,10000
0.1,2.513826768493652,0.01000100010001,0.1,0.018183471224656786,10000
0.1298,2.758619379043579,0.11521331443878258,0.1298,0.0502283265203757,10000
0.1,2.989539049530029,0.01,0.1,0.01818181818181818,10000
0.1268,3.8468538539886477,0.02653734610293698,0.1268,0.04330040243848963,10000
0.1077,2.8654413730621338,0.04931419400932361,0.10769999999999999,0.0398359355594949,10000
0.1711,2.689251894760132,0.0927138337474083,0.1711,0.10591983749564093,10000
0.1054,2.762622906112671,0.03021965003691391,0.10540000000000001,0.03694420194599187,10000
0.1837,3.518385647201538,0.09283764947819804,0.1837,0.1078109973825722,10000
0.1002,2.926233777618408,0.019698484657276267,0.1002,0.018796928722237143,10000
0.2208,2.9999693519592285,0.12956655535773082,0.22079999999999997,0.15866751693126835,10000
0.1019,2.7137610649108885,0.04262261360274876,0.10189999999999999,0.022617073813715888,10000
0.19,3.175087968826294,0.14878024517100175,0.19,0.12740510567161392,10000
0.1,2.667977369308472,0.01000100010001,0.1,0.018183471224656786,10000
0.1878,3.134447242736816,0.13754799978343785,0.18780000000000002,0.10959066506529122,10000
0.1061,2.9730896549224854,0.0644146275045124,0.1061,0.029640970737306004,10000
0.1759,3.255351836013794,0.15370315339999616,0.1759,0.10976187995612138,10000
0.1329,2.454699052810669,0.04886944286003317,0.1329,0.05678863965572012,10000
0.1461,2.7966556304931642,0.10510190018634731,0.1461,0.06436943874938474,10000
0.1376,3.403749061203003,0.027960685326617617,0.1376,0.046458706623214725,10000
0.2006,3.4010930339813235,0.11251232324183573,0.20059999999999997,0.08898358944791902,10000
0.1218,2.4706151428222656,0.06201031681195488,0.12179999999999999,0.04068047518412389,10000
0.2143,2.7093533252716067,0.19729950717720307,0.2143,0.13232792505680932,10000
0.1183,3.083434439086914,0.03869481842661195,0.1183,0.038267784074074475,10000
0.1808,3.5484963989257814,0.22352699277646884,0.18080000000000002,0.12316906670291514,10000
0.1551,2.253861985397339,0.2130288155917718,0.15510000000000002,0.07300789445681607,10000
0.1265,2.3532353115081786,0.12011374868226117,0.1265,0.04986321076195,10000
0.1047,3.3298067043304442,0.043701363058165334,0.10469999999999999,0.026801823853256256,10000
0.1442,3.9768841243743895,0.05631522620703442,0.14420000000000002,0.06928118215871153,10000
