method,checkpoint,checkpoint_rank_ratio,retained_rank_ratio,accuracy,average_loss,macro_f1,mcc,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,recall_9
p5_freeze_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_freeze_a_balanced_uniform_0_55_checkpoint_-train-20260715_204304-be3c85d7727baae4-round0030.pt,0.55,0.9,0.6288,1.0103780437469483,0.588684026033149,0.6007210188818368,0.6663265306122449,0.9947136563876652,0.10755813953488372,0.8495049504950495,0.7830957230142567,0.16031390134529147,0.9697286012526096,0.5632295719844358,0.39835728952772076,0.7224975222993062
p5_freeze_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_freeze_a_balanced_uniform_0_55_checkpoint_-train-20260715_204304-be3c85d7727baae4-round0030.pt,0.55,1.0,0.8288,0.6996296357154846,0.8219865653869617,0.8110624777020089,0.9448979591836735,0.9762114537444934,0.7306201550387597,0.9257425742574258,0.8238289205702648,0.5347533632286996,0.9290187891440501,0.8832684824902723,0.728952772073922,0.7641228939544104
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.1,0.1982,2.188563603591919,0.15982850400497034,0.13979684222783414,0.16122448979591836,0.09251101321585903,0.2771317829457364,0.00891089108910891,0.026476578411405296,0.19506726457399104,0.302713987473904,0.0,0.9537987679671458,0.004955401387512388
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.2,0.4612,2.0086983282089235,0.4062059564825976,0.4169171065477651,0.8408163265306122,0.8837004405286344,0.37887596899224807,0.14455445544554454,0.029531568228105907,0.3609865470852018,0.8674321503131524,0.007782101167315175,0.8490759753593429,0.22893954410307235
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.3,0.5292,1.8058634059906007,0.5043174236173844,0.49094020247819253,0.9469387755102041,0.239647577092511,0.5455426356589147,0.10297029702970296,0.5325865580448065,0.3419282511210762,0.8799582463465553,0.3035019455252918,0.8655030800821355,0.5936570862239842
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.4,0.6917,1.5467132761001587,0.6757416620089188,0.6643978766519011,0.9836734693877551,0.8546255506607929,0.5784883720930233,0.2485148514851485,0.7291242362525459,0.4618834080717489,0.9039665970772442,0.5009727626459144,0.8336755646817249,0.8067393458870169
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.5,0.782,1.2245821573257447,0.7745956128570415,0.7603101247688833,0.9846938775510204,0.9656387665198238,0.6337209302325582,0.5910891089108911,0.8472505091649695,0.5683856502242153,0.9561586638830898,0.6595330739299611,0.8213552361396304,0.7680872150644202
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.6,0.7858,1.0568201295852662,0.7784862758619292,0.7653594533996442,0.9673469387755103,0.9744493392070485,0.5416666666666666,0.8495049504950495,0.7240325865580448,0.5717488789237668,0.9572025052192067,0.5768482490272373,0.8408624229979466,0.8295341922695738
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.7,0.8187,0.8893027896881104,0.814622518703426,0.8005524654079929,0.9704081632653061,0.9744493392070485,0.6007751937984496,0.8495049504950495,0.725050916496945,0.6423766816143498,0.9488517745302714,0.7538910505836576,0.8593429158110883,0.8384539147670962
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.8,0.8359,0.7552203496932983,0.8314977528549632,0.8190436333237887,0.9489795918367347,0.9762114537444934,0.6579457364341085,0.9,0.790224032586558,0.6143497757847534,0.9530271398747391,0.8784046692607004,0.839835728952772,0.7680872150644202
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,0.9,0.8372,0.6872917397499084,0.8312006156185969,0.8207543893720349,0.9612244897959183,0.9770925110132158,0.6424418604651163,0.9326732673267327,0.7016293279022403,0.5975336322869955,0.954070981210856,0.9260700389105059,0.8100616016427105,0.8315163528245788
p5_strong_uniform_055,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p5_strong_a_balanced_uniform_0_55_lambda_0_10_checkpoint_-train-20260715_204653-8bbf067cf19b9f80-round0030.pt,0.55,1.0,0.8513,0.5913688640594482,0.8455249509768764,0.83577285222327,0.95,0.9709251101321585,0.7596899224806202,0.9277227722772278,0.7525458248472505,0.5751121076233184,0.94258872651357,0.9503891050583657,0.8069815195071869,0.8334985133795837
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.1,0.1888,2.8046703819274903,0.06986928939219111,0.14243136169897513,0.0,0.0,0.9903100775193798,0.8574257425742574,0.0,0.0,0.0,0.0,0.0,0.0
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.2,0.2568,2.414139281082153,0.13433972698763844,0.20808309871844383,0.0,0.0,0.6569767441860465,0.09900990099009901,0.9755600814663951,0.9327354260089686,0.0,0.0,0.0,0.0
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.3,0.3586,1.9579463077545165,0.28394745875153204,0.3193379105614941,0.6112244897959184,0.000881057268722467,0.07461240310077519,0.12871287128712872,0.8044806517311609,0.4024663677130045,0.0,0.0,0.9599589322381931,0.688800792864222
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.4,0.3791,1.6943516510009766,0.26487186446801847,0.338813865038874,0.996938775510204,1.0,0.012596899224806201,0.06534653465346535,0.5906313645621182,0.0,0.0,0.0,0.30903490759753593,0.7125867195242814
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.5,0.5099,1.478806858062744,0.4348097584979761,0.4758270254335917,0.9938775510204082,0.9938325991189427,0.006782945736434108,0.3455445544554455,0.3594704684317719,0.0,0.302713987473904,0.7324902723735408,0.3213552361396304,0.9236868186323092
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.6,0.5014,1.5628747919082642,0.42942609194776393,0.4748983664307466,0.9948979591836735,0.9312775330396476,0.023255813953488372,0.6049504950495049,0.4185336048879837,0.0,0.05323590814196242,0.5252918287937743,0.3798767967145791,0.9663032705649157
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.7,0.582,1.5347290981292725,0.49640471320395607,0.5556050843045583,0.9510204081632653,0.8484581497797357,0.07751937984496124,0.9405940594059405,0.9429735234215886,0.0,0.003131524008350731,0.8385214007782101,0.5472279260780287,0.5659068384539148
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.8,0.5151,1.4733675685882568,0.437643816662458,0.48765583444857924,0.8693877551020408,0.7480176211453744,0.28294573643410853,0.601980198019802,0.6211812627291242,0.0,0.014613778705636743,0.9970817120622568,0.9137577002053389,0.010901883052527254
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,0.9,0.4285,1.5652470043182374,0.3470642239033353,0.40389660101272107,0.4122448979591837,0.9955947136563876,0.9844961240310077,0.3475247524752475,0.2973523421588595,0.0,0.012526096033402923,0.9075875486381323,0.14784394250513347,0.002973240832507433
p6_freeze_gamma_000,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_00_-train-20260715_201044-18c894f210917dc1-round0030.pt,1.0,1.0,0.1835,6.1019817657470705,0.08031187746773259,0.1637300433535524,0.0,0.004405286343612335,0.0029069767441860465,0.0,0.0,0.9899103139013453,0.9822546972860126,0.0029182879377431907,0.0,0.0
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.1,0.195,3.3647926948547364,0.06505622650297768,0.1388631042539068,0.0,0.0,0.9544573643410853,0.9554455445544554,0.0,0.0,0.0,0.0,0.0,0.0
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.2,0.3135,1.8685033554077148,0.18316619289031558,0.26258774183212,0.0010204081632653062,0.0,0.8333333333333334,0.6782178217821783,0.9389002036659878,0.7298206278026906,0.0,0.0,0.0,0.015857284440039643
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.3,0.4759,1.4052394540786743,0.42073994186650676,0.4314010116563348,0.5785714285714286,0.07753303964757709,0.5087209302325582,0.6613861386138614,0.8767820773930753,0.5672645739910314,0.11377870563674322,0.0,0.8069815195071869,0.643211100099108
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.4,0.6201,1.1586344945907592,0.5792731068553605,0.5866345259988929,0.9418367346938775,0.9700440528634361,0.32170542635658916,0.8,0.8167006109979633,0.3273542600896861,0.5,0.053501945525291826,0.7094455852156057,0.711595639246779
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.5,0.689,1.0711810661315917,0.6624616208864096,0.659481528328198,0.9448979591836735,0.9682819383259912,0.25193798449612403,0.8425742574257425,0.8034623217922607,0.2713004484304933,0.7745302713987474,0.5710116731517509,0.6324435318275154,0.7710604558969276
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.6,0.7002,1.0367051385879518,0.6769046280566211,0.671713739507543,0.9530612244897959,0.9718061674008811,0.28488372093023256,0.8405940594059406,0.7932790224032586,0.28475336322869954,0.7620041753653445,0.6060311284046692,0.6519507186858317,0.7938553022794846
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.7,0.7334,0.9931902334213257,0.7141976676467732,0.7079538832879041,0.923469387755102,0.9691629955947136,0.3546511627906977,0.898019801980198,0.8747454175152749,0.30829596412556054,0.802713987473904,0.8005836575875487,0.6642710472279261,0.6769078295341923
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.8,0.7461,0.9597571405410766,0.7316631273113801,0.7203617003021064,0.8704081632653061,0.9718061674008811,0.4273255813953488,0.8277227722772277,0.8839103869653768,0.4080717488789238,0.8423799582463466,0.8900778210116731,0.7145790554414785,0.5728444003964321
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.9,0.7523,0.9400852536201477,0.7441270159896767,0.7262500769498299,0.8112244897959183,0.986784140969163,0.5687984496124031,0.7108910891089109,0.8727087576374746,0.6334080717488789,0.8862212943632568,0.877431906614786,0.6170431211498973,0.5242814667988107
p6_freeze_gamma_050,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,1.0,0.7174,0.9703666977882385,0.7112198612747388,0.6932293511647811,0.6744897959183673,0.986784140969163,0.4806201550387597,0.5118811881188119,0.8686354378818737,0.8396860986547086,0.9237995824634656,0.8735408560311284,0.47741273100616016,0.5252725470763132
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.1,0.1943,2.981735083770752,0.0647258540542419,0.1374479356171885,0.0,0.0,0.939922480620155,0.9623762376237623,0.0,0.0,0.0,0.0,0.0,0.0009910802775024777
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.2,0.3207,1.6409587385177613,0.20045635022943578,0.27104947734086693,0.004081632653061225,0.0,0.873062015503876,0.9435643564356435,0.8920570264765784,0.39349775784753366,0.013569937369519834,0.01556420233463035,0.008213552361396304,0.08424182358771061
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.3,0.505,1.3174911134719849,0.4709927075014246,0.4642576188255281,0.463265306122449,0.2775330396475771,0.7587209302325582,0.9237623762376238,0.8747454175152749,0.38789237668161436,0.27348643006263046,0.020428015564202335,0.526694045174538,0.5589692765113974
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.4,0.6439,1.178668815803528,0.6285166676261308,0.6098980722041082,0.8030612244897959,0.8696035242290749,0.5697674418604651,0.9336633663366337,0.8411405295315683,0.38004484304932734,0.5678496868475992,0.25680933852140075,0.5328542094455853,0.6362735381565907
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.5,0.6788,1.1296265504837035,0.6680795200148433,0.6473184266133652,0.8183673469387756,0.8916299559471366,0.4903100775193798,0.9306930693069307,0.8177189409368636,0.3531390134529148,0.7118997912317327,0.5282101167315175,0.49794661190965095,0.6937561942517344
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.6,0.6878,1.1094419828414916,0.6773754891167261,0.6571252322328474,0.8357142857142857,0.8986784140969163,0.47674418604651164,0.9287128712871288,0.8217922606924644,0.3609865470852018,0.7098121085594989,0.5554474708171206,0.5225872689938398,0.7135777998017839
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.7,0.6959,1.0970009157180787,0.6877284909292608,0.6662033517590752,0.7908163265306123,0.8960352422907489,0.4738372093023256,0.9346534653465347,0.8553971486761711,0.3755605381165919,0.7275574112734864,0.6546692607003891,0.5349075975359343,0.6620416253716551
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.8,0.7131,1.0821693939208985,0.705566923350756,0.6838485745418494,0.7540816326530613,0.9286343612334802,0.49224806201550386,0.9188118811881189,0.8564154786150713,0.42713004484304934,0.7390396659707724,0.7334630350194552,0.5728952772073922,0.6541129831516352
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,0.9,0.7208,1.0722168409347534,0.71441997013563,0.6917400915366749,0.7204081632653061,0.9541850220264317,0.5416666666666666,0.902970297029703,0.8441955193482689,0.5044843049327354,0.7661795407098121,0.7363813229571985,0.5400410677618069,0.6461843409316155
p6_freeze_gamma_100,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_1_00_-train-20260715_205756-2416eab36ca0108d-round0030.pt,1.0,1.0,0.7182,1.0743462669372559,0.7127826704629365,0.6889316571103119,0.6683673469387755,0.9533039647577093,0.5213178294573644,0.8821782178217822,0.8472505091649695,0.5807174887892377,0.7839248434237995,0.7344357976653697,0.5225872689938398,0.645193260654113
