Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "mnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "high_loss", "round": 1, "number": 2, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "high_loss", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1768,4.963232004547119,0.05866309812434613,0.18521400778210118,0.08089202273905349,0.16390952690476024,10000
1,0.1847,3.6764605590820314,0.03776851958647389,0.18881656260324445,0.06280412588657673,0.1306537965953935,10000
2,0.193,4.477242822265625,0.21025023668041154,0.2029436515523896,0.07982029254482423,0.14585936252883747,10000
3,0.2311,3.27171728553772,0.36596321307564983,0.2435562251582303,0.14047718574284998,0.17883835469464285,10000
4,0.2614,3.0145035179138184,0.37001877172464315,0.2746466177425698,0.17336981556853986,0.2154606567132499,10000
5,0.2871,2.849177844238281,0.3742936659112949,0.3007526953163252,0.20194202705636224,0.2452871311906191,10000
6,0.3061,2.769426778793335,0.37670083391113396,0.32009675810413096,0.2218746074164455,0.2670311646630295,10000
7,0.3162,2.723424186325073,0.3778817900370766,0.33045577536914594,0.23213988980800745,0.2785390715888145,10000
8,0.3299,2.6116486198425295,0.47907425983597224,0.344250103663291,0.2472576343437832,0.2941755704404132,10000
9,0.347,2.5633289691925047,0.501182771889048,0.3615692762808805,0.264526650542823,0.3132407863997125,10000
10,0.3737,2.438527067565918,0.4972579429115398,0.3878109254062386,0.29619846923292337,0.3428314453656157,10000
11,0.3866,2.401380820083618,0.49873667135044286,0.4008982364640315,0.3090311833185887,0.3574177906235164,10000
12,0.3804,2.4622314693450926,0.4823016927132137,0.3845533074722594,0.3029027402536257,0.35034544140671187,10000
13,0.4172,2.171398851776123,0.6043507148553081,0.42919163528239795,0.35098788564918915,0.3902174978927748,10000
14,0.3299,2.8871018775939943,0.5819852265745088,0.3363801276761527,0.2528944203656288,0.31234735338439185,10000
15,0.4392,2.1774095821380617,0.610972155679013,0.4499032535688989,0.372157117022015,0.4138466022669456,10000
16,0.3266,2.345267817687988,0.7326189191259033,0.32664766309167953,0.23100123016033117,0.29311968864339666,10000
17,0.431,1.9603754348754883,0.6489113920339494,0.43660607361596926,0.3595141098747079,0.4066277188363248,10000
