Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "qmnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra_standard", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "min_participate_round": 5}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra_standard", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.20825,3.0739906152089436,0.045903988943740225,0.19593637828577934,0.07311590040904632,0.1610608876034709,60000
1,0.18313333333333334,3.5311782456715903,0.16545067429345314,0.1873920185713171,0.09007179310369381,0.1780075328408189,60000
2,0.20845,4.329153175608317,0.14688817502825519,0.19605974904598908,0.07477157989878791,0.16303305622382894,60000
3,0.23663333333333333,4.808615106709798,0.14870660795146565,0.23573048030665195,0.13360837982823326,0.21651558644797333,60000
4,0.37398333333333333,2.4511026215871174,0.14922683511642615,0.3653184716904784,0.21186449620322975,0.33083792606444135,60000
5,0.09291666666666666,4.564720774078369,0.030790535280993254,0.1020712988179709,0.02064646590178742,0.015048482996159455,60000
6,0.21178333333333332,3.998948915354411,0.0449457026935551,0.19943667535938617,0.07253578392126876,0.16331074213146696,60000
7,0.1013,5.391933074951172,0.046124909733308614,0.11069049578479699,0.033732744463292774,0.04585020486914785,60000
8,0.28608333333333336,3.3894355059305825,0.10844629940675088,0.27657132447840993,0.13427958599991713,0.24038592384035284,60000
9,0.3507166666666667,2.105422006543477,0.30836551088027203,0.3493889914331848,0.24567139091102191,0.3378005517404773,60000
10,0.21181666666666665,3.658687690226237,0.04566327762576031,0.19947235321337697,0.0732885636885735,0.16481166109819145,60000
11,0.1871,4.117405192947388,0.24662249675616232,0.18556466646415926,0.14936970690455792,0.14485424603392819,60000
12,0.19933333333333333,4.458155542627971,0.1767493606810508,0.19504259761233453,0.09941201707990152,0.2080799470284828,60000
13,0.20606666666666668,4.751115749104818,0.2398361194159712,0.20028203565191877,0.14770207423008133,0.1625334796902545,60000
14,0.3563,1.7867022218704223,0.2948845676420263,0.354765832083464,0.23137596158287937,0.3232942388801684,60000
15,0.3823166666666667,2.67508148282369,0.21171455527519054,0.37447650255220505,0.2519981732117033,0.36763839740833654,60000
16,0.20856666666666668,4.117307922617594,0.18275747635944883,0.2045168918983416,0.11919341625106208,0.22938754846668524,60000
17,0.2980833333333333,4.355213293202718,0.2423396687711437,0.2907752476900628,0.18242415161171238,0.273746896031827,60000
18,0.3290166666666667,2.839420036697388,0.18828827020450273,0.32019296777986317,0.18654705386002346,0.2872986556853541,60000
19,0.39236666666666664,1.786808503595988,0.45673010715267737,0.38350374712450064,0.25960266052438913,0.37028179450733956,60000
20,0.21451666666666666,3.0985274701436363,0.21701734943471665,0.20226122898500024,0.08011638722034356,0.17105741142600298,60000
21,0.31045,2.6464063690185546,0.28385870289231635,0.29875194675940614,0.24583450816167618,0.29310704450451147,60000
22,0.19981666666666667,4.662698267364502,0.19347833436119494,0.19593800216144655,0.1086217164157047,0.23286690401123428,60000
23,0.24503333333333333,3.312137497965495,0.25921003263271497,0.22955456091491894,0.1592518888111369,0.22909939480536767,60000
24,0.3537166666666667,1.8682588279724122,0.3107275670179582,0.3521250521258906,0.25844913903340017,0.33270903687638886,60000
25,0.29778333333333334,2.4149769827524823,0.23012864594701182,0.286133589038213,0.17310950848248857,0.2897179674886539,60000
26,0.3628166666666667,2.7684920572916667,0.18861477760293008,0.3609054868953005,0.23339490873581825,0.3348995871749439,60000
27,0.29628333333333334,3.44679375928243,0.12898669661134438,0.2874631428239519,0.16525380318463725,0.2781216400369733,60000
28,0.32931666666666665,3.0116450663248697,0.2876911060715871,0.32393220081407803,0.22509372378488607,0.31443817340269986,60000
29,0.37483333333333335,1.8326975617726644,0.34909157918876005,0.365394626137075,0.25269918620769516,0.34257432702296525,60000
30,0.38831666666666664,2.433291070048014,0.4346849738454047,0.3771411969326796,0.312300378082851,0.36897314238477313,60000
31,0.334,2.434727471288045,0.35230639903570815,0.3271855674526226,0.2383545966400921,0.3149107834015025,60000
32,0.22813333333333333,3.9674824148813883,0.18249724043045906,0.21802449143066763,0.13724993336547653,0.24772193993024477,60000
33,0.36695,2.103890268834432,0.3547165291270151,0.3547014964662777,0.2592209494645976,0.34410336771025796,60000
34,0.30095,2.6807645594278973,0.15861403222658044,0.2859272159386328,0.18343342335566865,0.3036148558055529,60000
35,0.3659,1.997587591934204,0.5102158902955996,0.35757775101278383,0.286598592472749,0.39675311693007065,60000
36,0.3348333333333333,2.814079192097982,0.298028877717823,0.33170370752937267,0.24862085465276912,0.3000781862171146,60000
37,0.33236666666666664,2.2344175587972006,0.29191331758592126,0.3230403709796917,0.24590492808117945,0.32581290745447083,60000
38,0.35385,2.7427512287139892,0.30918986265544995,0.3478011180805357,0.264826220460589,0.331770577321123,60000
39,0.31188333333333335,2.313983784484863,0.30604295805810866,0.3083585734497063,0.2406433987402027,0.33676107817420176,60000
40,0.36878333333333335,2.0766774586995442,0.25178947308281696,0.3533134748097836,0.2696597406102426,0.3773741948402787,60000
41,0.3917833333333333,2.4499335397084554,0.3126765313380063,0.38223938300394006,0.3037864046295836,0.36995898453073744,60000
42,0.31961666666666666,2.611346921157837,0.3531308426454449,0.3083721648192029,0.23496583943591864,0.334005974669749,60000
43,0.35105,1.9389808464050293,0.4032933375241298,0.34205100090043794,0.24342986684723708,0.3075040575564569,60000
44,0.42186666666666667,1.949119445292155,0.2448361359493647,0.4158748395285666,0.29486893959120597,0.3979866837600482,60000
