round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
0,0.1311444491147995,2.2491157054901123,10,0.0001,10,1
1,0.27379998564720154,2.0141637325286865,10,0.0001,10,1
2,0.3132222294807434,1.931448221206665,10,0.0001,10,1
3,0.32804444432258606,1.889408826828003,10,0.0001,10,1
4,0.3339777886867523,1.8614790439605713,10,0.0001,10,1
5,0.3448333442211151,1.8280041217803955,10,0.0001,10,1
6,0.35179999470710754,1.8110589981079102,10,0.0001,10,1
7,0.3590777814388275,1.7868289947509766,10,0.0001,10,1
8,0.36606666445732117,1.7723619937896729,10,0.0001,10,1
9,0.3685111105442047,1.7647230625152588,10,0.0001,10,1
10,0.3689555525779724,1.75247323513031,10,0.0001,10,1
11,0.37324443459510803,1.7473727464675903,10,0.0001,10,1
12,0.37290000915527344,1.7360126972198486,10,0.0001,10,1
13,0.38714444637298584,1.7103935480117798,10,0.0001,10,1
14,0.3833555579185486,1.7259857654571533,10,0.0001,10,1
15,0.3814111053943634,1.737716794013977,10,0.0001,10,1
16,0.3900333344936371,1.7099072933197021,10,0.0001,10,1
17,0.39188888669013977,1.7145800590515137,10,0.0001,10,1
18,0.3952222168445587,1.6973155736923218,10,0.0001,10,1
19,0.39676666259765625,1.695824146270752,10,0.0001,10,1
20,0.3971000015735626,1.6999773979187012,10,0.0001,10,1
21,0.39534443616867065,1.7016332149505615,10,0.0001,10,1
22,0.3966555595397949,1.7102031707763672,10,0.0001,10,1
23,0.40016666054725647,1.7033179998397827,10,0.0001,10,1
24,0.40096667408943176,1.7100849151611328,10,0.0001,10,1
25,0.40257778763771057,1.7001088857650757,10,0.0001,10,1
26,0.40486666560173035,1.6977187395095825,10,0.0001,10,1
27,0.40807777643203735,1.695343017578125,10,0.0001,10,1
28,0.40672221779823303,1.707099437713623,10,0.0001,10,1
29,0.4124888777732849,1.7028685808181763,10,0.0001,10,1
30,0.40565556287765503,1.7207099199295044,10,0.0001,10,1
31,0.4155111014842987,1.7040263414382935,10,0.0001,10,1
32,0.4138999879360199,1.711835265159607,10,0.0001,10,1
33,0.41654443740844727,1.705491542816162,10,0.0001,10,1
34,0.41494444012641907,1.711809515953064,10,0.0001,10,1
35,0.4119222164154053,1.7215088605880737,10,0.0001,10,1
36,0.42358890175819397,1.6952444314956665,10,0.0001,10,1
37,0.4188222289085388,1.7151520252227783,10,0.0001,10,1
38,0.4180000126361847,1.7169759273529053,10,0.0001,10,1
39,0.41892221570014954,1.72494637966156,10,0.0001,10,1
40,0.41966667771339417,1.7330622673034668,10,0.0001,10,1
