round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
43,0.498800009,1.438125968,10,0.0001,10,1
44,0.498699993,1.440353751,10,0.0001,10,1
45,0.502499998,1.436287761,10,0.0001,10,1
46,0.497500002,1.458762765,10,0.0001,10,1
47,0.503099978,1.438615799,10,0.0001,10,1
48,0.496100008,1.450060844,10,0.0001,10,1
49,0.501600027,1.447559714,10,0.0001,10,1
50,0.504800022,1.44467473,10,0.0001,10,1
51,0.501699984,1.450732589,10,0.0001,10,1
52,0.498800009,1.47939682,10,0.0001,10,1
53,0.506699979,1.448627472,10,0.0001,10,1
54,0.503000021,1.460408449,10,0.0001,10,1
55,0.510500014,1.440045238,10,0.0001,10,1
56,0.511600018,1.43252933,10,0.0001,10,1
57,0.508599997,1.457764626,10,0.0001,10,1
58,0.50819999,1.451840997,10,0.0001,10,1
59,0.508899987,1.448209524,10,0.0001,10,1
60,0.504599988,1.46446228,10,0.0001,10,1
61,0.510599971,1.451022744,10,0.0001,10,1
62,0.505299985,1.463165045,10,0.0001,10,1
63,0.510500014,1.445359945,10,0.0001,10,1
64,0.507700026,1.456229806,10,0.0001,10,1
65,0.508899987,1.470063329,10,0.0001,10,1
66,0.513599992,1.447066665,10,0.0001,10,1
67,0.50999999,1.4610039,10,0.0001,10,1
68,0.510500014,1.448959827,10,0.0001,10,1
69,0.505200028,1.4700315,10,0.0001,10,1
70,0.509199977,1.469404221,10,0.0001,10,1
71,0.513400018,1.454092622,10,0.0001,10,1
72,0.510699987,1.463558555,10,0.0001,10,1
73,0.505900025,1.476432085,10,0.0001,10,1
74,0.512199998,1.459822297,10,0.0001,10,1
75,0.51880002,1.448525906,10,0.0001,10,1
76,0.513300002,1.458187222,10,0.0001,10,1
77,0.513700008,1.459275723,10,0.0001,10,1
78,0.516200006,1.463506937,10,0.0001,10,1
79,0.50849998,1.470566988,10,0.0001,10,1
80,0.511399984,1.478526473,10,0.0001,10,1
81,0.511500001,1.476582289,10,0.0001,10,1
82,0.50940001,1.468575835,10,0.0001,10,1
83,0.508599997,1.480491281,10,0.0001,10,1
84,0.514400005,1.47818315,10,0.0001,10,1
85,0.511699975,1.47548902,10,0.0001,10,1
86,0.512000024,1.486627579,10,0.0001,10,1
87,0.515500009,1.458604813,10,0.0001,10,1
88,0.511300027,1.48976028,10,0.0001,10,1
89,0.509199977,1.48704648,10,0.0001,10,1
90,0.51849997,1.470736265,10,0.0001,10,1
91,0.513999999,1.477103591,10,0.0001,10,1
92,0.512799978,1.499761581,10,0.0001,10,1
93,0.521899998,1.482744932,10,0.0001,10,1
94,0.519400001,1.486673117,10,0.0001,10,1
95,0.51700002,1.489282608,10,0.0001,10,1
96,0.516300023,1.50401628,10,0.0001,10,1
97,0.521799982,1.470483661,10,0.0001,10,1
98,0.51639998,1.496932149,10,0.0001,10,1
99,0.51700002,1.509827137,10,0.0001,10,1
100,0.519299984,1.492664576,10,0.0001,10,1
101,0.520299971,1.48738265,10,0.0001,10,1
102,0.516900003,1.501731396,10,0.0001,10,1
103,0.519900024,1.501072884,10,0.0001,10,1
104,0.524399996,1.486139297,10,0.0001,10,1
105,0.518400013,1.515041471,10,0.0001,10,1
106,0.519299984,1.5105896,10,0.0001,10,1
107,0.522099972,1.496474624,10,0.0001,10,1
108,0.516499996,1.531772971,10,0.0001,10,1
109,0.516600013,1.508106232,10,0.0001,10,1
110,0.523899972,1.507482529,10,0.0001,10,1
111,0.521899998,1.512057781,10,0.0001,10,1
112,0.519500017,1.512550712,10,0.0001,10,1
113,0.520600021,1.519191623,10,0.0001,10,1
114,0.524999976,1.492697716,10,0.0001,10,1
115,0.516799986,1.521517158,10,0.0001,10,1
116,0.521600008,1.503771424,10,0.0001,10,1
117,0.515500009,1.523118377,10,0.0001,10,1
118,0.521700025,1.525553107,10,0.0001,10,1
119,0.521700025,1.52256155,10,0.0001,10,1
120,0.522700012,1.519132376,10,0.0001,10,1
121,0.527999997,1.51333952,10,0.0001,10,1
122,0.524500012,1.509591341,10,0.0001,10,1
123,0.518599987,1.528871059,10,0.0001,10,1
124,0.523999989,1.535916567,10,0.0001,10,1
125,0.521099985,1.522761464,10,0.0001,10,1
126,0.519400001,1.537075639,10,0.0001,10,1
127,0.521000028,1.526790857,10,0.0001,10,1
128,0.520500004,1.550217628,10,0.0001,10,1
129,0.514800012,1.550965667,10,0.0001,10,1
130,0.522800028,1.516809464,10,0.0001,10,1
131,0.524299979,1.520696044,10,0.0001,10,1
132,0.519699991,1.539233088,10,0.0001,10,1
133,0.5255,1.522854328,10,0.0001,10,1
134,0.519200027,1.541020751,10,0.0001,10,1
135,0.527199984,1.52535367,10,0.0001,10,1
136,0.523500025,1.535667539,10,0.0001,10,1
137,0.531599998,1.502024055,10,0.0001,10,1
138,0.526000023,1.52081275,10,0.0001,10,1
139,0.52700001,1.542698145,10,0.0001,10,1
140,0.527700007,1.542371273,10,0.0001,10,1
141,0.522499979,1.537081242,10,0.0001,10,1
142,0.526300013,1.529271126,10,0.0001,10,1
143,0.528500021,1.52522099,10,0.0001,10,1
144,0.522300005,1.537004232,10,0.0001,10,1
145,0.527899981,1.53229773,10,0.0001,10,1
146,0.523999989,1.551219583,10,0.0001,10,1
147,0.526300013,1.525070906,10,0.0001,10,1
148,0.522599995,1.563512206,10,0.0001,10,1
149,0.530200005,1.538617134,10,0.0001,10,1
150,0.521399975,1.533247709,10,0.0001,10,1
151,0.525399983,1.53384459,10,0.0001,10,1
152,0.527499974,1.538885355,10,0.0001,10,1
153,0.528400004,1.54033637,10,0.0001,10,1
154,0.529999971,1.550831556,10,0.0001,10,1
155,0.52670002,1.538564563,10,0.0001,10,1
156,0.521399975,1.567161679,10,0.0001,10,1
157,0.529100001,1.531695008,10,0.0001,10,1
158,0.528299987,1.52473855,10,0.0001,10,1
159,0.528599977,1.537024975,10,0.0001,10,1
160,0.524600029,1.554939866,10,0.0001,10,1
161,0.523199975,1.567309618,10,0.0001,10,1
162,0.525900006,1.548989534,10,0.0001,10,1
163,0.533699989,1.527263999,10,0.0001,10,1
164,0.529799998,1.538743496,10,0.0001,10,1
165,0.5255,1.562987924,10,0.0001,10,1
166,0.51789999,1.571191788,10,0.0001,10,1
167,0.530799985,1.540520549,10,0.0001,10,1
168,0.521300018,1.570756316,10,0.0001,10,1
169,0.528500021,1.542139888,10,0.0001,10,1
170,0.524699986,1.541287661,10,0.0001,10,1
171,0.530799985,1.5548774,10,0.0001,10,1
172,0.526499987,1.550805449,10,0.0001,10,1
173,0.520299971,1.578253746,10,0.0001,10,1
174,0.524500012,1.560030103,10,0.0001,10,1
175,0.524600029,1.542206407,10,0.0001,10,1
176,0.52609998,1.541444421,10,0.0001,10,1
177,0.528800011,1.521230221,10,0.0001,10,1
178,0.528699994,1.552563667,10,0.0001,10,1
179,0.530300021,1.543853998,10,0.0001,10,1
180,0.524699986,1.567588329,10,0.0001,10,1
181,0.529500008,1.557246923,10,0.0001,10,1
182,0.524999976,1.580294847,10,0.0001,10,1
183,0.527999997,1.5682199,10,0.0001,10,1
184,0.529799998,1.562712669,10,0.0001,10,1
185,0.530399978,1.543737769,10,0.0001,10,1
186,0.534699976,1.559515238,10,0.0001,10,1
187,0.530900002,1.570447445,10,0.0001,10,1
188,0.530300021,1.577626705,10,0.0001,10,1
189,0.531400025,1.561248302,10,0.0001,10,1
190,0.529299974,1.560708642,10,0.0001,10,1
191,0.528199971,1.562495351,10,0.0001,10,1
192,0.5273,1.570822001,10,0.0001,10,1
193,0.530900002,1.556059122,10,0.0001,10,1
194,0.532599986,1.554815173,10,0.0001,10,1
195,0.528599977,1.554411054,10,0.0001,10,1
196,0.531199992,1.554237008,10,0.0001,10,1
197,0.522300005,1.587991476,10,0.0001,10,1
198,0.535300016,1.547094822,10,0.0001,10,1
199,0.528800011,1.580264449,10,0.0001,10,1
