round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
147,0.44182223081588745,1.9184930324554443,10,0.0001,10,1
148,0.44449999928474426,1.897891879081726,10,0.0001,10,1
149,0.4449111223220825,1.8958585262298584,10,0.0001,10,1
150,0.44173333048820496,1.9095815420150757,10,0.0001,10,1
151,0.44396665692329407,1.8739712238311768,10,0.0001,10,1
152,0.44174444675445557,1.8817464113235474,10,0.0001,10,1
153,0.44556665420532227,1.89027738571167,10,0.0001,10,1
154,0.44724443554878235,1.883920669555664,10,0.0001,10,1
155,0.448199987411499,1.88375985622406,10,0.0001,10,1
156,0.4449666738510132,1.9054895639419556,10,0.0001,10,1
157,0.4421555697917938,1.8974095582962036,10,0.0001,10,1
158,0.4409555494785309,1.9084010124206543,10,0.0001,10,1
159,0.44252222776412964,1.9057121276855469,10,0.0001,10,1
160,0.4439888894557953,1.9295151233673096,10,0.0001,10,1
161,0.4446888864040375,1.890291690826416,10,0.0001,10,1
162,0.44726666808128357,1.9143507480621338,10,0.0001,10,1
163,0.44367778301239014,1.9235317707061768,10,0.0001,10,1
164,0.4464111030101776,1.9017317295074463,10,0.0001,10,1
165,0.4446333348751068,1.906113862991333,10,0.0001,10,1
166,0.442122220993042,1.9219590425491333,10,0.0001,10,1
167,0.44465556740760803,1.9118727445602417,10,0.0001,10,1
168,0.442855566740036,1.9260560274124146,10,0.0001,10,1
169,0.44173333048820496,1.9152787923812866,10,0.0001,10,1
170,0.4441888928413391,1.9103652238845825,10,0.0001,10,1
171,0.44447776675224304,1.9065802097320557,10,0.0001,10,1
172,0.4455333352088928,1.9365782737731934,10,0.0001,10,1
173,0.44512221217155457,1.9149367809295654,10,0.0001,10,1
174,0.4475666582584381,1.891574501991272,10,0.0001,10,1
175,0.4448777735233307,1.9095531702041626,10,0.0001,10,1
176,0.4456222355365753,1.8881821632385254,10,0.0001,10,1
177,0.44850000739097595,1.8976259231567383,10,0.0001,10,1
178,0.44440001249313354,1.9271823167800903,10,0.0001,10,1
179,0.44467777013778687,1.9685838222503662,10,0.0001,10,1
180,0.4441888928413391,1.9369828701019287,10,0.0001,10,1
