Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "kmnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "pyramidfl", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "pyramidfl_use_system_utility_in_explore": false, "pyramidfl_force_one_explore_when_k2": true}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "pyramidfl", "optimizer": "SGD", "lr": 0.1, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0.1665,2.302960372543335,0.03331696689606386,0.1665,0.05519425360193819,0.10125318034213572,10000
0.105,2.316365033340454,0.017904607915927018,0.10500000000000001,0.02530140590475081,0.014616060826735434,10000
0.1,2.3343158866882323,0.01,0.1,0.01818181818181818,0.0,10000
0.1127,2.308207848739624,0.041108208327159876,0.1127,0.03685610227914373,0.04751695317053849,10000
0.1,2.321274669265747,0.01,0.1,0.01818181818181818,0.0,10000
0.1,2.323610085296631,0.010002000400080016,0.1,0.01818512456810329,0.0,10000
0.1,2.321508857345581,0.01001001001001001,0.1,0.018198362147406732,0.0,10000
0.1002,2.3217361099243163,0.060004001600640254,0.1002,0.018586838531650045,0.007455051084347018,10000
0.1014,2.313635905456543,0.017919143120311898,0.1014,0.020856868999632863,0.007827424110488186,10000
0.1,2.3381210849761964,0.01,0.1,0.01818181818181818,0.0,10000
0.1396,2.3081400035858155,0.026570802329039845,0.1396,0.0443883054840059,0.06039452181290956,10000
0.1,2.3427857105255128,0.01,0.1,0.01818181818181818,0.0,10000
0.1214,2.3138251647949217,0.10015976888604243,0.1214,0.05315579648250786,0.10464527909399776,10000
0.1,2.35824256401062,0.01,0.1,0.01818181818181818,0.0,10000
0.1478,2.304162678527832,0.0907114201054979,0.1478,0.07947186669724304,0.14955525260076533,10000
0.1,2.3573016975402834,0.01,0.1,0.01818181818181818,0.0,10000
0.1282,2.2945666683197024,0.02658903986735945,0.1282,0.04101463660812034,0.052527909760597395,10000
0.1323,2.3006977489471434,0.02505068016570324,0.1323,0.042030228907305324,0.04864009683855048,10000
0.1944,2.2809477054595946,0.047644242046868304,0.1944,0.07425984999669122,0.15595158295469125,10000
0.1,2.340424095916748,0.010005002501250625,0.1,0.018190086402910415,0.0,10000
0.1883,2.283457423400879,0.0413653827593723,0.1883,0.06706626759431168,0.13707288138228446,10000
0.1003,2.3323672294616697,0.0300150225338007,0.10029999999999999,0.018797778430506444,0.00577783769640532,10000
0.1151,2.3254273544311523,0.10517436314729253,0.11510000000000001,0.044771572079291624,0.08942362610951804,10000
0.1,2.346858106994629,0.010008006405124099,0.1,0.018195050946142648,0.0,10000
0.1589,2.2880469024658203,0.03693534406304035,0.15889999999999999,0.05723391489359986,0.10141315530918693,10000
