Config,{"general": {"device": "cpu", "training_rounds": 100}, "aggregation": "rbla", "rank_distribution": "[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]", "epoch": 3, "dataset": "qmnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.15141666666666667,2.2639153699239096,0.2897196347888691,0.15272321030264996,0.12479464123179895,60000
0.14785,2.27174842859904,0.20530168289032596,0.1349454141553888,0.0663622152956283,60000
0.0982,2.5398361517588297,0.11750976205589858,0.10003595931428189,0.01798508023767889,60000
0.11318333333333333,4.764925634256999,0.011321352360629502,0.1,0.020339947585174094,60000
0.16381666666666667,3.6981605626424154,0.07262516249533357,0.16515847697981884,0.08641978805643591,60000
0.18105,2.5163021226247153,0.0656672888785601,0.18111775649641476,0.08691213899114325,60000
0.23825,2.283905214691162,0.16514055527999133,0.24336068347967058,0.1493614363605736,60000
0.17441666666666666,2.7869416824340822,0.06762976335578205,0.162250563756109,0.08271908039859402,60000
0.14176666666666668,4.049000465901693,0.1643695148696882,0.14090874940961168,0.06876181358272147,60000
0.17101666666666668,3.0852445426940918,0.2443090967731032,0.16827008031102364,0.08701432007413663,60000
0.2294,2.447973567199707,0.2572530135017041,0.2387415784977362,0.13181859176225114,60000
0.24335,2.546899224090576,0.16997273353145453,0.2366690173519757,0.15926575816962354,60000
0.15511666666666668,3.1872934586842856,0.1747243522931306,0.15627029115689878,0.09489168739004528,60000
0.29578333333333334,3.2337345951080323,0.22660925324165646,0.28365461123166513,0.19311007978324007,60000
0.15556666666666666,2.5314327607472737,0.1524153591465407,0.15548851773020023,0.09665918186996621,60000
0.2887,2.5918744738260906,0.16809597219368194,0.27720331296077116,0.1800813853438123,60000
0.2246,2.78147824122111,0.13487069236887508,0.22635965886054937,0.11955789808410655,60000
0.32695,3.026094939931234,0.1817855664075017,0.3146019554823954,0.21559589303244892,60000
0.17395,2.6307163964589435,0.22924791238300307,0.17532296329028255,0.11226967281494349,60000
0.3525333333333333,2.5020978603363035,0.1850986374308312,0.3406739845355803,0.23189739613555255,60000
0.2729333333333333,2.5437853876749674,0.2020453235942996,0.27564691667075836,0.16081101532596398,60000
0.37121666666666664,2.7640249497731526,0.18918854153329825,0.3589760539364476,0.23848666544311564,60000
0.27558333333333335,2.6244650201161703,0.19935920591968742,0.2785513178737291,0.1670114005820996,60000
0.36891666666666667,2.4362608210245766,0.18976779255154508,0.3564824947248832,0.2427641372855593,60000
0.3028666666666667,2.347526813252767,0.18384661293521054,0.30572496798661286,0.1896046392175142,60000
0.36748333333333333,2.4517358741760256,0.17956837680769727,0.35463914207289066,0.23094587847229125,60000
0.30401666666666666,2.50579500579834,0.14980698825353314,0.3059975703039806,0.1843660298966985,60000
0.3767333333333333,2.306049787521362,0.1866959518157332,0.3637505503070662,0.24268040768277413,60000
0.3015,2.1164033351898195,0.2701398978481916,0.30363187790411217,0.20030465655239543,60000
0.3585333333333333,2.193812155151367,0.17006752488324658,0.34537192956594936,0.21822027624110843,60000
0.288,2.2843770757039388,0.2634556928015439,0.28570271689826626,0.18862426215482025,60000
0.36311666666666664,2.2492522037506104,0.17427991441268867,0.35027803423755377,0.22740823898060616,60000
0.2902166666666667,2.115087905629476,0.23748458779220954,0.2858088943363798,0.2002010833915643,60000
0.3308,2.176919039916992,0.15030937929498733,0.31919131895619196,0.19825724744226872,60000
0.30086666666666667,2.0870448952992757,0.22929770291364138,0.29338398126046294,0.2073195848087595,60000
0.38283333333333336,1.9753391232172648,0.42306457100397354,0.37080948312341455,0.27164134158160114,60000
0.40015,1.7158770104090373,0.4296574865694498,0.3870214491503459,0.3144397977396975,60000
0.38606666666666667,1.8905243873596191,0.42458462032608607,0.3765393007976103,0.2857765503916053,60000
0.3612,1.9703962273279825,0.31079171689596236,0.34688079839055824,0.2860462262646013,60000
0.42793333333333333,2.122479364013672,0.32935858022926984,0.4223858918854698,0.3443209282097342,60000
0.38631666666666664,1.685031741142273,0.2844289692727163,0.37024863172392347,0.28829253419662326,60000
0.2639,1.9097853244781493,0.232202634546559,0.26886844944540744,0.16508544411596157,60000
0.30733333333333335,2.036520817820231,0.14218866267460273,0.28987388404094994,0.1832630529613018,60000
0.3438833333333333,1.9099297889709472,0.27358938069632666,0.34534651088401824,0.2511189010820216,60000
0.35738333333333333,1.5759056669871012,0.3296038545548966,0.34068789637605523,0.2524561908330899,60000
0.41773333333333335,1.5657130896250406,0.33152996716419825,0.41476191547650754,0.31786779024017187,60000
0.37325,1.6812822626749675,0.3728591507944612,0.3567293588989426,0.2638205331067122,60000
0.4050666666666667,1.8403184508005779,0.3589590583864484,0.4014796915614222,0.2987214500551577,60000
0.4175,1.7783554898579916,0.2813454214668032,0.40439653381302937,0.31421104626688195,60000
0.4436333333333333,1.4053117609024048,0.48517734083460945,0.43732651470213363,0.34251325279809547,60000
0.4445,1.3656204301834107,0.4938337824765373,0.4329620179318952,0.3566607604108896,60000
0.41396666666666665,1.4356721513112387,0.48849906669887844,0.41020815073690464,0.31584357625482457,60000
0.41933333333333334,1.6071280687967937,0.3582869683856835,0.4075451032080271,0.2963073495000378,60000
0.45411666666666667,1.523023955154419,0.33859121955155347,0.44743699591519837,0.357555679258314,60000
0.44826666666666665,1.4172224190394083,0.4594856890839413,0.43680369186504003,0.32550562356287366,60000
0.4839833333333333,1.3656335688908894,0.3638847736238507,0.47699456950007707,0.39049684865507406,60000
0.47071666666666667,1.4005327318827312,0.5515018652696553,0.4604789670514208,0.357910837910637,60000
0.45586666666666664,1.4404226687113444,0.4550838415389829,0.4480939666775166,0.35368703722140066,60000
0.4669,1.3925627278645833,0.5626821079043266,0.45955091536918696,0.38156240462632807,60000
0.47186666666666666,1.4388781512578328,0.4464465006478603,0.4611371415980442,0.3788119023603379,60000
0.45263333333333333,1.3959297370910644,0.5703624764834216,0.45553088174402523,0.36420365089132967,60000
0.5174,1.3805233989715575,0.4250334824211439,0.5052657960001277,0.42560562515007155,60000
0.432,1.4596304494857788,0.4298002884727713,0.4330270579711728,0.36776960243098145,60000
0.47785,1.491423403485616,0.5649501013222501,0.4667862833372407,0.4143056200344376,60000
0.41941666666666666,1.6776931747436523,0.47423528425911055,0.419368809008471,0.3360508952276621,60000
0.5422,1.2465291578292848,0.6789198576482789,0.5355431465713395,0.5034918245282233,60000
0.6343,1.1016072907129923,0.679018546736576,0.6238464700472579,0.5953262184691541,60000
0.5859,1.0908122765858967,0.6624820373246487,0.5805381661826415,0.54218206802519,60000
0.6316333333333334,1.1292114952723185,0.6131228590804484,0.6195473245510074,0.598554056888739,60000
0.5072833333333333,1.4745529332478842,0.46896817477926483,0.5022419754209692,0.4133071653508075,60000
0.4756,1.5115181042353312,0.5457303149076775,0.4606085102156136,0.40335116610901817,60000
0.39365,1.7929550346374512,0.35862934798221535,0.39525836635984585,0.2906076484104631,60000
0.40345,1.46542128200531,0.4534991371905089,0.3872192814345454,0.3055378866688627,60000
0.5530666666666667,1.1187226939519246,0.6455165832101091,0.5541461017005547,0.509354086049332,60000
0.5727166666666667,1.0015736019452413,0.6489524831614568,0.5592242398879039,0.5272343357917824,60000
0.57445,1.029347073872884,0.6715330432913774,0.5718939424926133,0.5163303544192293,60000
0.56935,1.077619207127889,0.6752160021920687,0.5562217529746221,0.5102856095361512,60000
0.5193833333333333,1.2762552749633789,0.5444151949929492,0.5156735186217464,0.43982220682758955,60000
0.5556166666666666,1.297633909034729,0.4914478580126419,0.5435901347107728,0.49192930005360164,60000
0.53915,1.2326934922536215,0.5425317902784361,0.5329905098118874,0.45874011698925665,60000
0.5783166666666667,1.1972115769704184,0.5862294894920062,0.5681987487023086,0.516524397205355,60000
0.58105,1.0972446131388347,0.6782159587458905,0.5729434583900026,0.5049634277181273,60000
0.6010333333333333,1.1371656703948974,0.5957596257581492,0.5924982864566848,0.5336957957537275,60000
0.5790333333333333,1.1121439467112224,0.6406866078280202,0.5690405433346495,0.4958018120184436,60000
0.6073166666666666,1.1443389526367187,0.607355562926712,0.5998572060107898,0.5384882548751662,60000
0.58415,1.1167023794174193,0.6035102419834388,0.5733950906470786,0.5103024332669828,60000
0.5951666666666666,1.1886779266993204,0.6047362191917047,0.5900557099192502,0.5325873950392471,60000
0.6130166666666667,1.0507640630086263,0.5742811905859757,0.6015441505630682,0.5460919852873848,60000
0.6254833333333333,1.0398859604517618,0.729984760606772,0.6241618721380047,0.590952654625646,60000
0.63405,0.9987622383117676,0.6020310913551009,0.6230145136315712,0.5780037384596819,60000
0.5695333333333333,1.1111170589447021,0.7118684754723651,0.571469097073326,0.5262799771575072,60000
0.5916833333333333,1.0805188454945882,0.5817907161863425,0.5797670359432184,0.5341193079051868,60000
0.5957666666666667,1.0927234369913736,0.7096802231719012,0.5952478871609657,0.550206315772445,60000
0.5855833333333333,1.0229719692230224,0.6593476172357196,0.5740900788519087,0.5399600821038143,60000
0.6101166666666666,1.0514049575805664,0.7155360479357369,0.6113624085431241,0.590603487306486,60000
0.5924333333333334,1.080483246835073,0.5933912950482765,0.5796552151609987,0.5440285991744072,60000
0.5792666666666667,1.1763240997314452,0.6799207358159842,0.5778261314400241,0.5281820943677574,60000
0.5115333333333333,1.3107103785832723,0.5472802522429852,0.4964372305968613,0.4339214493486077,60000
0.5672333333333334,1.335929465675354,0.5563683244032839,0.5632476134384845,0.5055082205451069,60000
0.5999333333333333,1.0342637704849242,0.5966785307785532,0.587103231105785,0.5451636598090388,60000
0.6901166666666667,0.860796232509613,0.738483349379867,0.6876929253916171,0.6623800889312477,60000
