Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "mnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "min_participate_round": 5, "fedgra_eps": 0.1}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1973,6300.430520922851,0.04177112877720201,0.18750646078007596,0.06773513495273058,0.141192945773862,10000
1,0.1329,3.9967919326782226,0.03619360525156053,0.1330280025594497,0.052336786366460844,0.062148559893176775,10000
2,0.1046,43317205337431.99,0.032293952488771434,0.10988091783143132,0.03201425151211982,0.03436709295505498,10000
3,0.1537,5.143416838073731,0.03869915035646731,0.15421744018699324,0.05938159316004149,0.09172736290862339,10000
4,0.2869,2.4861518287658693,0.21479540768238845,0.28617679488071074,0.18633573374723386,0.27162445193681045,10000
5,0.1172,4.0573123291015625,0.07077407752239223,0.12194041048235045,0.03513866844669417,0.033953686038281125,10000
6,0.1762,4.551666379547119,0.03513710000455651,0.17033948361352008,0.058164048155787275,0.11141575385794988,10000
7,0.1586,4.0244879638671875,0.039277739978324365,0.15936802988985083,0.061246745492526,0.09678727066090374,10000
8,0.1731,12138.170849739075,0.054578194808531155,0.18735430689871463,0.0784370289249147,0.1544851679085781,10000
9,0.3166,2.1253709968566894,0.22698384140608535,0.31446900981935183,0.22541007214480052,0.2765488005725196,10000
10,0.1953,2.86329637298584,0.05941559529395095,0.19201606052823927,0.08455002663045466,0.1772559680189688,10000
11,0.1964,9.318576237188897e+27,0.1395447634123385,0.20108061727017074,0.08038683618990079,0.1497159256685958,10000
12,0.1109,4.606216761398316,0.021223215368694336,0.12206218174786602,0.0360994598519645,0.026897561229329122,10000
13,0.1864,4.39163491821289,0.03763277973960858,0.19220711853020336,0.06288427649072399,0.133721681865054,10000
14,0.3265,1.8925222927093506,0.2506873810160094,0.3344447717355797,0.2556283844165901,0.28712211573987795,10000
15,0.2633,2.592204354095459,0.11011789891123144,0.25085078417433326,0.1286041739338828,0.20953947617501856,10000
16,0.1761,14391.514513957214,0.04552008582383048,0.1903004671541047,0.07076986612079941,0.14273613869404955,10000
17,0.1616,3.8709099159240723,0.049612848446329086,0.16232219595937983,0.0711952298912578,0.11361345517660786,10000
18,0.1758,1.7721248996343327e+28,0.04388564137239078,0.18988690938708258,0.06910561879746555,0.13931762982890353,10000
19,0.3421,1.7523870712280274,0.42871097625412335,0.3346451664212185,0.21800311944959683,0.3075169049224174,10000
20,0.1797,4.167146900177002,0.039944346906042066,0.1918403459581891,0.06501334372519166,0.13644460666921618,10000
21,0.2264,3.5633738216400146,0.1100589544700569,0.21739278840002388,0.10235897692592866,0.17621940633440875,10000
22,0.1816,4.15611137084961,0.2320344867522973,0.1913681366993255,0.0672379482426351,0.13710343966873792,10000
23,0.2156,179143131.77921787,0.15262832157059603,0.21786775222765065,0.10620477911517827,0.1709595915324224,10000
24,0.4257,1.6649625045776366,0.2889604408904553,0.42746108649248554,0.31322121404424563,0.4025418614910472,10000
25,0.1838,3.6688034805297853,0.03947674172159726,0.18790842976450858,0.06467330156060182,0.13241472168296883,10000
26,0.3504,65203355373485.29,0.15379744810298274,0.35166277151156133,0.2086930517320488,0.3135520040805989,10000
27,0.2048,3.505437260055542,0.18815160117808705,0.2070374598236687,0.10706982625166286,0.16282632797067953,10000
28,0.183,1238529950.1919467,0.12748440471045877,0.19517731393473128,0.06883270666590782,0.13850989434528108,10000
29,0.4108,1.579299193572998,0.5374953783988239,0.4057283401011996,0.30429082055339834,0.38371590892706986,10000
30,0.1896,3.9873524398803712,0.03803172351225855,0.19059608001616488,0.06339699598661161,0.1344156644127793,10000
31,0.3333,47944328224233.12,0.2411413388585963,0.32558409263159743,0.20342907271687055,0.2927439462377658,10000
32,0.3488,2.7707362804412843,0.39166692624211585,0.3375445067972161,0.22341376628601567,0.3168004350135985,10000
33,0.3495,27720505766394.957,0.18299265071962126,0.35002138862781884,0.21664729704912208,0.31396631541819064,10000
34,0.4094,1.5912820991516112,0.40475553843404616,0.40006460580373354,0.30113813437761405,0.3866173320427869,10000
35,0.1254,3.7763611808776854,0.03265614013530211,0.12288493067825476,0.04321446453193243,0.05397528716147184,10000
36,0.3358,2.161088285064697,0.13297115001555163,0.32917725922592134,0.18682710084929202,0.2885675938289611,10000
37,0.3936,53962092802004.55,0.4087580974812953,0.3853785505023828,0.29864660182098807,0.36928104586019483,10000
38,0.3548,77996860357426.23,0.1821921050183802,0.35700922865819473,0.22198819563030492,0.321129695577043,10000
39,0.4742,1.7834089027404785,0.47718069333921953,0.4706913580089573,0.40798194876250216,0.44781371987904856,10000
40,0.3241,1.979469789123535,0.29204061570872525,0.31219786285382095,0.21590604158715224,0.2813769103021754,10000
41,0.2944,3.247855679321289,0.26091850801412664,0.2878566664918723,0.19691027653617232,0.30999000382204106,10000
42,0.3591,2.2697450561523436,0.3379701086983338,0.35086590855208816,0.2778107474172169,0.31695814792780996,10000
