Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "mnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "min_participate_round": 5, "fedgra_eps": 0.5}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1973,1.2655039021500801e+23,0.04177112877720201,0.18750646078007596,0.06773513495273058,0.141192945773862,10000
1,0.1328,3.997012487792969,0.0361688089550651,0.13292889453169945,0.05230508071240396,0.06194512875926234,10000
2,0.1046,4.847910289001465,0.032293952488771434,0.10988091783143132,0.03201425151211982,0.03436709295505498,10000
3,0.1538,5.143196524810791,0.03872186119318028,0.1543165482147435,0.05941407490045623,0.09191043126585194,10000
4,0.287,2.485923877334595,0.21498851237840905,0.286275902908461,0.18648684226084922,0.2717639528651422,10000
5,0.1172,4.0573123291015625,0.07077407752239223,0.12194041048235045,0.03513866844669417,0.033953686038281125,10000
6,0.1771,4.77741819190979,0.040603222996515684,0.1891618642287635,0.0653870879366793,0.13489004867681217,10000
7,0.2048,4.2432465061187745,0.040881333744294014,0.19538410602117112,0.06757983399838845,0.14904820089678597,10000
8,0.0934,3.553463442993164,0.15786724822457082,0.10394249114795037,0.02411510172373668,0.0379976471211813,10000
9,0.2808,2.0302696392059327,0.1773387690893794,0.2754030376037785,0.16090970125598614,0.24985940247974428,10000
10,0.1482,4.1438005233764645,0.07872751028479616,0.1485726761259045,0.04822191975681127,0.0743189120535211,10000
11,0.2041,3.76887917137146,0.14081625957725605,0.19464814098002783,0.06766746463723083,0.14771236019441925,10000
12,0.1526,4.444139559555054,0.0798099902768817,0.1530972526782069,0.05018294237334202,0.07988196103972271,10000
13,0.2533,3.1046969833374023,0.11567991668181359,0.24851687522022842,0.12998656522169508,0.20544050346630716,10000
14,0.36,1.801347289276123,0.3846217077560867,0.35149528549081366,0.23082734742695754,0.3271270153428511,10000
15,0.1826,4.299790240478516,0.051932599214374556,0.18309854610715653,0.07588746199490556,0.15081899426183656,10000
16,0.2058,3.599223196411133,0.09869053888383221,0.19640753823951468,0.06991392266692249,0.15186651863086306,10000
17,0.1492,4.219138235855103,0.060408850449476484,0.14777036375589986,0.06873571337453757,0.12060994261827265,10000
18,0.2865,1.350703067346583e+22,0.17176557673410028,0.28777333091596147,0.1807471636844999,0.24723088923142683,10000
19,0.3747,1.7533069038391114,0.5047558679542131,0.365705928115739,0.25776922774958244,0.3498402258943314,10000
20,0.2102,8.758170452810963e+27,0.06864938988721045,0.19881282028229794,0.09367346326051526,0.20362340095692633,10000
21,0.2814,4.025679582595825,0.14662989261965204,0.27408656288177086,0.16400684267544313,0.26610509493097234,10000
22,0.1293,3.949607581197917e+23,0.11539366689622291,0.13166534519990097,0.049291035095470004,0.06765686207636218,10000
23,0.3124,2.831206531906128,0.34252235232365946,0.306289846411664,0.21243596550470376,0.28714108101274566,10000
24,0.3912,9.044651054996026e+27,0.4409442038427834,0.3929879615172504,0.3286409755498374,0.3597906099372361,10000
25,0.278,2.2184657573699953,0.33400863742037135,0.2605524554851811,0.1821362929405038,0.2807825092919151,10000
