Wall time,Step,Value
1766408286.1309106,478413,10.0
1766408985.067457,482209,10.0
1766410469.541797,490384,10.0
1766412148.8474874,499576,10.0
1766412443.0928788,501187,10.0
1766414444.7104943,512220,10.0
1766414848.450154,514449,10.0
1766415009.0239353,515328,10.0
1766415739.6758513,519367,10.0
1766415865.5804105,520050,10.0
1766416794.6410317,525197,10.0
1766417956.397475,531578,10.0
1766418387.153194,534015,10.0
1766418424.6463246,534210,10.0
1766420926.0546107,548153,10.0
1766423860.6051967,564577,10.0
1766424334.7438195,567210,10.0
1766424990.7913017,570869,10.0
1766428173.0809605,588687,14.0
1766429338.903409,595226,14.0
1766429481.2649996,596030,14.0
1766429711.9084592,597307,14.0
1766432168.953843,611091,15.0
1766433494.4594028,618542,17.0
1766434006.4747825,621452,17.0
1766435221.1929965,628235,17.0
1766435653.9009337,630675,17.0
1766437045.0502334,638517,17.0
1766439137.6716785,650159,17.0
1766439389.9515688,651534,17.0
1766439452.4875844,651859,17.0
1766441816.369178,664990,17.0
1766441890.9082844,665405,17.0
1766443821.065514,676323,17.0
1766444760.562963,681599,17.0
1766447038.8967872,694448,17.0
1766448507.3702881,702768,17.0
1766451760.7062185,721167,17.0
1766452404.0859761,724851,17.0
1766452925.065409,727789,17.0
1766455292.4627674,741204,17.0
1766456125.0830114,745905,17.0
1766459163.4589036,763244,17.0
1766459223.6985035,763580,17.0
1766460476.448895,770677,17.0
1766462133.0766892,780160,17.0
1766465324.3970873,798373,17.0
1766465985.2922475,802137,17.0
1766467718.1158197,812003,17.0
1766471139.5227423,831530,17.0
1766471879.9261756,835784,17.0
1766472009.7320392,836523,17.0
1766473383.7869174,844329,17.0
1766473466.5152187,844805,17.0
1766473761.7872388,846510,17.0
1766475406.6393726,855997,18.0
1766476214.5301926,860587,18.0
1766477228.8940015,866433,18.0
1766477715.2030044,869234,18.0
1766478852.08788,875732,18.0
1766479696.0439403,880571,18.0
1766484764.750129,909832,21.0
1766485168.3359697,912151,21.0
1766487508.8745658,925666,21.0
1766488470.8454971,931263,21.0
1766489089.9380436,934828,21.0
1766489331.5562594,936202,21.0
1766489955.38093,939803,21.0
1766492815.4352136,956364,21.0
1766494002.7782888,963274,21.0
1766494257.4985278,964753,21.0
1766495551.243634,972263,21.0
1766496731.2137542,979132,21.0
1766497393.1294553,982941,21.0
1766498765.6870756,990941,22.0
1766503635.028601,1019100,30.0
1766505028.9399383,1027214,30.0
1766507949.3506749,1044181,30.0
1766508511.1677294,1047457,30.0
1766509578.9802556,1053687,30.0
1766512659.434717,1071652,30.0
1766514987.8243864,1085243,30.0
1766515162.8245256,1086268,30.0
1766515961.2109313,1090950,30.0
1766517587.3240898,1100452,30.0
1766517838.6809223,1101920,30.0
1766524077.6533437,1138513,37.0
1766524554.5277865,1141305,37.0
1766525363.9142942,1146025,37.0
1766531021.713229,1179153,37.0
1766532753.9614904,1189345,37.0
1766534137.507818,1197433,37.0
1766539616.2866569,1229477,37.0
1766540158.8115706,1232658,37.0
1766542767.709135,1247979,37.0
1766546429.4562387,1269333,37.0
1766548320.917107,1280373,37.0
1766552354.6116664,1304006,37.0
1766553372.9658003,1309947,37.0
1766554001.2771814,1313606,37.0
1766554056.28404,1313929,37.0
1766555167.682546,1320397,37.0
1766556601.452812,1328780,37.0
1766557923.2192154,1336518,37.0
1766561046.4828825,1354766,37.0
1766561755.6711652,1358909,37.0
1766561976.359628,1360201,37.0
1766562980.557697,1366064,37.0
1766565051.0083694,1378151,37.0
1766571453.724446,1415574,37.0
1766573703.4232628,1428750,37.0
1766576524.0803592,1445272,37.0
1766576896.8509521,1447442,37.0
1766581196.067006,1472624,42.0
1766583038.44242,1483441,42.0
1766583601.503896,1486726,42.0
1766585953.117294,1500520,42.0
1766590339.5683808,1526415,42.0
1766592478.1548657,1539078,42.0
1766596233.346374,1561221,42.0
1766598728.6858656,1576025,42.0
1766599520.0942266,1580728,42.0
1766600380.0416856,1585834,42.0
1766601402.6864011,1591867,42.0
1766608875.2037554,1635995,42.0
1766611154.9167948,1649460,42.0
1766611518.3101852,1651586,42.0
1766615962.5502934,1677834,42.0
1766618706.5671566,1693957,42.0
1766620580.0012257,1705026,42.0
1766620907.0173154,1706952,42.0
1766621539.0006666,1710703,42.0
1766627220.1903367,1744148,42.0
1766627408.4719977,1745260,42.0
1766629163.226007,1755593,42.0
1766629732.4308078,1758927,42.0
1766633528.665022,1781266,42.0
1766635702.684183,1794029,42.0
1766637666.0417628,1805552,42.0
1766637739.3700323,1805996,42.0
1766641145.050186,1825914,42.0
1766648836.1006572,1871171,42.0
1766649034.1446424,1872344,42.0
1766652483.4847198,1892717,42.0
1766652886.9830837,1895086,42.0
1766654068.9378996,1902064,42.0
1766654247.4466178,1903124,42.0
1766655529.269791,1910711,42.0
1766655988.7687938,1913442,42.0
1766657590.3081272,1922956,42.0
1766658598.1581106,1928915,42.0
1766659802.674909,1936027,42.0
1766660207.9260936,1938434,42.0
1766660925.4170067,1942713,42.0
1766663874.1508331,1960152,42.0
1766664392.5178204,1963207,42.0
1766674786.0724955,2024532,42.0
1766675184.8222034,2026867,42.0
1766676896.7304022,2036989,42.0
1766680019.9084315,2055508,42.0
1766680590.7866282,2058890,42.0
1766682681.7241828,2071269,42.0
1766684049.7254968,2079365,42.0
1766686850.6188498,2095988,42.0
1766687077.357843,2097345,42.0
1766688364.2903843,2104983,42.0
1766688744.489451,2107218,42.0
1766690394.902915,2116984,42.0
1766694808.37416,2143063,42.0
1766695414.6027935,2146675,42.0
1766695882.7231288,2149456,42.0
1766696730.1961608,2154474,42.0
1766698113.7039826,2162690,42.0
1766700477.0224771,2176687,42.0
1766702316.4994638,2187581,42.0
1766703691.6080434,2195717,42.0
1766704903.0665874,2202922,42.0
1766709323.1461995,2229110,42.0
1766714006.4829814,2256918,42.0
1766714197.7606163,2258046,42.0
1766716883.3426366,2274053,42.0
1766718396.9328501,2283045,42.0
1766722868.111701,2309672,42.0
1766727984.0045576,2340110,42.0
1766728312.8905728,2342053,42.0
1766728494.2232552,2343133,42.0
1766730283.431596,2353768,42.0
1766733103.971419,2370510,42.0
1766734142.3075383,2376663,42.0
1766735810.5841575,2386605,42.0
1766736936.4111824,2393305,42.0
1766741530.82318,2420527,42.0
1766742882.2746677,2428557,42.0
1766743360.4551404,2431415,42.0
1766750758.0846324,2475283,42.0
1766750950.801647,2476418,42.0
1766752471.013144,2485472,42.0
1766756410.2179308,2508880,42.0
1766757076.6394675,2512867,42.0
1766757400.1984062,2514787,42.0
1766759376.8853307,2526590,42.0
1766761487.139737,2539124,42.0
1766764969.7707043,2559881,42.0
1766766075.138656,2566464,42.0
1766767032.8580842,2572186,42.0
1766768117.2943687,2578652,42.0
1766769306.0572765,2585750,42.0
1766772107.4220955,2602465,42.0
1766775030.3333068,2619875,42.0
1766775124.412992,2620439,42.0
1766776526.3092782,2628801,42.0
1766776991.3156607,2631580,42.0
1766778762.6906836,2642091,44.0
1766779384.3324163,2645768,44.0
1766779682.3087983,2647536,44.0
1766780372.9972444,2651627,44.0
1766780921.755677,2654875,44.0
1766781853.8151505,2660390,44.0
1766784136.6466222,2673913,44.0
1766784337.4729517,2675106,44.0
1766786600.2999125,2688600,44.0
1766786846.3668213,2690064,44.0
1766788326.4248464,2698868,44.0
1766788776.5303288,2701561,44.0
1766788894.6143963,2702265,44.0
1766791593.8310454,2718325,44.0
1766791984.6839252,2720657,44.0
1766792918.892565,2726226,44.0
1766793211.0692785,2727959,44.0
1766797496.2141645,2753506,44.0
1766798687.3945436,2760583,44.0
1766799296.0915666,2764201,44.0
1766802219.0862334,2781568,44.0
1766803705.7986827,2790374,44.0
1766803812.1671355,2791003,44.0
1766803843.6237326,2791181,44.0
1766807447.2433584,2812465,44.0
1766808206.108123,2816942,44.0
1766817235.6632612,2870270,44.0
1766820455.4899802,2889254,44.0
1766821657.502604,2896341,44.0
1766823628.0095143,2907985,44.0
1766824176.1582527,2911236,44.0
1766825256.243477,2917655,44.0
1766826411.328071,2924538,44.0
1766828309.1013176,2935761,44.0
1766830786.5995307,2950419,44.0
1766831530.9914625,2954827,44.0
1766832868.1163118,2962744,44.0
1766833728.4335647,2967840,44.0
1766838563.66027,2996484,44.0
1766845451.765877,3037139,44.0
1766850060.938149,3064397,44.0
1766851372.7841797,3072157,44.0
1766851688.3788936,3074022,44.0
1766852557.3479276,3079163,44.0
1766853586.6510167,3085291,44.0
1766853990.6808152,3087668,44.0
1766856006.3257372,3099644,44.0
1766862069.1579845,3135545,44.0
1766863835.0435848,3146037,44.0
1766864093.161691,3147567,44.0
1766865143.1348183,3153797,44.0
1766867807.369055,3169616,44.0
1766871959.309143,3194272,44.0
1766872149.3301144,3195405,44.0
1766873196.8551383,3201612,44.0
1766879489.7258186,3239099,44.0
1766881419.2909987,3250553,44.0
1766882649.363323,3257788,44.0
1766888165.3050401,3290313,44.0
1766892632.718673,3316832,44.0
1766895623.762495,3334555,44.0
1766897351.6946764,3344783,44.0
1766900939.5836766,3365934,44.0
1766901886.0876517,3371510,44.0
1766903555.5660646,3381301,44.0
1766905356.8445988,3391923,44.0
1766906906.0514798,3400968,44.0
1766907730.2205336,3405857,44.0
1766908828.816442,3412305,44.0
1766911438.6902118,3427680,44.0
1766912744.746387,3435478,44.0
1766916345.4588482,3456748,44.0
1766917333.0316656,3462555,44.0
1766918987.9506295,3472345,44.0
1766920330.3267531,3480302,44.0
1766921140.0911713,3485091,44.0
1766922096.4934688,3490745,44.0
1766922357.9488432,3492295,44.0
1766923423.293231,3498567,44.0
1766925781.0503602,3512523,44.0
1766928224.0085328,3526912,44.0
1766928288.8136425,3527290,44.0
1766930355.3737466,3539515,44.0
1766934997.1506379,3566895,44.0
1766937264.5320423,3580277,44.0
1766940584.1264167,3599884,44.0
1766940849.0353625,3601463,44.0
1766942094.366934,3608854,44.0
1766945044.912853,3626271,44.0
1766946787.9329443,3636552,44.0
1766949464.6285675,3652401,44.0
1766952835.1456583,3672393,44.0
1766953742.863985,3677778,44.0
1766954259.6090672,3680852,44.0
1766954728.3916256,3683665,44.0
1766957991.5172863,3702937,44.0
1766958207.1706862,3704227,44.0
1766960497.8223488,3717748,44.0
1766962179.2338803,3727736,44.0
1766963815.471699,3737385,44.0
1766965869.5263338,3749516,44.0
1766967908.120082,3761537,44.0
1766969232.7608905,3769343,44.0
1766970093.9820933,3774407,44.0
1766973399.8435647,3793938,44.0
1766974611.7149122,3801082,44.0
1766974756.0075665,3801923,44.0
1766975280.4293284,3804978,44.0
1766975611.3258417,3806907,44.0
1766976914.7904003,3814540,44.0
1766981574.57015,3841710,44.0
1766989417.1835845,3887494,44.0
1766993240.8491948,3909885,44.0
1766993316.4526267,3910336,44.0
1766993636.4974155,3912204,44.0
1766994192.8719583,3915469,44.0
1766995209.595877,3921461,44.0
1766995836.7084312,3925101,44.0
1766996154.2205226,3926957,44.0
1766999680.2044253,3947707,44.0
1767002584.6077702,3964817,44.0
1767005504.767552,3981992,44.0
1767007943.2232027,3996426,44.0
1767009430.8629277,4005165,44.0
1767009582.596116,4006057,44.0
1767014145.6734297,4032831,44.0
1767014541.281436,4035166,44.0
1767016337.0591142,4045720,44.0
1767016818.3974442,4048541,44.0
1767017024.5346363,4049745,44.0
1767017336.9061828,4051564,44.0
1767020782.576507,4071784,44.0
1767022795.7955341,4083641,44.0
1767022842.6703544,4083915,44.0
1767023363.6185825,4086979,44.0
1767023578.5512161,4088246,44.0
1767024558.5749211,4093981,44.0
1767028552.0872548,4117520,44.0
1767029678.187429,4124188,44.0
1767031647.709763,4135764,44.0
1767031698.5947435,4136058,44.0
1767033172.981711,4144776,44.0
1767038023.6724436,4173495,44.0
1767041989.5597067,4196962,44.0
1767044505.7897742,4211805,44.0
1767044727.2755976,4213111,44.0
1767047370.4504738,4228712,44.0
1767048492.1437166,4235321,44.0
1767052667.2798216,4259978,44.0
1767056339.349275,4281663,44.0
1767057730.0266323,4289887,44.0
1767062741.9131334,4319385,44.0
1767064513.0970304,4329813,44.0
1767065507.8589995,4335631,44.0
1767065640.2947433,4336417,44.0
1767067631.0045166,4348137,44.0
1767069506.3198354,4359093,44.0
1767072827.5406353,4378476,44.0
1767081099.2966828,4426813,44.0
1767082467.5756211,4434815,44.0
1767082929.1461694,4437495,44.0
1767083259.9018698,4439428,44.0
1767085916.952632,4454993,44.0
1767086080.0286348,4455937,44.0
1767087236.5613797,4462721,44.0
1767088304.5776272,4468948,44.0
1767095078.2455797,4508653,44.0
1767095845.2370994,4513121,44.0
1767099613.7563822,4535217,44.0
1767101846.7426789,4548301,44.0
1767103090.8832526,4555573,44.0
1767106754.4186833,4577102,44.0
1767107516.3648899,4581568,44.0
1767108160.856886,4585376,44.0
1767108370.324898,4586590,44.0
1767111103.3457441,4602598,44.0
1767115444.7416425,4628117,44.0
1767116734.6510088,4635660,44.0
1767117684.290145,4641231,44.0
1767120384.7264228,4657052,44.0
1767122499.105123,4669538,44.0
1767126514.1975503,4693208,44.0
1767129621.33173,4711419,44.0
1767131173.8725145,4720579,44.0
1767131475.8575437,4722333,44.0
1767135776.1924033,4747601,44.0
1767137996.9424345,4760667,44.0
1767140928.6404316,4777821,44.0
1767144816.9150894,4800657,44.0
1767144865.199829,4800935,44.0
1767146345.7786272,4809596,44.0
1767146860.819448,4812606,44.0
1767147726.862159,4817663,44.0
1767150295.0165765,4832703,44.0
1767151879.9958313,4842021,44.0
1767160357.541327,4891624,44.0
1767162235.212999,4902593,44.0
1767164130.2132587,4913678,44.0
1767165563.6837811,4922094,44.0
1767167653.5360415,4934258,44.0
1767168200.8733685,4937427,44.0
1767170315.1786854,4949793,44.0
1767170715.6669805,4952141,44.0
1767171485.9821486,4956632,44.0
1767172131.517175,4960429,44.0
1767173184.8373432,4966608,44.0
1767173333.1876125,4967487,44.0
1767174661.735551,4975275,44.0
1767174719.2086592,4975611,44.0
1767174798.6991704,4976088,44.0
1767174969.77223,4977083,44.0
1767176067.863617,4983523,44.0
1767178202.8794997,4996050,44.0
1767179353.6221719,5002852,44.0
1767180178.7865186,5007685,44.0
1767181464.4565454,5015249,44.0
1767182548.4185064,5021583,44.0
1767183177.6081846,5025295,44.0
1767186236.3181155,5043208,44.0
1767188751.2618291,5057947,44.0
1767189676.3355553,5063385,44.0
1767190042.0665636,5065520,44.0
1767190919.3801818,5070663,44.0
1767191464.134187,5073877,44.0
1767191905.3156729,5076479,44.0
1767191973.928136,5076887,44.0
1767192273.244358,5078674,44.0
1767193727.0079255,5087194,44.0
1767194308.7249105,5090581,44.0
1767195590.3037927,5098090,44.0
1767196381.3509388,5102702,44.0
1767199762.5943432,5122548,44.0
1767202434.6813765,5138114,44.0
1767202484.2780914,5138397,44.0
1767204380.79982,5149465,44.0
1767206643.46406,5162697,44.0
1767213070.1809201,5200242,44.0
1767213631.6687808,5203532,44.0
1767214547.6886792,5208881,44.0
1767214727.7202895,5209928,44.0
1767215294.6279385,5213257,44.0
1767216957.8687482,5222998,44.0
1767219250.671458,5236480,44.0
1767219867.047293,5240075,44.0
1767222207.5197961,5253776,44.0
1767223781.7334049,5263006,44.0
1767224733.977758,5268564,44.0
1767227438.61794,5284423,44.0
1767228872.1015365,5292768,44.0
1767230269.5128388,5300971,44.0
1767231997.4763591,5311104,44.0
1767235252.5560355,5330213,44.0
1767237891.2472486,5345607,44.0
1767243399.7120888,5377877,44.0
1767243452.0465612,5378173,44.0
1767248766.0873713,5409288,44.0
1767249264.456767,5412209,44.0
1767252007.3403518,5428302,44.0
1767255565.875564,5449121,44.0
1767259423.780157,5471760,44.0
1767259834.3564541,5474153,44.0
1767261711.3968458,5485165,44.0
1767263846.0784554,5497626,44.0
1767264887.522942,5503724,44.0
1767267636.8503454,5519858,44.0
1767270571.0193622,5537015,44.0
1767273093.8738098,5551825,44.0
1767274731.3311472,5561487,44.0
1767275919.3251314,5568464,44.0
1767276223.8648415,5570251,44.0
1767277625.444417,5578500,44.0
1767279116.0460775,5587305,44.0
1767280524.6197991,5595591,44.0
1767283468.7893527,5612904,44.0
1767284718.9790933,5620222,44.0
1767287116.714292,5634338,44.0
1767288168.5841775,5640548,44.0
1767291565.5690727,5660436,44.0
1767294301.9064758,5676473,44.0
1767294616.4667566,5678352,44.0
1767296237.1469018,5687860,44.0
1767307661.6112394,5754754,44.0
1767308540.437009,5759889,44.0
1767308721.147913,5760947,44.0
1767310017.9163451,5768532,44.0
1767310341.4155946,5770408,44.0
1767313191.367404,5787055,44.0
1767314135.6509106,5792556,44.0
1767316657.2446232,5807317,44.0
1767316982.523163,5809220,44.0
1767317766.290441,5813764,44.0
1767318407.8294497,5817494,44.0
1767318944.4596932,5820599,44.0
1767321873.3726776,5837737,44.0
1767322240.6415188,5839858,44.0
1767322488.9337556,5841320,44.0
1767322896.0000474,5843718,44.0
1767326493.1472764,5864727,44.0
1767328067.314469,5873867,44.0
1767329508.7716908,5882291,44.0
1767333735.8031495,5906918,44.0
1767334962.308287,5914062,44.0
1767337012.790086,5926055,44.0
1767337499.4627411,5928887,44.0
1767338095.9885168,5932365,44.0
1767338513.8841188,5934795,44.0
1767340855.4485762,5948389,44.0
1767341679.5190036,5953212,44.0
1767342002.6487887,5955104,44.0
1767342416.6574771,5957523,44.0
1767342602.6899712,5958609,44.0
1767347426.30991,5986745,44.0
1767347491.2918806,5987127,44.0
1767347648.735733,5988056,44.0
1767350149.9273138,6002638,44.0
1767350353.6701822,6003843,44.0
1767352334.8449638,6015438,44.0
1767354072.2929223,6025575,44.0
1767354257.954304,6026651,44.0
1767354583.112673,6028549,44.0
1767358046.3468926,6048739,44.0
1767358951.2693474,6054004,44.0
1767359554.7990038,6057549,44.0
1767359668.7258625,6058202,44.0
1767362169.470327,6072770,44.0
1767362828.9298882,6076640,44.0
1767363719.518495,6081826,44.0
1767366384.5644526,6097346,44.0
1767367667.7277632,6104790,44.0
1767369211.0076435,6113839,44.0
1767371626.7201326,6127876,44.0
1767372475.609116,6132827,44.0
1767372547.558393,6133251,44.0
1767373875.1779878,6141035,44.0
1767373989.2560987,6141697,44.0
1767374295.8686206,6143481,44.0
1767374990.714984,6147521,44.0
1767382117.68203,6189130,44.0
1767382160.657035,6189371,44.0
1767383498.3998694,6197161,44.0
1767387868.0911844,6222601,44.0
1767387928.2819288,6222949,44.0
1767388104.4118588,6223972,44.0
1767388174.667823,6224376,44.0
1767390673.274602,6238945,44.0
1767391212.0114813,6242077,44.0
1767392797.2158628,6251357,44.0
1767394807.881919,6263027,44.0
1767396368.1469986,6272134,44.0
1767398841.5814683,6286576,44.0
1767401448.9684608,6301799,44.0
1767404048.6155481,6316969,44.0
1767404540.6885378,6319837,44.0
1767406668.3937912,6332232,44.0
1767407215.2830935,6335391,44.0
1767407517.6670327,6337156,44.0
1767411488.6961792,6360141,44.0
1767415564.0485919,6383695,44.0
1767417011.5803843,6392079,44.0
1767422064.6109903,6421250,44.0
1767422243.23526,6422282,44.0
1767422577.5566983,6424221,44.0
1767426779.7304964,6448517,44.0
1767427931.4384634,6455222,44.0
1767432786.2659118,6483411,44.0
1767435320.1630564,6498129,44.0
1767435367.9629128,6498404,44.0
1767440089.8255231,6525766,44.0
1767440755.0419164,6529608,44.0
1767445099.908178,6554732,44.0
1767445920.7573376,6559455,44.0
1767447912.1000845,6571024,44.0
1767447979.007684,6571408,44.0
1767450621.2523654,6586716,44.0
1767452162.5867407,6595598,44.0
1767452517.6003773,6597644,44.0
1767453788.5494921,6604995,44.0
1767454164.7505853,6607168,44.0
1767455558.5106342,6615238,44.0
1767455895.7993195,6617190,44.0
1767459567.1769013,6638354,44.0
1767463481.6712878,6660981,44.0
1767465517.5428526,6672779,44.0
1767466019.0956194,6675711,44.0
1767471433.0080273,6707022,44.0
1767479568.515755,6754065,44.0
1767481206.587014,6763534,44.0
1767482042.5713623,6768356,44.0
1767483757.0748692,6778274,44.0
1767484202.304173,6780841,44.0
1767484849.687973,6784557,44.0
1767485138.8652904,6786217,44.0
1767485593.381681,6788851,44.0
1767485636.0626576,6789092,44.0
1767486570.3065557,6794480,44.0
1767488290.3847935,6804376,44.0
1767492535.8279254,6828753,44.0
1767492702.9109437,6829702,44.0
1767495282.741537,6844495,44.0
1767497356.7662938,6856343,44.0
1767499744.72396,6870061,44.0
1767505624.9977994,6903827,44.0
1767506643.2903974,6909699,44.0
1767513415.3311908,6948614,44.0
1767513819.715509,6950931,44.0
1767514620.4466283,6955550,44.0
1767517798.2349486,6973856,44.0
1767517896.4912763,6974413,44.0
1767518565.0113554,6978247,44.0
1767518638.7293117,6978675,44.0
1767518973.0720427,6980586,44.0
1767524290.1700644,7011143,44.0
1767524512.1999462,7012425,44.0
1767533855.7777705,7066117,44.0
1767534105.191962,7067560,44.0
1767534153.0846338,7067836,44.0
1767535147.2850277,7073533,44.0
1767536110.1721578,7079086,44.0
1767536742.434995,7082709,44.0
1767537420.9882898,7086613,44.0
1767537728.2512064,7088383,44.0
1767538029.3135495,7090113,44.0
1767538291.4708965,7091624,44.0
1767538681.8352268,7093874,44.0
1767540247.9960768,7102874,44.0
1767540829.256147,7106181,44.0
1767542553.7756798,7116116,44.0
1767542647.4804437,7116644,44.0
1767545398.804714,7132533,44.0
1767546815.805598,7140675,44.0
1767548843.662852,7152307,44.0
1767549967.0577466,7158758,44.0
1767551411.1273956,7167038,44.0
1767552526.3642416,7173418,44.0
1767553436.6980844,7178637,44.0
1767555468.6857436,7190327,44.0
1767562695.1191382,7231891,44.0
1767565694.014,7249134,44.0
1767569420.5836236,7270560,44.0
1767570567.7644906,7277131,44.0
1767571263.030338,7281127,44.0
1767572459.2743762,7287995,44.0
1767576073.2326026,7308652,44.0
1767576791.1664276,7312746,44.0
1767579141.8309216,7326227,44.0
1767580430.495797,7333584,44.0
1767581107.1180277,7337443,44.0
1767586361.5571764,7367329,44.0
1767586953.972634,7370697,44.0
1767592039.8663542,7399580,44.0
1767595444.8785932,7419021,44.0
1767597823.442369,7432675,44.0
1767597904.1275585,7433118,44.0
1767599747.5081186,7443672,44.0
1767602194.4859476,7457724,44.0
1767605163.8358383,7474743,44.0
1767608323.6197317,7492921,44.0
1767608424.8058255,7493500,44.0
1767608968.565096,7496645,44.0
1767610865.0995448,7507526,44.0
1767612492.6618187,7516902,44.0
1767613452.4168286,7522399,44.0
1767617370.521155,7544931,44.0
1767623841.1117837,7582087,44.0
1767626716.0915236,7598563,44.0
1767626958.517649,7599945,44.0
1767630890.8177726,7622535,44.0
1767634025.492094,7640541,44.0
1767636122.1457508,7652617,44.0
1767637569.9044855,7660912,44.0
1767638060.8801758,7663733,44.0
1767642479.9305203,7689162,44.0
1767646577.3655574,7712737,44.0
1767648672.433803,7724788,44.0
1767649669.025198,7730494,44.0
1767650115.1263838,7733076,44.0
1767652407.210778,7746276,44.0
1767654412.1716774,7757803,44.0
1767655213.896831,7762360,44.0
1767657296.8255317,7774303,44.0
1767659898.0972605,7789183,44.0
1767665423.015076,7820788,44.0
1767670334.9781535,7848823,44.0
1767671975.549308,7858194,44.0
1767672897.1377769,7863447,44.0
1767673330.6588056,7865918,44.0
1767673469.2930672,7866706,44.0
1767678559.3376281,7895666,44.0
1767682109.0455956,7915798,44.0
1767689621.522678,7958825,44.0
1767690674.3077154,7964899,44.0
1767693919.322473,7983476,44.0
1767695617.4486783,7993218,44.0
1767699840.8897674,8017434,44.0
1767701572.799813,8027378,44.0
1767705349.7959344,8048915,44.0
1767707297.83238,8060121,44.0
1767709789.928308,8074410,44.0
