condition,alpha,rho,round,rank_ratio,client_index,weight,raw_residual,optimal_residual,spmi_abs,spmi_rel,layer_ranks,raw_loss,raw_accuracy,plus_loss,plus_accuracy
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,1.0,0,0.11116666666666666,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.278146987915039,0.174,2.278146987915039,0.174
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.4,1,0.12138333333333333,0.00014992410269727447,1.6369766105666907e-07,0.09053443449292442,0.9989081297929313,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.2781119232177733,0.174,2.2780550079345705,0.1745
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.6,2,0.06723333333333334,9.566461132050726e-05,2.573849810558698e-08,0.057816425272239805,0.9997309506854174,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.278129913330078,0.174,2.2781060791015624,0.174
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.2,3,0.1356,0.0002685021544795705,1.260968444928722e-06,0.16155491596736493,0.9953036933823759,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2780824279785157,0.174,2.2779024963378904,0.1745
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.5,4,0.09725,0.00011928829968952819,6.474966246643649e-08,0.07207403503835713,0.9994572002230314,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.2781221923828125,0.174,2.278085479736328,0.174
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.8,5,0.056216666666666665,5.542191564365705e-05,2.9806570725010533e-09,0.03350232618559756,0.9999462188010305,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2781409301757813,0.174,2.278131561279297,0.174
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.7,6,0.0609,7.500706375208066e-05,9.383146604882644e-09,0.04533823609955959,0.9998749031606424,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.2781360778808595,0.174,2.27812060546875,0.174
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.3,7,0.0881,0.00021076771711856635,4.2967767359174304e-07,0.12715534155303543,0.9979613686599356,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.278102081298828,0.174,2.2780039672851564,0.1745
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.1,8,0.15123333333333333,0.00038349246862843617,5.485019552782052e-06,0.2285162799065675,0.9856971909451071,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.278063949584961,0.1745,2.27760107421875,0.175
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,2,0.9,9,0.11091666666666666,2.9783350008860168e-05,6.356798835378987e-10,0.01800449991295184,0.9999786565351665,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2781439208984375,0.174,2.27814013671875,0.174
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,1.0,0,0.11116666666666666,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.274045654296875,0.1715,2.274045654296875,0.1715
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.4,1,0.12138333333333333,0.00033487006547059685,3.668122422082679e-07,0.08809022332663921,0.9989046132215708,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.2739924774169924,0.172,2.27390705871582,0.1725
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.6,2,0.06723333333333334,0.00021311097652024287,5.7583786988188387e-08,0.05610684130942192,0.9997297943638173,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.2740196380615236,0.172,2.273984115600586,0.1715
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.2,3,0.1356,0.0006026802901747256,2.8275416021307395e-06,0.1579690543361619,0.995308388795474,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2739478759765626,0.1725,2.273677047729492,0.173
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.5,4,0.09725,0.0002659483418773897,1.4524070723301267e-07,0.06999828646511119,0.9994538762445078,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.274008026123047,0.172,2.273953353881836,0.1725
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.8,5,0.056216666666666665,0.00012311923812031991,6.698355307795983e-09,0.03242124259642111,0.999945594568241,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.274036346435547,0.1715,2.2740225677490233,0.1715
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.7,6,0.0609,0.00016691394306110719,2.0929948846554916e-08,0.043950672093096006,0.9998746063482613,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.274029052734375,0.172,2.274006088256836,0.1715
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.3,7,0.0881,0.0004722372471948829,9.625567414765543e-07,0.12410848722564849,0.9979617094009543,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.2739776916503907,0.1725,2.273830291748047,0.1725
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.1,8,0.15123333333333333,0.0008636095630960028,1.2290947529606047e-05,0.22419168197496234,0.98576793489231,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.273921096801758,0.172,2.2732224578857423,0.175
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,3,0.9,9,0.11091666666666666,6.625608299135882e-05,1.42209668668536e-09,0.017447925598073365,0.9999785363603994,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2740411224365236,0.1715,2.274035354614258,0.1715
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,1.0,0,0.11116666666666666,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.269964691162109,0.1695,2.2699646606445314,0.1695
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.4,1,0.12138333333333333,0.000592635995160176,6.487112186696861e-07,0.08524327235972846,0.9989053799904706,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.2698927154541018,0.17,2.2697789459228517,0.17
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.6,2,0.06723333333333334,0.00037654557185974765,1.0170568075203382e-07,0.05420607483186414,0.99972989808312,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.2699296417236328,0.1695,2.2698821868896486,0.1695
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.2,3,0.1356,0.0010707215696011464,5.001948885072824e-06,0.15345841093570367,0.9953284317537975,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2698326721191404,0.17,2.2694703063964843,0.172
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.5,4,0.09725,0.00047003598002098753,2.575340554495819e-07,0.06764579764542236,0.9994520971449078,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.2699137573242187,0.1695,2.269840881347656,0.17
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.8,5,0.056216666666666665,0.00021717289881674864,1.1851400584667296e-08,0.031270128283108656,0.9999454287314428,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2699521789550783,0.1695,2.2699337615966795,0.1695
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.7,6,0.0609,0.00029477034738838853,3.6927753083012665e-08,0.042440170329687305,0.9998747236504276,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.2699422454833984,0.1695,2.26991162109375,0.1695
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.3,7,0.0881,0.0008377939251623589,1.7019644816780357e-06,0.12039315143317318,0.9979685165640845,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.269872772216797,0.17,2.2696757202148437,0.1705
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.1,8,0.15123333333333333,0.001538700818933406,2.1744678065218093e-05,0.21843426198757096,0.9858681572157146,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2697975463867186,0.17,2.268860122680664,0.1735
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,4,0.9,9,0.11091666666666666,0.00011703207864255392,2.515116890874028e-09,0.016851684535075174,0.9999785091667169,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.269958724975586,0.1695,2.2699508819580076,0.1695
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,1.0,0,0.11116666666666666,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.265884918212891,0.175,2.265884918212891,0.175
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.4,1,0.12138333333333333,0.0009237869946057101,1.0079455831356053e-06,0.08199398627036437,0.9989088982752287,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.26579362487793,0.1755,2.2656509857177736,0.1755
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.6,2,0.06723333333333334,0.000586030755172541,1.5775075411217017e-07,0.0520580339696102,0.9997308148886047,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.2658403015136717,0.175,2.2657809448242188,0.1755
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.2,3,0.1356,0.00167439677697168,7.767175897775788e-06,0.1480891929362535,0.995361209478781,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.265717498779297,0.1755,2.2652623138427734,0.1765
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.5,4,0.09725,0.0007318890004610157,4.012296387645542e-07,0.06499670565913751,0.9994517889481714,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.265820327758789,0.1755,2.2657288513183595,0.1755
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.8,5,0.056216666666666665,0.0003375264262177799,1.8418765462820297e-08,0.02998944000570426,0.999945430152924,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2658688201904296,0.175,2.2658458709716798,0.175
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.7,6,0.0609,0.00045857015582715115,5.732718231723748e-08,0.04074138290906378,0.9998749871059232,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.265856460571289,0.175,2.265817947387695,0.1755
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.3,7,0.0881,0.0013087466340443742,2.6440388429965674e-06,0.11605438850401249,0.9979797167960419,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.2657682189941406,0.176,2.265521224975586,0.176
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.1,8,0.15123333333333333,0.0024124007530983713,3.379118054007794e-05,0.21135252349030173,0.9859927168001924,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.265673568725586,0.176,2.2644938354492186,0.1815
mnist_dirichlet_0_8_rho_neg05,0.8,-0.5,5,0.9,9,0.11091666666666666,0.0001820997952485659,3.909040605416526e-09,0.016180219532986043,0.9999785335255315,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2658772888183596,0.175,2.2658675994873048,0.175
