Config,{"general": {"device": "cuda:0", "training_rounds": 100}, "dataset": "kmnist", "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "aggregation": "flora", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.2266,2.194182290649414,8.972661027401273,0.49525849702323094,0.2266,0.14240127539475583,0.2004811087115596,0.2004811087115596,10000
1,0.4811,1.6210128311157226,5.058210836340188,0.59759900044446,0.4811000000000001,0.46071185070030757,0.43224522105883956,0.43224522105883956,10000
2,0.5231,1.4515209114074707,4.2696032678244595,0.6320864291403496,0.5230999999999999,0.5158397496573498,0.47932703142363603,0.47932703142363603,10000
3,0.5403,1.3827948329925537,3.9860263523380857,0.6532194372527524,0.5403,0.5405670979184233,0.4988400985444639,0.4988400985444639,10000
4,0.5619,1.3216052337646484,3.7494352692107853,0.6602567972930029,0.5618999999999998,0.5644197192481702,0.5218667921272556,0.5218667921272556,10000
5,0.574,1.2739315761566161,3.5748798820560483,0.6669666311043516,0.574,0.5767470703502616,0.5351270250812142,0.5351270250812142,10000
6,0.5897,1.981911173248291,7.25659835758974,0.6721861018406872,0.5897,0.592966578014691,0.5514531258413474,0.5514531258413474,10000
7,0.6,1.2085266582489014,3.3485474615766626,0.6787327315764692,0.6,0.6031764102735441,0.5628487914111711,0.5628487914111711,10000
8,0.6137,1.1728087329864503,3.231055076560972,0.6829668626005281,0.6136999999999999,0.6154985429650512,0.5768829952680605,0.5768829952680605,10000
9,0.6202,1.1520776290893555,3.1647612841088946,0.6917753142663952,0.6202000000000001,0.62302236992237,0.5844059125706241,0.5844059125706241,10000
10,0.6294,1.1324160655975342,3.1031448518282208,0.7021986480313178,0.6294000000000001,0.6323161357379693,0.5944843226904168,0.5944843226904168,10000
11,0.6365,1.1105603023529054,3.0360590289739116,0.7060873975071444,0.6365000000000001,0.639238360232839,0.6020057333793989,0.6020057333793989,10000
12,0.6434,1.096534952545166,2.9937744601393566,0.7104174086650732,0.6434000000000001,0.6440273355711359,0.6094484580602446,0.6094484580602446,10000
13,0.647,1.0853769104003905,2.960555472624073,0.7183061105129062,0.647,0.6494316459948394,0.6138933061772892,0.6138933061772892,10000
14,0.6548,1.0733846527099609,2.925263765068399,0.7208165859489223,0.6548,0.6552276401738989,0.6220754029266048,0.6220754029266048,10000
15,0.6578,1.0695768043518066,2.9141459850872504,0.728881108533958,0.6578,0.6582582988649561,0.6259746560660929,0.6259746560660929,10000
16,0.6594,1.0560168754577637,2.874897080316505,0.7294778256560035,0.6594,0.6593175963402905,0.6275794323876163,0.6275794323876163,10000
17,0.662,1.045370711517334,2.8444527996369087,0.7325602870251356,0.6619999999999999,0.6620351924523052,0.6305701372727348,0.6305701372727348,10000
18,0.6684,1.0251664184570313,2.7875593232885856,0.7378314339024692,0.6683999999999999,0.6690709342226213,0.6376646471181944,0.6376646471181944,10000
19,0.6662,1.0331000347137451,2.809762709363911,0.7381290223247292,0.6662,0.6648093021354458,0.6354986148018827,0.6354986148018827,10000
20,0.6609,1.0432325904846191,2.8383775124435666,0.7393989417442388,0.6609,0.6588432706270355,0.6304001771787942,0.6304001771787942,10000
21,0.671,1.0195749576568605,2.772016289232413,0.7398900005693058,0.6709999999999999,0.6680131868202158,0.6406322054948298,0.6406322054948298,10000
22,0.6689,1.0182455993652344,2.7683337346533468,0.7412038748741231,0.6688999999999999,0.6661731938805022,0.6387506119009869,0.6387506119009869,10000
23,0.6758,1.0030995025634766,2.7267202206080787,0.7443419362562466,0.6758,0.671749014441339,0.6461578776817439,0.6461578776817439,10000
24,0.6687,1.020340958404541,2.7741404692404203,0.7443503916776228,0.6687000000000001,0.6651652515533745,0.6390451228715371,0.6390451228715371,10000
25,0.6779,0.99753755569458,2.711596445419868,0.7477581261047772,0.6779000000000001,0.6729857255020064,0.6486049644452033,0.6486049644452033,10000
26,0.6868,0.9770895942687988,2.6567128668597912,0.7496841924440439,0.6868000000000001,0.6829444759094623,0.6579120840614849,0.6579120840614849,10000
27,0.6742,1.0036987171173095,2.7283546006717545,0.7478470958147094,0.6742,0.6685253141518775,0.6452590358997006,0.6452590358997006,10000
28,0.6747,0.998257361984253,2.713548972232573,0.7502454032134145,0.6746999999999999,0.6686372407119666,0.6459853987527504,0.6459853987527504,10000
29,0.6777,0.9907921039581299,2.693367054328876,0.749203725809026,0.6777,0.6707799315335321,0.6488944843005406,0.6488944843005406,10000
30,0.6775,0.9885996536254883,2.6874684493966625,0.7516726764349981,0.6775,0.6706671350388247,0.6490007253172584,0.6490007253172584,10000
31,0.6728,0.9946907287597656,2.703887977166282,0.7499622173364369,0.6728,0.665740368863107,0.6444798283424784,0.6444798283424784,10000
32,0.6767,0.9924097721099854,2.6977275544040715,0.7507465397968238,0.6767000000000001,0.6699109263194188,0.6480941996385627,0.6480941996385627,10000
33,0.6795,0.9834644443511963,2.6737031106882014,0.7505709610463951,0.6795000000000001,0.6715888288300752,0.6509047012017718,0.6509047012017718,10000
34,0.6805,0.976730572128296,2.6557592193201636,0.7545431105824033,0.6805000000000001,0.6742901721899541,0.6523459686601081,0.6523459686601081,10000
35,0.677,0.9825395755767822,2.6712314293357093,0.75412345657796,0.6769999999999999,0.6700188283837315,0.6488953670668497,0.6488953670668497,10000
36,0.6798,0.9689501773834228,2.6351765387664816,0.7536014526262169,0.6798,0.6730195888577554,0.6515368362815972,0.6515368362815972,10000
37,0.6787,0.9775164947509766,2.6578472609831323,0.7535434090387054,0.6787000000000001,0.6718140398800552,0.6505643487939079,0.6505643487939079,10000
38,0.6815,0.966799038696289,2.6295140012018927,0.7559219033887327,0.6815,0.6741227362158488,0.6537857267062853,0.6537857267062853,10000
