Config,{"general": {"device": "cpu", "training_rounds": 300}, "aggregation": "rbla", "rank_distribution": "[0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]", "epoch": 1, "dataset": "kmnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.1117,2.2991552139282225,0.11425570373480513,0.1117,0.04107276216667511,10000
0.0931,2.3075478874206543,0.1158068258582361,0.0931,0.05147838724955511,10000
0.1,2.4559016510009766,0.04332733093237295,0.1,0.01836964551960706,10000
0.1018,4.105175762176514,0.06660369314089823,0.1018,0.02253097766974596,10000
0.1061,3.9837577606201173,0.03412421961611527,0.1061,0.03468566042128872,10000
0.1193,2.5794058700561524,0.031864694579739936,0.1193,0.04259313997398149,10000
0.1474,2.7195316780090333,0.10809861308213176,0.1474,0.10467195920638188,10000
0.1012,3.0472254192352293,0.037910376788449066,0.1012,0.023067334977311567,10000
0.1156,3.9316799053192137,0.10793276397898996,0.1156,0.05363046266467495,10000
0.1,2.5488434047698973,0.010003000900270082,0.1,0.018186778212239702,10000
0.1063,2.8047244106292726,0.11438657113308977,0.10629999999999999,0.03578678608622958,10000
0.1172,3.051675801849365,0.02911185588604943,0.11720000000000001,0.04014249073810202,10000
0.1139,3.7356984657287597,0.15878561781636547,0.1139,0.06072348226758077,10000
0.1,2.5968013259887694,0.01,0.1,0.01818181818181818,10000
0.1244,2.809809302139282,0.08369466284498692,0.12440000000000002,0.07448705353055395,10000
0.1,2.8166374073028564,0.01000100010001,0.1,0.018183471224656786,10000
0.1195,3.5972847759246824,0.06000879347136082,0.11949999999999998,0.06045703896995179,10000
0.1002,2.9222314510345457,0.060004001600640254,0.1002,0.018586838531650045,10000
0.1427,3.033274793624878,0.0891793225413564,0.1427,0.07239280924440288,10000
0.1234,2.778014992523193,0.029149297637280892,0.1234,0.04286531334369223,10000
0.1478,3.1700672718048097,0.07733274427884045,0.14780000000000001,0.066511015470657,10000
0.1,2.6831574584960936,0.01,0.1,0.01818181818181818,10000
0.1422,3.1014640850067137,0.08541609290348504,0.14220000000000002,0.05496971846569201,10000
0.1513,3.2448882629394533,0.05555112412897589,0.1513,0.07473674694178992,10000
0.141,3.1961161056518557,0.19829481105694405,0.14100000000000001,0.07536193927708014,10000
0.1,2.5020424560546877,0.01,0.1,0.01818181818181818,10000
0.1268,2.846976502609253,0.11024089942524715,0.12679999999999997,0.06341877621656677,10000
0.1444,3.2753976974487307,0.044262483636714145,0.1444,0.054188676467794926,10000
0.1225,3.471893641281128,0.06570376637866833,0.12249999999999998,0.05023817259435256,10000
0.1,2.604318586730957,0.01000100010001,0.1,0.018183471224656786,10000
0.1675,2.7305713165283203,0.12085406116446266,0.1675,0.10282498111703124,10000
0.1034,2.981879175567627,0.0347986094166579,0.1034,0.025898554111262205,10000
0.1278,3.3862154933929443,0.059809042015032066,0.12780000000000002,0.057836484151380554,10000
0.183,2.926073141860962,0.040660971300156105,0.183,0.06574307531117089,10000
0.1968,2.7283695812225344,0.12353013384751352,0.19680000000000003,0.14061443262661963,10000
0.1369,2.692516632461548,0.11019764320557794,0.1369,0.06920918982235352,10000
0.1791,3.1210756858825683,0.10337566204782171,0.1791,0.11131661617661066,10000
0.2074,3.1466677894592285,0.09088007366140173,0.20740000000000003,0.10485096583351192,10000
0.1496,2.8420664154052733,0.0661971225358006,0.1496,0.07944572603381851,10000
0.1762,2.6511026161193847,0.14471530982837294,0.1762,0.12084563756303993,10000
0.1723,2.8486453800201414,0.09984366818229634,0.17229999999999998,0.10254866283182969,10000
0.2129,3.0294523845672607,0.11322364559986668,0.2129,0.13226740502313444,10000
0.1499,2.9557857929229736,0.06810126121802951,0.14989999999999998,0.08221529725935843,10000
0.1977,2.667972626876831,0.10880387351521974,0.19770000000000001,0.12125596719209764,10000
0.1618,2.7321393886566163,0.09554770646537998,0.1618,0.09065520319402647,10000
0.1954,2.820735372924805,0.11845092271270782,0.1954,0.12516872361453377,10000
0.1494,2.9642189498901366,0.07405493234824223,0.1494,0.07763058977872289,10000
0.1974,2.7031538829803465,0.10255690468782268,0.19740000000000002,0.11912564807135981,10000
0.1375,2.730263526535034,0.07437263802682269,0.13749999999999998,0.07576474773009885,10000
0.1986,2.604235971069336,0.11580438704403417,0.1986,0.12337151149709505,10000
0.1415,2.8474039470672605,0.0859388164817265,0.14150000000000001,0.07289383753702852,10000
0.1947,2.707729881668091,0.10159974775340778,0.19469999999999998,0.12129913596884571,10000
0.1357,2.7926222885131837,0.07758545837728917,0.1357,0.07388296646529065,10000
0.1928,2.5426552124023436,0.09734299331818297,0.1928,0.1125454145315166,10000
0.1338,2.763412663269043,0.08904773106827145,0.1338,0.06642074168722673,10000
0.1995,2.5820042629241944,0.10528308796411245,0.1995,0.13227688371766072,10000
0.1325,2.813833706283569,0.10657535391930191,0.1325,0.06276123327334562,10000
0.199,2.509871806335449,0.10106663628037431,0.199,0.11298542443998098,10000
0.1418,2.7092202465057373,0.1580534912306724,0.1418,0.07187828287326432,10000
0.1944,2.514103299331665,0.12096751127001659,0.19440000000000002,0.1187072405250071,10000
0.1403,2.8257600257873534,0.1911155794386268,0.1403,0.07489731029616375,10000
0.1867,2.573037831878662,0.18971809438536197,0.1867,0.1291528274045703,10000
0.1564,2.7592180541992186,0.09437706224824302,0.15639999999999998,0.0915532884515547,10000
0.2339,2.494874533843994,0.1851248143604613,0.2339,0.1878665200082535,10000
0.1785,2.650664279937744,0.10133278382244601,0.17850000000000002,0.11821643917938392,10000
0.1348,2.637404787063599,0.07876554566455536,0.1348,0.07290412006720615,10000
0.2046,2.7377059131622317,0.10864611904806927,0.20460000000000003,0.12842354944822781,10000
0.1779,2.527008076095581,0.10753008985233256,0.1779,0.10986400936162836,10000
0.2591,2.6225668140411376,0.12947713521927345,0.2591,0.17004200268884787,10000
0.2095,2.712686011505127,0.12466625476227308,0.20949999999999996,0.14201364448649656,10000
0.2729,2.6495434787750245,0.13666571872476402,0.2729,0.1769548754173143,10000
0.1843,2.4409283966064454,0.10984713774243364,0.18430000000000002,0.11796883706984237,10000
0.2486,2.5783172664642335,0.12376479184343454,0.24860000000000002,0.15870404741095817,10000
0.1813,2.6474032390594484,0.1104974210519655,0.18130000000000002,0.12263845537857221,10000
0.2372,2.7270085475921633,0.1215678986067601,0.23720000000000002,0.15217603205717709,10000
0.2077,2.4488888027191162,0.11541524634237847,0.2077,0.13924507677232204,10000
0.2371,2.5373262931823732,0.12394914701733332,0.2371,0.15320731604012006,10000
0.1852,2.5571128089904787,0.11363028499679487,0.1852,0.12606609651765752,10000
0.2284,2.7287393871307373,0.12040061713335408,0.2284,0.14601676618106665,10000
0.1874,2.4965745529174805,0.10150116686699032,0.1874,0.12470207787661203,10000
0.2119,2.604077819824219,0.11521360872904884,0.21189999999999998,0.13866029086318568,10000
0.1763,2.5005882148742677,0.10771710766919038,0.17629999999999998,0.11296674128146848,10000
0.1715,2.9618502643585205,0.11556676529671306,0.17149999999999999,0.10052901249119213,10000
0.1301,2.877610047531128,0.07106021736481591,0.13009999999999997,0.07863016433920558,10000
0.1639,2.6720399246215822,0.07169253486322516,0.1639,0.08905379781352056,10000
0.2047,2.3611993576049803,0.2248400344389085,0.20470000000000002,0.1435662473763324,10000
0.1983,2.372770453643799,0.35604516152061205,0.1983,0.12207143388022099,10000
0.1999,2.6257065216064452,0.12710535742033202,0.19990000000000002,0.13200570606918688,10000
0.2519,2.7228195865631104,0.137646751818204,0.2519,0.1753840880948288,10000
0.191,2.5564624530792237,0.11316704528859571,0.191,0.1241464342500038,10000
0.2023,2.582871635055542,0.13787742056504898,0.2023,0.10973756318314516,10000
0.2078,2.5680579208374024,0.14989894385701766,0.20779999999999998,0.14005261344631745,10000
0.2161,2.5535809230804443,0.14727123588108673,0.21610000000000001,0.13579044580101102,10000
0.2044,2.487403228378296,0.12300234848294227,0.2044,0.13859544726113587,10000
0.2188,2.50696789894104,0.1444053254417604,0.21880000000000002,0.13667165282745183,10000
0.2076,2.443644973754883,0.12751624044210053,0.2076,0.14477716799509127,10000
0.2326,2.4534405975341795,0.14889002860238026,0.2326,0.15385799852365498,10000
0.2102,2.4365639373779295,0.12657689379885534,0.2102,0.14612983636643032,10000
0.2247,2.447782671356201,0.22801844845077915,0.22469999999999998,0.14387801120153862,10000
0.2141,2.3822571346282957,0.250756846291775,0.2141,0.15446243944535093,10000
0.2493,2.4108055934906005,0.2384012925194126,0.2493,0.1858644779118768,10000
0.1905,2.3179573734283445,0.35663349101120223,0.1905,0.1300380456658166,10000
0.2424,2.460388813018799,0.23341543327524902,0.2424,0.18648473284526737,10000
0.2456,2.3156905681610107,0.2505545630924648,0.24559999999999998,0.19519886706584524,10000
0.1676,2.7514721672058107,0.222324761402361,0.1676,0.07981062396274893,10000
0.233,2.625815877723694,0.13529477903338727,0.23299999999999996,0.14662113096174956,10000
0.1279,2.866791645050049,0.04191017022326384,0.12789999999999999,0.049022389378856376,10000
0.2878,2.299923641204834,0.2524124718956212,0.2878,0.20883129451305535,10000
0.2581,2.0743434062957764,0.4180937629278404,0.25810000000000005,0.21151361453251644,10000
0.2995,2.2414071670532225,0.25463344089576073,0.2995,0.23001993231429724,10000
0.2011,2.600914463043213,0.21188871438880627,0.2011,0.1593112783364688,10000
0.2871,2.502589271354675,0.1573237160143794,0.2871,0.19275953171705917,10000
0.174,2.4294029705047606,0.1790904180713339,0.174,0.09704277532327585,10000
0.2898,2.238898059654236,0.15875724229718174,0.28979999999999995,0.19582475075722652,10000
0.1803,2.2553175228118896,0.3334989528933023,0.18030000000000002,0.10000180177445048,10000
0.2739,2.293992548942566,0.25111855581431025,0.2739,0.18667863331281315,10000
0.201,2.4239670192718505,0.28295882422418644,0.20099999999999998,0.1294392030283316,10000
0.2926,2.376762329673767,0.24687459066357906,0.29259999999999997,0.20219979167446808,10000
0.1888,2.5879887359619143,0.17983764809760894,0.18880000000000002,0.11774136990497105,10000
0.3045,2.7243713207244875,0.2975027322164605,0.30450000000000005,0.22396711023851737,10000
0.2087,2.1506989402770995,0.3763662070205184,0.20869999999999997,0.14418833873805348,10000
0.3168,2.1503745990753176,0.40128145515559355,0.3168000000000001,0.24743781026276063,10000
0.3181,2.0289291095733644,0.362126088228285,0.31810000000000005,0.26044020410340857,10000
0.2838,2.3639659210205077,0.2807290992247828,0.2838,0.21578779766181094,10000
0.3203,2.3762928720474243,0.2771376880451447,0.32030000000000003,0.24994203026251566,10000
0.3021,2.214817795753479,0.35788110007007373,0.3021,0.24740822533624912,10000
0.2999,2.0256269472122193,0.39367058351236484,0.2999,0.21238742948326336,10000
0.273,2.2713496452331543,0.3073209318855158,0.273,0.23757397309550132,10000
0.3017,2.5424363735198976,0.27878822055718244,0.30169999999999997,0.22147586963952123,10000
0.2239,2.8069616554260253,0.30345390755449725,0.2239,0.1529157495755634,10000
0.2663,2.5148971269607543,0.1606381967684586,0.2663,0.1744483971689687,10000
0.2794,2.0269623277664186,0.4071007715245858,0.27940000000000004,0.23305780231044548,10000
0.3663,1.902075652885437,0.3874561371638968,0.3663,0.31552285208214975,10000
0.3131,1.9137668087005615,0.44841525775151936,0.31310000000000004,0.2688526091192225,10000
0.3463,2.26451188659668,0.299606516156729,0.3463,0.2959222242217875,10000
0.3112,2.2105706691741944,0.33911898200451634,0.31120000000000003,0.2541298320909787,10000
0.3122,2.332037608718872,0.3276437679536744,0.3122,0.24787947382552292,10000
0.3393,1.9762281011581422,0.3241933462313978,0.33930000000000005,0.2691246488856853,10000
0.2987,2.0568814849853516,0.4090653287926166,0.2987,0.23507569420179228,10000
0.3528,1.9365427885055542,0.3444282598474634,0.3528,0.2774661576279211,10000
0.2853,2.26925130443573,0.44931517592578085,0.2853,0.23052618198222774,10000
0.3228,2.18685852432251,0.3115504807712644,0.32280000000000003,0.23942489045388987,10000
0.2486,2.521850819778442,0.39347876016483996,0.24859999999999993,0.17933664539877103,10000
0.3379,1.9791615741729736,0.34135304856871246,0.33790000000000003,0.26622277081421875,10000
0.2557,2.2534715099334717,0.4767908912981417,0.25570000000000004,0.1888208070456459,10000
0.3282,2.1527699779510496,0.25004158975780444,0.3282,0.2501625195410363,10000
0.212,2.5824032833099366,0.34882180100634314,0.21200000000000002,0.15212413316617338,10000
0.3248,2.4002667181015016,0.27221927282903857,0.32480000000000003,0.2517580178250173,10000
0.324,1.9857770542144775,0.45769058096716486,0.324,0.29233010113779645,10000
0.3599,1.8475336433410645,0.3998291775976477,0.3599,0.3111778194634395,10000
0.3213,2.0121360345840453,0.4898878090490859,0.32130000000000003,0.25092673370575397,10000
0.2532,2.7836686628341676,0.3371673280146653,0.2532,0.18209890093115652,10000
0.2342,2.7326478759765624,0.2552830210690947,0.23420000000000002,0.14879234725285567,10000
0.2185,2.5580034996032714,0.2023407272348416,0.2185,0.14944421113426803,10000
0.4015,1.8446087894439698,0.42389527822849127,0.4015000000000001,0.3561462526409621,10000
0.4528,1.5919965768814086,0.5637969524374871,0.4528,0.44448779833491414,10000
