Config,{"general": {"device": "cpu", "training_rounds": 100}, "aggregation": "sp", "rank_distribution": "[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]", "epoch": 3, "dataset": "kmnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.0941,2.3069196670532226,0.04748648768943427,0.09409999999999999,0.05089638242482366,10000
0.1002,3.100509076690674,0.02819383259911894,0.1002,0.018597322427451653,10000
0.0998,2.8587136585235595,0.009981996399279856,0.0998,0.018148754318967085,10000
0.1,8.153879177856446,0.01,0.1,0.01818181818181818,10000
0.0938,3.6611567859649656,0.025378054688773622,0.09380000000000001,0.02007010668678926,10000
0.1002,4.4546773193359375,0.060004001600640254,0.1002,0.018586838531650045,10000
0.1185,3.7510452243804933,0.03939147824440026,0.11850000000000001,0.044186125367981374,10000
0.1103,3.783177049255371,0.07836523558716756,0.1103,0.03633235924245301,10000
0.104,2.6216603298187255,0.030533950800161636,0.10400000000000001,0.036724628800023265,10000
0.1247,4.237278093719483,0.022653115249273204,0.12469999999999999,0.03793069533483769,10000
0.116,2.3988489921569824,0.24064471155536382,0.11600000000000002,0.05628984443979568,10000
0.1,7.664804698181152,0.01,0.1,0.01818181818181818,10000
0.1142,2.561356545639038,0.14582370838252426,0.1142,0.04435017240415041,10000
0.1,6.288791065979004,0.01004823151125402,0.1,0.018261504747991233,10000
0.1,4.396170755767822,0.010019036168720569,0.1,0.0182132774792824,10000
0.1,3.956277230834961,0.01,0.1,0.01818181818181818,10000
0.1,2.9407262760162354,0.010008006405124099,0.1,0.018195050946142648,10000
0.1853,3.1525157085418702,0.05102175533347471,0.1853,0.07601053342426034,10000
0.1016,4.163617457580567,0.04292607363591789,0.1016,0.023884170941051323,10000
0.1,3.7203797103881837,0.01,0.1,0.01818181818181818,10000
