Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cifar10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "close_optimal", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.1031,2.33686328125,10.34872456051795,0.02402970221327006,0.1031,0.024428229930450646,0.008230173472603363,0.008230173472603363,10000
1,0.4404,1.6778045440673828,5.353789051037046,0.42300178962695956,0.4404,0.3628001223377586,0.3915686664662741,0.3915686664662741,10000
2,0.5055,1.482103680419922,4.402196761980833,0.5562404337822887,0.5055000000000001,0.44655612465965266,0.46302699869755043,0.46302699869755043,10000
3,0.5292,1.477769140625,4.383156559998523,0.5626015134111189,0.5292,0.47860226450695,0.48789957441761944,0.48789957441761944,10000
4,0.5631,1.3768745624542236,3.9624977146320512,0.5839163311468375,0.5630999999999999,0.5129118007776147,0.5259482639695395,0.5259482639695395,10000
5,0.5655,1.37089202003479,3.938862673279168,0.5985100587062646,0.5654999999999999,0.5149225518535403,0.530830615259623,0.530830615259623,10000
6,0.5839,1.331513935470581,3.7867719785333946,0.5981958865395279,0.5839000000000001,0.5316913013452733,0.5494391769718145,0.5494391769718145,10000
7,0.5801,1.3622930717468262,3.905137803848894,0.6049730032065493,0.5801000000000001,0.5283703187716398,0.5461894744640674,0.5461894744640674,10000
8,0.6144,1.2758848510742187,3.5818694292945055,0.614933270807067,0.6144000000000001,0.5730153034165564,0.5822778935119305,0.5822778935119305,10000
9,0.6184,1.2811585983276368,3.600809201247804,0.6212911730368145,0.6184,0.5789781445896405,0.5868732819181676,0.5868732819181676,10000
10,0.6206,1.2151577953338624,3.370825922960003,0.6217556680241035,0.6206,0.5836662506563892,0.5889847286138205,0.5889847286138205,10000
11,0.6411,1.1766709632873535,3.243558284974408,0.6282303944783953,0.6411,0.603594231056964,0.6107031694197861,0.6107031694197861,10000
12,0.6492,1.1358668746948242,3.1138717098380297,0.6323198666826895,0.6492,0.6144154859711326,0.6191849711239185,0.6191849711239185,10000
13,0.6539,1.1111211654663087,3.0377623201053114,0.6365079464755444,0.6538999999999999,0.6186303591827504,0.6246207060070652,0.6246207060070652,10000
14,0.6623,1.0701135677337648,2.9157106118213285,0.7380867117693434,0.6623,0.6295615372526567,0.6332335711214874,0.6332335711214874,10000
15,0.6612,1.0558206722259522,2.874333071550202,0.7380584661324819,0.6611999999999999,0.6235905380029895,0.6327693313535061,0.6327693313535061,10000
16,0.6685,1.0114618640899657,2.7496176457149226,0.742839972148593,0.6685,0.6376461413532931,0.6401251100625088,0.6401251100625088,10000
17,0.6806,0.9618546333312988,2.616544707212264,0.7462231064537107,0.6806,0.6499750996354254,0.652854283584093,0.652854283584093,10000
18,0.6835,0.9338203777313232,2.5442104795593745,0.7427924561363262,0.6835,0.652000887662288,0.6558268246847617,0.6558268246847617,10000
19,0.6941,0.9121168560028076,2.489587056605418,0.7470509299920053,0.6940999999999999,0.6630611613077757,0.667345100152893,0.667345100152893,10000
20,0.6818,0.9518497829437256,2.590497087427414,0.7431112471888974,0.6818000000000001,0.6497733645726147,0.6539560539533718,0.6539560539533718,10000
21,0.68,0.9598874996185303,2.6114026731002085,0.7388717569272398,0.6799999999999999,0.6483518567064974,0.6518070664898094,0.6518070664898094,10000
22,0.7036,0.8611214557647705,2.365812360474414,0.7518388521982676,0.7036,0.6752486188207507,0.6771917778911546,0.6771917778911546,10000
23,0.7034,0.8848428775787354,2.4226037162183665,0.7560558814183806,0.7034,0.6731104254355817,0.6773458045697086,0.6773458045697086,10000
24,0.6877,0.9501683059692383,2.5861448863108496,0.7493208374247511,0.6876999999999999,0.6558187333049873,0.660495615792262,0.660495615792262,10000
25,0.6873,0.9543431560516358,2.5969642223409988,0.7518217426045162,0.6873,0.654750717182875,0.6605958759821994,0.6605958759821994,10000
26,0.6869,0.924753288269043,2.5212461626169502,0.7503550657039131,0.6869,0.6565314586641459,0.6598864324446299,0.6598864324446299,10000
27,0.6933,0.9263803783416749,2.5253517964310372,0.75270572414007,0.6933,0.6615577246861135,0.6668623201225208,0.6668623201225208,10000
28,0.698,0.9266056079864502,2.525920644577408,0.7543463727318096,0.698,0.6660778381313852,0.6718153405810195,0.6718153405810195,10000
29,0.6985,0.9390782409667969,2.557622819528966,0.7574349589331045,0.6985,0.6653709491090739,0.6727476249715884,0.6727476249715884,10000
30,0.7024,0.8822995281219482,2.4164500171934127,0.7565213331114723,0.7024,0.6715564366936244,0.6765260578938285,0.6765260578938285,10000
31,0.6893,1.01042995262146,2.746781747182062,0.7563523873674837,0.6893,0.657170879167954,0.663034089780412,0.663034089780412,10000
32,0.703,0.9222473720550537,2.514936040599223,0.7583855928517967,0.7030000000000001,0.6703941685599522,0.6773278216607211,0.6773278216607211,10000
33,0.7004,0.9672436626434326,2.630683406049611,0.7629432628309378,0.7003999999999999,0.6689926895909726,0.6751073683217879,0.6751073683217879,10000
34,0.6983,0.9335367702484131,2.5434890247391015,0.7557554149310224,0.6982999999999999,0.6661932653526498,0.6721858230178006,0.6721858230178006,10000
35,0.6956,0.9943943450927735,2.7030867076799336,0.761733285909366,0.6956,0.6617263212289911,0.6703093781456323,0.6703093781456323,10000
36,0.6985,0.9420228534698486,2.565165126797801,0.7617716972532553,0.6985,0.6663117095320589,0.6731098771908351,0.6731098771908351,10000
37,0.698,0.9667281127929688,2.6293275071597715,0.7605445663039414,0.698,0.6642914942556841,0.6723960752471141,0.6723960752471141,10000
38,0.6995,0.9524606422424317,2.5920800000807747,0.7590645999254614,0.6995000000000001,0.6649402563605882,0.6743254099025017,0.6743254099025017,10000
39,0.6996,0.9434273090362549,2.568770318311927,0.7605074806106605,0.6996,0.6665516114766067,0.6741174071747951,0.6741174071747951,10000
40,0.6899,0.9604214981079101,2.612797530575553,0.7510526931294661,0.6899000000000001,0.655991049936054,0.6632657736845866,0.6632657736845866,10000
41,0.6966,0.936060750579834,2.5499168494499416,0.755441161529165,0.6966,0.6632073552212236,0.6705673036700704,0.6705673036700704,10000
42,0.6952,0.9828261150360107,2.671996952215964,0.7565477736132318,0.6952,0.6612791276806651,0.6693386146742459,0.6693386146742459,10000
43,0.6926,0.9972828712463379,2.7109059319105695,0.7593275126884401,0.6925999999999999,0.6590668903323208,0.667474447035916,0.667474447035916,10000
44,0.6893,0.986532255935669,2.6819181226761404,0.7541025268642616,0.6893,0.654940496128778,0.663048729924748,0.663048729924748,10000
45,0.7051,0.9423241909027099,2.5659382235476205,0.7617131106145749,0.7051000000000001,0.6723607993034563,0.6798718321754472,0.6798718321754472,10000
46,0.7025,0.9432930522918701,2.5684254667217616,0.7594705656130938,0.7025000000000001,0.6693635249780042,0.6771090865116887,0.6771090865116887,10000
47,0.7007,0.9369111457824707,2.5520862087814855,0.7612596992642009,0.7007,0.6668509321593419,0.6754010375641214,0.6754010375641214,10000
48,0.6957,0.9929168361663818,2.6990958219511896,0.7593192620884824,0.6957,0.6618429327071123,0.6702463979923294,0.6702463979923294,10000
49,0.7074,0.9540123531341552,2.5961052810776266,0.7641690780689044,0.7073999999999999,0.6742827638293589,0.6827246072164069,0.6827246072164069,10000
