Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "mnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra_standard", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "min_participate_round": 5}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra_standard", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1973,449597305.4861209,0.04177112877720201,0.18750646078007596,0.06773513495273058,0.141192945773862,10000
1,0.1915,3.5483393390655515,0.16398679508461783,0.19455017154048426,0.09540188747611669,0.18223069424285368,10000
2,0.2019,57911758471303.45,0.14003818054051415,0.19227532448422152,0.06897786035750647,0.14449015258552547,10000
3,0.2534,4.8759805171966555,0.14645245737148288,0.25000837149057026,0.14418758908146462,0.23182982560307228,10000
4,0.3699,2.4931214435577393,0.2480386285868695,0.36343688297467114,0.21026388834384518,0.326868686717519,10000
5,0.1878,4.104974542236328,0.037747380103489346,0.18602930065058043,0.06268700015017496,0.13003101001454268,10000
6,0.2108,3.860244962310791,0.04254515327257664,0.19931358446462286,0.06992955622194226,0.15771440607070158,10000
7,0.1897,4.9050689453125,0.038270110541009504,0.1879116662905141,0.06347900376959834,0.1331469003928817,10000
8,0.2846,3.264777701950073,0.16998897927222606,0.2743338564115981,0.14181531763476674,0.24009362504942328,10000
9,0.3832,1.970834204864502,0.294800718605212,0.3701849592331807,0.25527413108859925,0.36217490175715256,10000
10,0.2109,3.528620778656006,0.043462290882860466,0.1994156252809494,0.07090441775527448,0.15995143510686596,10000
11,0.2098,4.127731178283692,0.23914633956662482,0.20731833530572413,0.09602925517241892,0.15952139645812527,10000
12,0.218,3.682354564666748,0.08969306980444094,0.20645229525121697,0.084332873676139,0.16873707865247373,10000
13,0.3588,3.2470981132507326,0.33070924393840473,0.34640751323641017,0.2518767435451917,0.3395201529850365,10000
14,0.3624,1.7849432685852051,0.2505004266764101,0.35205205841798753,0.2539253040380105,0.3648124947967151,10000
15,0.1986,1251330127.3112402,0.24110768245286618,0.20111976804220463,0.08115507281938591,0.15290649025352887,10000
16,0.2277,3.0731830177307127,0.14243520644361105,0.21689841740149754,0.09793440918856226,0.17733336735202063,10000
17,0.2579,4.3730536010742185,0.24103838010111328,0.255184651556756,0.15526329642400247,0.22353819844917933,10000
18,0.3894,2.673811882019043,0.27887452387477535,0.3784974995914975,0.27295790585137825,0.35605642102211643,10000
19,0.4162,1.639882396697998,0.2920355620001845,0.4083893901683511,0.29854253738880027,0.395355977874264,10000
20,0.2768,3.2152321468353273,0.25003795523509054,0.2663973919264094,0.1716072946824822,0.2694488671274156,10000
21,0.2141,4.09786735458374,0.23119722912387425,0.21010937707921004,0.15226765356624627,0.16622042876746787,10000
22,0.3105,3.2548933959960937,0.21577887924489048,0.29952036161600687,0.2102385605784578,0.2892631901406119,10000
23,0.3439,2.42482103805542,0.41092107484622026,0.3370168119335008,0.25793698014187344,0.3253981636002337,10000
24,0.3794,1.6449035820007325,0.4177595085250543,0.368419979083413,0.28150873205637117,0.365566948415768,10000
25,0.2039,4.238513210296631,0.2999553898775116,0.20264524297206582,0.15561509228232911,0.23950572780388624,10000
26,0.2121,4.406787599563598,0.24522806033910566,0.21458159777512814,0.11433258007307459,0.18032533434913112,10000
