Config,{"general": {"device": "cpu", "training_rounds": 300}, "aggregation": "sp", "rank_distribution": "[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]", "epoch": 1, "dataset": "mnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.121,2.3000269302368164,0.1252327726949879,0.10956831547302406,0.04467752875194446,10000
0.104,2.4486253849029542,0.07720793031191375,0.10556811356567339,0.029460766665735348,10000
0.0958,2.9667531646728516,0.009580958095809581,0.1,0.017486538286027198,10000
0.1013,2.8710550518035887,0.057576555301769194,0.10273127753303965,0.02315695703947971,10000
0.1033,5.1339397155761715,0.016322076807552027,0.1005241333024393,0.020102559399083293,10000
0.1153,3.133844429397583,0.1966231414293958,0.11465100958283607,0.042574664853438096,10000
0.0982,4.098646750640869,0.009819999999999999,0.1,0.017883809870697508,10000
0.1249,2.7963364685058596,0.05232609338196533,0.11937966026157461,0.04676343415168336,10000
0.0974,5.168251241302491,0.009741948389677936,0.1,0.017754283631060883,10000
0.1305,2.9778781341552736,0.0395148756660746,0.12827483522591915,0.04874253902987784,10000
0.1066,2.94242615814209,0.04483958725572681,0.11078233830547543,0.036971780013050605,10000
0.1465,2.821150689315796,0.029783347261554273,0.1451739387499101,0.04853978113165858,10000
0.0976,3.7087100677490232,0.02973073625159865,0.09882493404572695,0.036227200707283434,10000
0.1032,3.2991408687591552,0.010321032103210321,0.1,0.01871090562958934,10000
0.0974,2.891374354934692,0.00974389755902361,0.1,0.017757520510483134,10000
0.1108,4.319437133026123,0.03413097742375309,0.10774275325258702,0.03331878811017701,10000
0.1135,3.548675668334961,0.01135,0.1,0.0203861697350696,10000
0.0974,4.538581523895264,0.00974,0.1,0.017751047931474397,10000
0.1796,3.299436553192139,0.12374947198521588,0.1770451504694714,0.08144212683864231,10000
0.1217,2.861013452529907,0.0703185971581805,0.12139560278956689,0.04424038065693519,10000
0.1225,2.646021892929077,0.16217735996548116,0.12104189681735629,0.05169657786818804,10000
0.1413,2.656352584838867,0.03232874272197138,0.143561881663206,0.04999749089968617,10000
0.0938,3.229912220001221,0.02223405099087214,0.09414051540211417,0.03521956475140187,10000
0.1783,3.2158193683624265,0.05527539897064361,0.16527046409179386,0.07576424407594558,10000
0.0974,9.514451010131836,0.00974,0.1,0.017751047931474397,10000
0.1301,2.864606803894043,0.04801373827109111,0.12931946233969888,0.05918699153624839,10000
0.1135,2.518147961425781,0.01135,0.1,0.0203861697350696,10000
0.1398,4.413059532165527,0.04152063753211201,0.13988121247430857,0.05938935179135687,10000
0.1496,2.7371948261260988,0.028422664296840483,0.13718511193023467,0.046470440847373604,10000
0.1028,4.186235691070556,0.010280000000000001,0.1,0.018643453028654333,10000
0.0892,3.081180609893799,0.00892,0.1,0.016378993756885788,10000
0.0982,2.9550182174682615,0.009819999999999999,0.1,0.017883809870697508,10000
0.1015,4.044100686645508,0.02580789477314697,0.10061811047511175,0.01993115765707315,10000
0.0993,3.2327379608154296,0.046904949074491706,0.1009606774073399,0.023836214066148803,10000
0.0958,3.5292582454681396,0.00958,0.1,0.01748494250775689,10000
0.0825,2.659459326171875,0.01309009203844766,0.08416746331933997,0.022162618235629934,10000
0.101,3.2878188751220705,0.010104041616646658,0.1,0.018353625295293476,10000
0.1232,3.4930546440124512,0.030726003100927234,0.1267336287333305,0.04633514383627928,10000
0.1009,6.153778448486328,0.01009,0.1,0.0183304568989009,10000
0.1106,2.788667826461792,0.04997586306523675,0.11155713755891053,0.03676827120725521,10000
0.1026,4.468811698913575,0.023293788804909198,0.10437509887676003,0.026619068773023058,10000
0.1642,2.4808410194396973,0.0666733502028897,0.1520605110123711,0.07258254885439257,10000
0.1011,3.1427358917236328,0.08059213507086371,0.10255506607929514,0.022882799952994633,10000
0.1008,2.836504635620117,0.14131870724227413,0.10328000996576565,0.02405169112218137,10000
0.1586,4.753102172851563,0.07169277938265661,0.152681380922413,0.07829035737758835,10000
0.0982,3.3185237060546875,0.009819999999999999,0.1,0.017883809870697508,10000
0.1009,4.171129467010498,0.01009,0.1,0.0183304568989009,10000
0.1032,3.584996110534668,0.030316189713828302,0.09999120650206604,0.018876690183648855,10000
0.1436,4.020251643371582,0.028641405275222697,0.1310626629506428,0.04504429234149036,10000
0.101,3.177873545074463,0.0101010101010101,0.1,0.01834862385321101,10000
0.1468,2.902008476257324,0.07351490356691188,0.1429096764860316,0.0726618260828488,10000
0.0982,3.8970694290161134,0.009819999999999999,0.1,0.017883809870697508,10000
0.1135,3.12333843460083,0.01135,0.1,0.0203861697350696,10000
0.1032,3.081061827087402,0.01032,0.1,0.018709209572153735,10000
0.1012,4.165070722198486,0.06676777788901125,0.10031232097350902,0.018970006407791236,10000
0.126,3.242407354736328,0.02697868780012811,0.12423758523712292,0.0410576553022011,10000
0.0974,2.838672915649414,0.009740974097409741,0.1,0.017752665633828487,10000
0.1028,7.497355737304687,0.010280000000000001,0.1,0.018643453028654333,10000
0.1635,2.396060209274292,0.05199821566438848,0.15758251996852074,0.06935396081959136,10000
0.1005,3.9898694473266603,0.05980076474139666,0.10240331930437545,0.023530169016404187,10000
0.0959,5.347250137329102,0.034577662129703764,0.1000718273201328,0.017829408310262588,10000
0.1032,2.829989939880371,0.01032,0.1,0.018709209572153735,10000
0.0958,6.604392835998535,0.00958,0.1,0.01748494250775689,10000
0.1307,3.4225941734313965,0.022386826320982822,0.11694243987726907,0.03693092230913937,10000
0.0982,2.950180220031738,0.009821964392878576,0.1,0.017887067395264116,10000
0.1028,3.9592423133850096,0.010280000000000001,0.1,0.018643453028654333,10000
0.122,2.8706272708892824,0.07764929836970284,0.11647594167264283,0.04672928263875456,10000
0.098,3.9090617057800294,0.0098,0.1,0.01785063752276867,10000
0.1271,2.8830119873046876,0.0210281991708806,0.11570267280377708,0.035098911419142356,10000
0.1098,2.8322197624206544,0.019545765496795375,0.1092675287936957,0.032035146580990666,10000
0.1135,5.624679039764405,0.01135,0.1,0.0203861697350696,10000
0.098,2.4984067264556886,0.0098,0.1,0.01785063752276867,10000
0.1135,5.7429635635375975,0.01135,0.1,0.0203861697350696,10000
0.098,2.5729269481658936,0.0098,0.1,0.01785063752276867,10000
0.139,3.2785336055755616,0.032189569609159266,0.13504687228570592,0.049055232931059276,10000
0.098,2.935920225524902,0.0098,0.1,0.01785063752276867,10000
0.0892,2.8103419620513916,0.00892,0.1,0.016378993756885788,10000
0.1125,3.018165570449829,0.05916661037684162,0.11428066276015356,0.04305181838842366,10000
0.1028,3.203676459121704,0.010280000000000001,0.1,0.018643453028654333,10000
0.1,3.838813160705566,0.07849125567601714,0.10415841584158417,0.025425958214799184,10000
0.0892,3.211787236785889,0.00892,0.1,0.016378993756885788,10000
0.0974,3.3185349277496337,0.00974,0.1,0.017751047931474397,10000
0.1255,2.607153609085083,0.16394169775720596,0.12216416327115756,0.05762086898933172,10000
0.0974,5.710857757568359,0.00974,0.1,0.017751047931474397,10000
0.2005,2.600025252151489,0.07920175606031685,0.18972034057977516,0.09862235300249714,10000
0.0958,4.180161096191406,0.00958,0.1,0.01748494250775689,10000
0.2039,2.779954345703125,0.06595511662084338,0.19029780434241605,0.09004893161553558,10000
0.0958,9.200296022033692,0.00958,0.1,0.01748494250775689,10000
0.1886,3.2844539596557616,0.05806123973114265,0.17783290667486815,0.08205227351106188,10000
0.1451,3.039372123336792,0.10518789994182665,0.13686353857186764,0.07301917964378532,10000
0.1907,3.2037083984375,0.10506328518852101,0.17944458464770352,0.11426372246599695,10000
0.1009,4.60581349105835,0.01009,0.1,0.0183304568989009,10000
0.1584,3.4496177558898924,0.03209144680029319,0.14450996641514371,0.05109862215871611,10000
0.0974,4.178644750213623,0.00974,0.1,0.017751047931474397,10000
0.1694,2.6852501392364503,0.03413595636225552,0.15755641463633913,0.05604398557427183,10000
0.1014,5.547032292175293,0.013557848426124758,0.09826260066962267,0.021311216129868978,10000
0.1145,2.811013049697876,0.014464779546482287,0.10104384133611691,0.022596195303192793,10000
0.101,4.905432344055176,0.010100000000000001,0.1,0.01834695731153497,10000
0.119,2.9098952667236326,0.019210306073648972,0.10618992117895736,0.028536250971071986,10000
0.1028,4.990595707702637,0.010280000000000001,0.1,0.018643453028654333,10000
0.1161,3.7481382095336913,0.036440892332793,0.1157888753384733,0.03926834160774284,10000
0.0974,2.7027847106933596,0.019114835990994387,0.09594933384270092,0.03187743929363754,10000
0.108,6.3149487617492674,0.022272571984337314,0.11173976263779113,0.03180079265376782,10000
0.1779,3.4384943084716797,0.06370331468843456,0.17044450876986678,0.08143770656394958,10000
0.1801,2.824729326248169,0.03736061138022089,0.16504490660109963,0.06069752698029549,10000
0.0982,4.509750466918946,0.009820982098209821,0.1,0.017885438484655312,10000
0.1135,4.805366004943847,0.01135,0.1,0.0203861697350696,10000
0.098,3.8897129005432127,0.0098,0.1,0.01785063752276867,10000
0.0958,4.010108977508545,0.00958,0.1,0.01748494250775689,10000
0.1008,2.7258646812438965,0.011672609703386827,0.09980247083182055,0.02060306718658462,10000
0.1089,3.3310346786499023,0.025993390253379885,0.10685034691123656,0.03572210896216739,10000
0.1121,2.543532684326172,0.1084519664526479,0.10986784140969164,0.03645660539445783,10000
0.1028,6.491046122741699,0.010280000000000001,0.1,0.018643453028654333,10000
0.1174,3.1788135776519777,0.058432945252827384,0.10397959183673469,0.02787699233487535,10000
0.1028,7.104721603393554,0.010280000000000001,0.1,0.018643453028654333,10000
0.1573,3.4497897411346434,0.12227977257015607,0.14975705500065425,0.08630383422938966,10000
0.1924,3.641808165740967,0.11031561778000068,0.1788448378942443,0.10777241594377998,10000
0.2076,3.298821935272217,0.09407476659645927,0.19321494930331345,0.10024420900288913,10000
0.1416,4.034413235855102,0.13327307007690403,0.14270395486663312,0.07300186794537292,10000
0.1135,2.904388470458984,0.01135,0.1,0.0203861697350696,10000
0.1032,6.712457727813721,0.01039588999697794,0.1,0.018833835203941964,10000
0.1817,2.6997657917022706,0.1548916213023353,0.16940075824115172,0.1007453094832782,10000
0.1614,2.5962593463897705,0.21994318061186094,0.15777944372950461,0.09247294763689412,10000
0.1823,2.278085720062256,0.17799286753432383,0.17332131789071167,0.09169325169490472,10000
0.0974,3.6290681301116945,0.10974656916758489,0.09999634049647264,0.017958159795051727,10000
0.1721,5.222988586425782,0.0846123232219218,0.16485435583925198,0.08999105752836072,10000
0.1008,5.739872054290771,0.010721844575583277,0.09980207832477996,0.01889896662621244,10000
0.1321,2.4441682746887206,0.10309574884195445,0.11885496306281307,0.04599427343607385,10000
0.0982,8.047642807006836,0.009842638067555377,0.1,0.0179213431882471,10000
0.0974,4.483225226593017,0.00974,0.1,0.017751047931474397,10000
0.1197,2.4728783962249756,0.021997607230105954,0.1060077519379845,0.02907697066192342,10000
0.1148,5.285782689666748,0.03943352926211455,0.11189342170036265,0.037308825254425575,10000
0.1657,2.5927004753112795,0.09944851845693832,0.15945763837174876,0.09050379028532718,10000
0.1705,2.7982818183898925,0.19048062176493213,0.16451685988019707,0.09657697348022833,10000
0.1272,2.998952318954468,0.1026244284827162,0.12624094293028432,0.05928567408484091,10000
0.1099,4.689669471740722,0.0199481066250503,0.10860557845667836,0.030219020358556607,10000
0.128,2.6043208534240723,0.1075122070645563,0.12387665198237885,0.057138058899752306,10000
0.1228,2.912883610153198,0.11908291005532104,0.1252887976206227,0.04679795865012496,10000
0.1128,2.7198705646514894,0.11377147234084928,0.1093524512997777,0.06837885803260314,10000
0.1045,3.5622514965057372,0.1063167183463997,0.10313775418449389,0.025544956833628507,10000
0.0805,3.994052697753906,0.0138240964182822,0.08882968085437343,0.022796363179392296,10000
0.1763,2.873069525527954,0.09789708665122472,0.1707786044715036,0.0977285047699382,10000
0.1032,4.5530026954650875,0.010674389739346297,0.1,0.019289719626168225,10000
0.1961,2.653324859237671,0.09581068614190544,0.18192752704023038,0.10488061279676705,10000
0.1009,4.375268629455566,0.01009,0.1,0.0183304568989009,10000
0.2009,2.5113331718444822,0.16501383367232184,0.18572222544849984,0.10814762133243175,10000
0.0905,3.0668189094543457,0.1262211173051801,0.09721362797624315,0.04754880054917983,10000
0.1901,2.583583281326294,0.1062620754902236,0.17680625310684106,0.10579758721811786,10000
0.1428,3.066637699508667,0.12286065849628638,0.14089369189751907,0.07602265290583599,10000
0.185,2.8161548347473144,0.12335689098518257,0.1803807827170723,0.11411869927785931,10000
0.1963,2.563756396484375,0.10600443904058235,0.1860669008804164,0.11355239286496632,10000
0.1176,3.400764158248901,0.1115061461094731,0.11870265739554378,0.08094273175683867,10000
0.2022,2.8069157024383546,0.07908896588179193,0.19160661787985417,0.09965414436650434,10000
0.2018,3.0920205863952637,0.13803438226759257,0.1889272259970006,0.11253725349770546,10000
0.2115,2.6616297958374022,0.10328212199146496,0.20012752179566684,0.11180579609696126,10000
0.2202,3.1167382976531983,0.12151629909895212,0.20589358075112588,0.1342692068294066,10000
0.1975,2.5489718818664553,0.06355053732349902,0.1864461912816941,0.08803681940352988,10000
0.1998,3.2411770595550538,0.1298962844115064,0.18720907894922545,0.11337270810751661,10000
0.2171,2.539677932357788,0.2175697623880964,0.2045347910489455,0.1175122768726579,10000
0.2023,3.112487420654297,0.10527316246317339,0.18930620014582417,0.11201355824446743,10000
0.2003,2.788888712310791,0.07187241359997844,0.18939375299640884,0.09470222218287022,10000
0.223,2.8173347789764405,0.14925417934981333,0.20795845554004785,0.1342657534078225,10000
0.2216,2.9006476039886473,0.10378163475184805,0.21253185114013715,0.1289169104748317,10000
