Config,{"general": {"device": "cpu", "training_rounds": 150}, "aggregation": "sp", "rank_distribution": "[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]", "epoch": 2, "dataset": "mnist", "batch_size": 64, "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "random", "round": 1, "number": 10, "random_seed": 42}}

accuracy,average_loss,precision,recall,f1_score,total_test_samples
0.3207,2.2399356601715086,0.2921269985074325,0.30624469787655473,0.2236515963107776,10000
0.1032,2.6113571296691895,0.012277435666266667,0.1004255588927544,0.02060080473675594,10000
0.2129,2.609183466720581,0.18996395881737546,0.2029781480350678,0.13326404329912667,10000
0.0982,4.630488465881347,0.009819999999999999,0.1,0.017883809870697508,10000
0.1013,3.3724351234436036,0.026785893197074438,0.10030612244897959,0.01897987586491334,10000
0.1028,3.5485275527954103,0.010282056411282256,0.1,0.018646834754217304,10000
0.1354,2.94758240776062,0.24873638785076707,0.1361198076198003,0.07553795827534075,10000
0.2877,2.9033216903686525,0.2852063919411218,0.2783580947020405,0.19289765055681563,10000
0.3189,2.3236053741455076,0.2216070187712198,0.3089031953105209,0.2150499541931755,10000
0.1514,2.4401416313171387,0.21710459190107723,0.1440599963501278,0.08772589074460804,10000
0.3958,2.756409379196167,0.35614287122642196,0.3906385919910299,0.2888944279173794,10000
0.2626,2.348699937438965,0.17983260945894566,0.24754904769316072,0.1573928690009248,10000
0.1771,2.7314847118377688,0.24875060932506377,0.17845681376395825,0.10892066130441562,10000
0.3225,2.3850608253479004,0.16543718363678156,0.30830425695930563,0.1970931530609748,10000
0.4777,1.6256403322219848,0.41598635066270767,0.4734892667219498,0.3948674322819461,10000
0.475,1.4341530269622802,0.543942537099118,0.45981650447899014,0.38211804237614516,10000
0.4367,1.699003253555298,0.45751057943650686,0.4290966506858206,0.33687264928399907,10000
0.3403,2.14236702003479,0.43392044584682826,0.326347467361492,0.2361391682598657,10000
0.2714,2.8085664764404297,0.27298655498050833,0.25766529751379313,0.17860107583631543,10000
0.4673,1.897672417640686,0.3601203335513691,0.45808652373083536,0.3746465109431681,10000
0.4645,1.480827798461914,0.5908345887421482,0.4583651533111525,0.43214902981761183,10000
0.4609,1.636017022705078,0.39269239797231986,0.4451356864244297,0.32243303814656443,10000
0.5479,1.3299143661499024,0.6587056185020644,0.5453839316835762,0.4954518901079307,10000
0.4688,1.571874787902832,0.3427865663462251,0.4519348177418262,0.3258539656676273,10000
