Config,{"general": {"device": "cuda:0", "training_rounds": 200}, "aggregation": "fedavg", "epoch": 3, "dataset": "fmnist", "batch_size": 64, "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "oort", "round": 1, "number": 2, "random_seed": 42}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": ""}

accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0.195,2.259341121673584,0.040862902021000805,0.195,0.06714855595173133,0.14479053872258832,10000
0.1,2.357164630508423,0.01,0.1,0.01818181818181818,0.0,10000
0.197,2.2761801048278807,0.04297875137408178,0.197,0.06965740999148277,0.1512947829433656,10000
0.1974,2.283150156402588,0.04243968242705816,0.1974,0.06912856908648204,0.15068235232883545,10000
0.1001,2.3511062549591064,0.024310776942355887,0.1001,0.01842184435602265,0.001492201946404485,10000
0.0999,2.344127194595337,0.010884724340814993,0.0999,0.019630575751621145,-0.00027136498707390873,10000
0.1931,2.2621513442993164,0.03956881011436027,0.1931,0.06549828113466263,0.1401697134044003,10000
0.1325,2.301909875869751,0.024908756215733775,0.1325,0.04175359585949568,0.04935093614093262,10000
0.1757,2.2810363594055176,0.03638467768847244,0.17570000000000002,0.06011671314851662,0.11401205487338383,10000
0.1,2.3438791332244873,0.01017708121310808,0.1,0.018474043968224642,0.0,10000
0.1751,2.275065232849121,0.03485236164481735,0.17509999999999998,0.05807041278998952,0.11239448534017842,10000
0.1902,2.2541874839782716,0.06426219525567459,0.1902,0.09066823321722026,0.12493282989797587,10000
0.1222,2.313429950714111,0.04783716851938575,0.1222,0.048142437147301466,0.040437220051353966,10000
0.1068,2.335550444793701,0.1164395807939256,0.1068,0.04326349308518419,0.010257016568362715,10000
0.2025,2.242173319244385,0.05382673652347345,0.20249999999999999,0.07723854854851801,0.15112884054073436,10000
0.1659,2.2668073406219484,0.033621489351556844,0.1659,0.05588780392780145,0.09838634524865322,10000
0.193,2.255747617340088,0.038931266998181495,0.193,0.06474079362777363,0.1390383388358483,10000
0.2018,2.2316264324188233,0.062329951309274746,0.20179999999999998,0.07983801302152813,0.1530190428431789,10000
0.19,2.263241112136841,0.03830347254942232,0.19,0.0636945291765159,0.13461742579744906,10000
0.1803,2.2797352603912353,0.042096740047921126,0.1803,0.06628739701462867,0.1317833657410119,10000
0.1917,2.2376069423675538,0.14793288287496284,0.1917,0.0766558026796939,0.12302064314664336,10000
0.3305,2.1258123722076414,0.22811377567135036,0.3305,0.20307673906021656,0.2851319133612938,10000
0.2686,2.181814647293091,0.17773670886828283,0.2686,0.1445499763829435,0.22680894920407652,10000
0.1332,2.304605386734009,0.1643986141944486,0.13319999999999999,0.06772962503435791,0.07225029835916832,10000
0.1979,2.2564427734375,0.04271304757211789,0.19790000000000002,0.0695087190755024,0.1515964844088254,10000
0.2072,2.2476256278991698,0.08999160491586973,0.2072,0.11361946340166909,0.16752577829467943,10000
0.2425,2.2010965583801267,0.07125835975455597,0.2425,0.10849353016501244,0.18745490103676643,10000
0.2718,2.1847102394104003,0.1475480498859964,0.2718,0.16059203408092595,0.25132467135060993,10000
0.3676,2.0915458793640136,0.1909467584770422,0.36760000000000004,0.2313546139327473,0.33532236113733793,10000
0.3169,2.1322798873901365,0.18357303781076803,0.3169,0.19463067844928558,0.27497913520464234,10000
0.1716,2.2607248847961428,0.2263875967242152,0.1716,0.11383627467846902,0.10358182638296456,10000
0.2629,2.184754462432861,0.26607154706822,0.2629,0.18510082679855852,0.2189676415908614,10000
0.2867,2.1628666271209718,0.30664905143232346,0.2867,0.161985403881172,0.24426634780322956,10000
0.3091,2.1336505115509032,0.31887577206217144,0.30910000000000004,0.17446186309352227,0.27472391592232814,10000
0.3477,2.1021580307006835,0.394266463491373,0.3477,0.26721291778416856,0.32176594159147215,10000
0.2565,2.1900367053985597,0.20736719106707024,0.2565,0.1541246888491723,0.22739491612154536,10000
0.3546,2.0964172506332397,0.19154132835834653,0.35459999999999997,0.2327363707111813,0.3113102303051274,10000
0.2503,2.2070585563659666,0.24110528916125232,0.2503,0.14404754625687682,0.21432919429106903,10000
0.183,2.2536206592559815,0.15969575663765434,0.183,0.09247016682754342,0.11451330313354474,10000
0.2483,2.1981631225585936,0.29818519125311016,0.24830000000000002,0.13929314581415522,0.2241662129499647,10000
0.1815,2.255045677566528,0.22675590199687418,0.1815,0.12704963420760038,0.11028523567332099,10000
0.2852,2.15397663230896,0.39771939994743266,0.2852,0.1807411918523168,0.23453963880996823,10000
0.2624,2.1822420524597166,0.1932484452972239,0.2624,0.15828691222264824,0.2115727574191222,10000
0.2359,2.1990751361846925,0.24692160447337144,0.2359,0.1502476565511726,0.17348762674029142,10000
0.1954,2.246369398498535,0.25311722626216215,0.1954,0.06909647096100005,0.1416451588191458,10000
0.1991,2.2495073246002195,0.09253958552609569,0.1991,0.07000778391904702,0.15267941621333467,10000
0.2637,2.1946251766204834,0.3038981209684008,0.2637,0.17140971889963233,0.22727285483914147,10000
0.343,2.100226171302795,0.3622851159628978,0.343,0.2618119124336479,0.30524403416126517,10000
0.3971,2.06173579082489,0.359810026508416,0.39709999999999995,0.285233442779275,0.36163107815376205,10000
0.2402,2.203850821304321,0.4419606335674645,0.24020000000000002,0.14502860383652844,0.19745732067033483,10000
0.3805,2.0781347015380858,0.4611152124097049,0.38049999999999995,0.2897001414051908,0.3518689714624788,10000
0.37,2.086826817321777,0.35417583421452187,0.37,0.2863525237095813,0.3378848419250866,10000
0.3227,2.130847840499878,0.40954871450084795,0.3227,0.2525668854826863,0.297215565328043,10000
0.4542,2.0097637355804445,0.4326883180899254,0.4542,0.3715094933832582,0.42402158245974025,10000
0.329,2.115457145690918,0.47809355473216575,0.329,0.22724028932033402,0.3086285753457073,10000
0.3631,2.076259172821045,0.4000287127927808,0.36310000000000003,0.2410127544818335,0.32510932154184957,10000
0.2095,2.2341756141662596,0.2726287342890805,0.20949999999999996,0.09707850593614242,0.16524522026138436,10000
0.3551,2.089646824645996,0.4804361186723118,0.35509999999999997,0.263679743698098,0.3220205318305105,10000
0.2932,2.1506583995819093,0.5452753169396337,0.2932,0.20302678106417446,0.2503607712434802,10000
0.3665,2.0820350616455077,0.38936459959848124,0.3665,0.306973516489472,0.3359138795117216,10000
0.2989,2.152548606491089,0.3671262694628706,0.2989,0.21215975217846483,0.28020502442922823,10000
0.3473,2.1064618225097655,0.3574358317994606,0.3473,0.25840255162006937,0.32268033501225013,10000
0.3849,2.073894369316101,0.34993651896430444,0.38489999999999996,0.3051591493888081,0.35677779929749626,10000
0.3649,2.0896951503753662,0.43560520069858544,0.36489999999999995,0.2976070644087285,0.33214301843061633,10000
0.3649,2.085927364730835,0.5072451181884297,0.3649,0.30620239103360125,0.3250857521147462,10000
0.3569,2.1114823257446287,0.44324428287593526,0.3569,0.2844713010179975,0.32509576449656213,10000
0.3241,2.131167671203613,0.3701489104812485,0.32409999999999994,0.2357198892485654,0.29269818367214717,10000
0.4467,1.992491824913025,0.48945074817187206,0.4467,0.35175834526005134,0.40651912545970215,10000
0.3273,2.1220558544158936,0.48055712901400527,0.3273,0.23680817941743756,0.29100972212123133,10000
0.3712,2.084350246810913,0.4891247827916727,0.3712,0.31041954475760875,0.3544369453879346,10000
0.504,1.962024306678772,0.48162866779716157,0.5039999999999999,0.40423672198827887,0.4805583436772901,10000
0.5285,1.926055020904541,0.5283138925321432,0.5285,0.40169266579130064,0.49711507551107137,10000
0.4431,2.0127829624176026,0.6054684469302398,0.4431,0.37372552676811,0.43352585080768485,10000
0.4575,1.9999263668060303,0.5263050506663555,0.4574999999999999,0.39290906893419864,0.43181885319203034,10000
