Config,{"general": {"device": "cuda:0", "training_rounds": 200}, "aggregation": "fedavg", "epoch": 1, "dataset": "mnist", "batch_size": 64, "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "adafl", "round": 1, "number": 2, "random_seed": 42}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": ""}

accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0.2024,2.2434584690093993,0.040608349418927624,0.1864877697595091,0.06664435270807956,0.14073873618095195,10000
0.2015,2.267252858352661,0.08701005385191521,0.18689615865887316,0.10198099091659232,0.2141976844896595,10000
0.2085,2.2662473766326903,0.09525691770007319,0.19467003969119379,0.10972386174940918,0.23557959314714072,10000
0.1041,2.3343123016357423,0.013458468651951341,0.1012871287128713,0.02124437366958613,0.004790143131905846,10000
0.1997,2.248207022857666,0.0397605036513531,0.18385214007782102,0.06537072235537936,0.1363088337786518,10000
0.2569,2.208114359664917,0.16475513607683723,0.24210196582317858,0.16865599836989387,0.2794746032956156,10000
0.264,2.202212182235718,0.14040214130436773,0.2508711747775336,0.1507378436089766,0.23336406477807348,10000
0.2856,2.1642947261810304,0.11340544370308192,0.2671311550997505,0.15282944128409784,0.2546030288624953,10000
0.2173,2.2276635360717774,0.14143790279831486,0.2088929311318728,0.10150453751248778,0.16930625078709086,10000
0.2955,2.1567434272766115,0.1019696147375659,0.27872520700535064,0.14576558313686316,0.2571784244750689,10000
0.2975,2.1628247089385986,0.1417908209581451,0.2818943342250713,0.1659637283487026,0.27181768578090193,10000
0.3357,2.1187410469055177,0.19075891399088651,0.3166683460831424,0.21629607369656453,0.31454425898702193,10000
0.3222,2.133252907180786,0.21177862067628467,0.30488968862129456,0.20692872817027314,0.2953478925889758,10000
0.3235,2.1279089340209962,0.17438408308721737,0.30598714810416544,0.1909035599236221,0.2961083718230304,10000
0.3317,2.123105206680298,0.16973521830278443,0.3137128616370678,0.19073835831523903,0.2925540904848601,10000
0.3109,2.1418596446990965,0.18065356516399422,0.2937537200573592,0.1832366646215136,0.29117683903575403,10000
0.3252,2.128806015396118,0.16853902377609475,0.30739956446861055,0.1805720343523632,0.2836730990570892,10000
0.3092,2.1437055126190185,0.18188080546000734,0.29217236919418443,0.17829880490746156,0.2930976377075848,10000
0.3226,2.130748543548584,0.17475080864131315,0.3049674764267596,0.1748196890307774,0.2821127820836022,10000
0.3093,2.144414373397827,0.1858578140049854,0.2922829634341327,0.1759617409920411,0.29220986965131707,10000
0.3205,2.13397181930542,0.18419688895707947,0.3029390762969085,0.17152295199946802,0.2807494151605113,10000
0.3079,2.146371675872803,0.18833386592335546,0.2909189373855253,0.17357083804529977,0.2915826834929669,10000
0.319,2.136085111999512,0.1866784759059144,0.3014775222598652,0.1678673170220863,0.27796021199838983,10000
0.3089,2.145328282546997,0.191624133276022,0.291883283573291,0.17082504997768216,0.28928585416969127,10000
0.3177,2.1371060306549072,0.18900526138652013,0.3002312504740584,0.16498574569634478,0.2766822356425931,10000
0.3062,2.148054415512085,0.19579455828039244,0.2892708964842494,0.1715681479933216,0.29110437004956036,10000
0.3168,2.1373004951477053,0.19010216834914156,0.2993854651218376,0.16305070167089325,0.2761394735333163,10000
0.3057,2.1490647689819338,0.19107470530896237,0.28879783313664903,0.1708978342209791,0.2919361628677614,10000
0.3145,2.1391883674621583,0.1881760109937245,0.29714698364994596,0.1585488933375933,0.27286537087919827,10000
0.3044,2.1507180549621583,0.1815616937800057,0.2875439203938205,0.1704023564759898,0.2917376072976252,10000
0.3144,2.1397294845581056,0.18962448657203973,0.29705965824923103,0.15844278269887047,0.273724490743506,10000
0.3051,2.150003247451782,0.20377664329732254,0.28827070693455653,0.1706731066273197,0.2917551633841516,10000
0.3142,2.139944337844849,0.19302280701728813,0.29686585979961866,0.15788375133220206,0.27334923766118124,10000
0.3056,2.1490306510925294,0.21203664321413512,0.28872040610663696,0.1685129931498223,0.2898360779898188,10000
0.3147,2.1399333866119385,0.19587766425754655,0.29738699149834635,0.15673787905513611,0.27455692610768995,10000
0.3052,2.149916540527344,0.22513044205258953,0.28827627782195603,0.1662611955951368,0.28764335791980783,10000
0.3133,2.1407280548095704,0.19347421974935303,0.2960313819078877,0.15413281656662176,0.2726952813140183,10000
0.3061,2.1500544929504395,0.23194686264051229,0.28924595729644004,0.17005991743716004,0.2916166702726565,10000
0.3119,2.1417394969940187,0.19591096173547212,0.2946561737147311,0.1513039763132832,0.27012988523459713,10000
0.3057,2.149529993057251,0.2273617575816246,0.2888293406249167,0.16714064099769813,0.28849442405784903,10000
0.312,2.1417366523742674,0.1995056532497565,0.29475905417489057,0.15035240262928112,0.2703595504356596,10000
0.3065,2.148969306945801,0.22499684466111916,0.2895892096662098,0.16562801287910037,0.2870814780663892,10000
0.3129,2.141410531616211,0.2014929340284377,0.29566353517388844,0.15166826789887364,0.27243713626953187,10000
0.3051,2.1507507766723633,0.22664804250055126,0.28821854846399575,0.16655480064205283,0.2880661974715022,10000
0.3124,2.1417723880767823,0.20184552169707684,0.2951773054134588,0.15096609879218673,0.2720555375557458,10000
0.3054,2.1504454200744627,0.22574070485815273,0.28850120672005086,0.1659760437830679,0.28751682667501516,10000
0.3105,2.143361854171753,0.19781527679495858,0.2933030518402416,0.14756873386604094,0.2677241978974021,10000
0.3066,2.1489624488830565,0.22432472464349615,0.28966852189514813,0.16498899402075665,0.28652296178555015,10000
0.3116,2.142648316192627,0.2001054415787812,0.2943946484671018,0.14917639593182383,0.2702132747912381,10000
0.3069,2.149691962814331,0.2288338730371382,0.28998786230208,0.16779682409130023,0.289196412716441,10000
0.3117,2.142791508102417,0.20100114857030849,0.2944940354078771,0.14969032080827652,0.27082905071201047,10000
0.3065,2.149869464492798,0.22519059722450607,0.2895620750928375,0.16558921353980577,0.28716664247641377,10000
0.3116,2.143319611358643,0.20101719343287966,0.2943873368817219,0.1500953453369024,0.27098671307922834,10000
0.3074,2.1489275058746338,0.22595595454498238,0.29043756147416044,0.16617531094438712,0.2880631359502878,10000
0.3113,2.14323494720459,0.20212143684643724,0.294112770537204,0.1492054332154849,0.2709506610351762,10000
0.3086,2.148162703323364,0.22452067017125615,0.2916140471869769,0.16530102132091073,0.28755529412948694,10000
0.312,2.1427238380432128,0.2035439965717778,0.29480930711693204,0.15038379243466343,0.2724864214149757,10000
0.3091,2.147726903915405,0.2255749892802744,0.2921021621463328,0.16622941069371905,0.28912421979784825,10000
0.3117,2.1430379806518554,0.20235540109797476,0.2945109208173483,0.14928928968283645,0.27153487980797575,10000
0.3077,2.1496975173950195,0.23067518968387252,0.29079569470815303,0.16910461056244405,0.2915839480683481,10000
0.3119,2.143084281539917,0.20238988501292052,0.29470720698292985,0.14935843298165752,0.27179005371651643,10000
0.3091,2.147990057373047,0.22401038733792808,0.29207502757296044,0.1651106108153082,0.2882919208036096,10000
0.3123,2.1438436168670654,0.20859137864588276,0.2951132965201205,0.15356708811210912,0.275272502819802,10000
0.3058,2.1510223583221437,0.22833449363568184,0.2888958897273978,0.16764389186881432,0.28995963010265324,10000
0.3102,2.1442056831359864,0.19846839436655936,0.29302961661507937,0.1459274145419357,0.2677566305600448,10000
0.3082,2.150225620651245,0.1355330805259202,0.2913208688581709,0.17197424863834584,0.29501136183653737,10000
0.3108,2.1440750923156737,0.19921619976013644,0.293614882523086,0.14644939816109842,0.26885100011337326,10000
0.3097,2.147641128540039,0.2243755513607145,0.29265124825918853,0.16559542160436702,0.2894325202469531,10000
0.3122,2.1430881603240968,0.20539696240554384,0.29500114645288805,0.15137909033225547,0.2736402078856728,10000
0.309,2.1480499656677248,0.22720932583152545,0.291997826020206,0.1673473355894549,0.29088603713521866,10000
0.3112,2.143380895996094,0.199639465816385,0.2940183590283669,0.14684044609572786,0.26952341278287806,10000
0.3101,2.1466222988128663,0.12619037166127134,0.2930481672586601,0.16657928783580017,0.29053015799674925,10000
0.3124,2.1427378173828124,0.20344258860003794,0.29520512124363474,0.14970929165734811,0.2729480748804196,10000
0.3101,2.146691474914551,0.22307820093111225,0.29303118277983514,0.16486852020916892,0.28905889160623677,10000
0.312,2.1429435543060302,0.20170110328824595,0.29480908163967434,0.14835954562239176,0.27156947972144896,10000
0.3102,2.1471046573638914,0.12347785795132993,0.2931196655464926,0.16502709417634318,0.28950644080710447,10000
0.3111,2.1437037433624266,0.19840791374329556,0.2939105556294429,0.14572212405606644,0.2687052141393511,10000
