Config,{"general": {"device": "cuda:0", "training_rounds": 200}, "aggregation": "fedavg", "epoch": 3, "dataset": "qmnist", "batch_size": 64, "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "client_selection": {"method": "pyramidfl", "round": 1, "number": 2, "random_seed": 42}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": ""}

accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0.2028,2.250221653238932,0.06435201577590074,0.1903393817204301,0.08904794142050085,0.1798313228876695,60000
0.10043333333333333,2.340630595652262,0.010043500725012084,0.1,0.018253691783415373,3.753568869106646e-06,60000
0.1014,2.356428843053182,0.01014,0.1,0.01841292899945524,0.0,60000
0.09633333333333334,2.3542532976786297,0.009633333333333334,0.1,0.017573730617208877,0.0,60000
0.0909,2.366308494313558,0.009089999999999999,0.1,0.016665138876157302,0.0,60000
0.09928333333333333,2.3600924385070803,0.009928333333333334,0.1,0.018063283654502178,0.0,60000
0.10385,2.3558409638722737,0.010385,0.1,0.01881596231372016,0.0,60000
0.09928333333333333,2.3618409924825032,0.009928333333333334,0.1,0.018063283654502178,0.0,60000
0.09928333333333333,2.3618006444295245,0.009928333333333334,0.1,0.018063283654502178,0.0,60000
0.10385,2.3545357824961344,0.010385,0.1,0.01881596231372016,0.0,60000
0.09725,2.355224256006877,0.009725000000000001,0.1,0.0177261335156072,0.0,60000
0.18443333333333334,2.2638564083099366,0.036748105856187485,0.16861915738496774,0.060339617714496016,0.11308144692807019,60000
0.1737,2.2972021728515624,0.03790977064891173,0.18468884420575735,0.06205595042519496,0.12493958253854306,60000
0.09818333333333333,2.3330545120239257,0.010146726911150206,0.10001713796058269,0.018012013498131037,0.00021225997647447643,60000
0.09725,2.362853707631429,0.009725000000000001,0.1,0.0177261335156072,0.0,60000
0.09633333333333334,2.3614418734232583,0.009633333333333334,0.1,0.017573730617208877,0.0,60000
0.1236,2.313995119857788,0.08321964867311007,0.12304584718212612,0.05395846602295631,0.09686151652001937,60000
0.09816666666666667,2.359599863942464,0.009816666666666666,0.1,0.017878281985126726,0.0,60000
0.15513333333333335,2.289515510304769,0.03059884955544029,0.1585413553953629,0.05121031048068396,0.08525765693828949,60000
0.15878333333333333,2.2907744558970133,0.03222300609706262,0.16062514517596824,0.05306734373052098,0.09311462001991362,60000
0.18548333333333333,2.262706007639567,0.0397573839218253,0.1879062323146576,0.06510456389253717,0.13326485777551927,60000
0.10043333333333333,2.3502943833669026,0.010044505192272433,0.1,0.018255350732364926,1.8252498161571128e-05,60000
0.19266666666666668,2.245446322886149,0.14213137192381567,0.19709547814306946,0.06867470428195059,0.14852413575051035,60000
0.09123333333333333,2.349939170583089,0.09605046244677042,0.10034602076124569,0.017361059964061613,0.011850087668442283,60000
0.14105,2.302115149561564,0.027971222790600915,0.14597424741634815,0.046116635606165135,0.0716388857180405,60000
0.1382,2.301760703913371,0.17156808186886224,0.13723160601577708,0.04687926249201136,0.05558137844737284,60000
0.22506666666666666,2.227860327911377,0.2985540402508356,0.2249951795535437,0.12095833270384444,0.17899922089538053,60000
0.11831666666666667,2.3150049452463786,0.16801570219131456,0.12093881802875768,0.0580197758525277,0.03250799161951216,60000
0.14263333333333333,2.311411281967163,0.13658231534174084,0.15310515273824876,0.05541053320858809,0.09250184619128796,60000
0.1273,2.293682897822062,0.13435373927866262,0.11453482602866642,0.038850543338620216,0.03434045832664401,60000
0.18628333333333333,2.244635638046265,0.17226322497903732,0.1887764634464656,0.07343767847405695,0.12205541190245238,60000
0.212,2.2268953866322834,0.10911243448295375,0.21484286686408657,0.11045129710767612,0.1725736963979304,60000
0.1776,2.273677509689331,0.08118280817715512,0.18555912689617132,0.0627988361359782,0.12561004985838042,60000
0.20168333333333333,2.215629555765788,0.09976299061396524,0.20142869512434433,0.08397555860210312,0.14026651522914688,60000
0.2628333333333333,2.195862612024943,0.13527357799046807,0.2582717038548787,0.14820493305462196,0.2291391247930073,60000
0.1923,2.2502122783660887,0.187855187910456,0.1989112984760974,0.11026928047481928,0.14193765753694867,60000
0.18073333333333333,2.2598442162831622,0.15400313590455264,0.19289782526469326,0.06909094516582825,0.1366306887581394,60000
0.1904,2.237267664718628,0.09990050695673958,0.1918559364277345,0.07035912318386026,0.13308235168098112,60000
0.17556666666666668,2.2538344411214193,0.20675322816256028,0.17888045149029672,0.10624486132566931,0.12405447244238253,60000
0.25353333333333333,2.1859271105448403,0.2914890509657032,0.2503559360158698,0.1496706047792789,0.21891048809806302,60000
0.25138333333333335,2.182059583155314,0.27114138955705247,0.24863425280754278,0.14977068791049447,0.2160017575654775,60000
0.21203333333333332,2.2279979614257814,0.2696640927619285,0.21556803047395096,0.12551927563486004,0.17917496127860721,60000
0.21061666666666667,2.233329667663574,0.25848386410765756,0.2141439991443086,0.09507485121348593,0.16416998007909064,60000
0.20608333333333334,2.242751711654663,0.2745667027670341,0.20959713131831598,0.08776019778994962,0.1607381604429726,60000
0.193,2.2595205768585207,0.33657517438371104,0.19446446479507423,0.09117081158256693,0.14555509210955855,60000
0.26111666666666666,2.188502302042643,0.3473914057383095,0.2637837764501089,0.1724993691479038,0.23256062302468836,60000
0.36988333333333334,2.080572045771281,0.434725448518246,0.3595023148134816,0.2697891774032163,0.329614728090887,60000
0.23951666666666666,2.194730240885417,0.5179085288683517,0.23657375410739462,0.1555318665799076,0.2062618860123356,60000
0.30393333333333333,2.149615110270182,0.3739406431801982,0.3088800615453424,0.23270572745205867,0.2733641721691382,60000
0.2971666666666667,2.1581226570129393,0.45125078455423767,0.286710130060037,0.23370911217976803,0.2629196613214828,60000
0.2011,2.2388884273529053,0.44658849374076226,0.2114866141432369,0.14296898827801302,0.15323228163574487,60000
0.31011666666666665,2.1327447006225584,0.5233973116627954,0.307534612465694,0.2254503540780483,0.2776914264495393,60000
0.3089,2.1448679224650067,0.34664864205321827,0.3046168132322308,0.21728879873207235,0.28221644939337504,60000
0.40373333333333333,2.0370880325317384,0.4180190107853489,0.40355826303556785,0.3099777968151385,0.3716662912770582,60000
0.3222833333333333,2.1321952111562092,0.433922901407717,0.33223358785001617,0.24949231845947692,0.31102500970909314,60000
0.3455,2.1048579678853354,0.40570782396072175,0.35378711036239946,0.2689172036001527,0.3217524392033417,60000
0.22181666666666666,2.2272886765797932,0.46791462930991345,0.2272907662188232,0.12066638294929735,0.1777838195633886,60000
0.49261666666666665,1.9673566111882528,0.6606056951759373,0.48090079513446893,0.423116353634913,0.46656930412821507,60000
0.4653333333333333,1.9977504494984946,0.5344148642529807,0.45496320829277953,0.3752056297811641,0.4420358194385994,60000
0.5088833333333334,1.9603305963516235,0.6707451717620254,0.5001483336357672,0.4490280918913996,0.4894492484082465,60000
0.42793333333333333,2.0242159300486247,0.6957077073077305,0.4199819458581979,0.36583451912730947,0.42486665739123836,60000
0.38603333333333334,2.0650162550608315,0.637096986812795,0.38197058507782056,0.3002315773688576,0.3671264377770141,60000
0.3600833333333333,2.088166479365031,0.6443243613632242,0.3565754494272068,0.26947884427599644,0.33661203688874347,60000
0.2677333333333333,2.1762808831532796,0.3614983298754487,0.2695751733094506,0.17367944538643112,0.23901383889444855,60000
0.385,2.069763180033366,0.5595836016879973,0.3686501180137075,0.30661379830293417,0.3543229588828645,60000
0.27698333333333336,2.168531745402018,0.522426937219696,0.2821939404727281,0.201937798203257,0.23793684090808687,60000
0.4060666666666667,2.0491892143249513,0.6034031946535896,0.4004099120509002,0.3572046485881588,0.37683737025606917,60000
0.2855,2.1530585388183594,0.582261417289686,0.28330332516395473,0.21119306029723503,0.24960043383451214,60000
0.3238333333333333,2.1196213222503664,0.5551893410696491,0.3176556888489559,0.24292380469151192,0.28602666456528614,60000
0.512,1.9517344111760457,0.5790857121101929,0.49808791798945967,0.44386779016590355,0.48199288946667207,60000
0.3901833333333333,2.0694942525227864,0.5456087994329002,0.37937354555691044,0.32862194718480325,0.37335131506634683,60000
0.3950166666666667,2.053750178782145,0.5769332534073489,0.38468944469242067,0.2934292693228431,0.37425070770281704,60000
0.31095,2.1272729955037435,0.5205161994178432,0.3171109791374232,0.2372985504785583,0.2825029044239668,60000
0.2278,2.2051797275543215,0.42549245290638116,0.23799779631320622,0.13515062040391287,0.19643070607174964,60000
0.3859,2.0642481914520263,0.5519682877404295,0.3873797582824525,0.3298947143401274,0.35978357408801087,60000
0.47955,1.986012845738729,0.6306441126347215,0.47155307005189473,0.43295047534552744,0.45360551915226793,60000
0.43471666666666664,2.020019664065043,0.6570916046384297,0.42514690567376334,0.3665747779214267,0.4132231836785657,60000
0.37926666666666664,2.0699767939885456,0.5866891212371834,0.36948292336390876,0.320143547755314,0.35276172547667684,60000
0.3308833333333333,2.1204877442677814,0.5319752345704408,0.32103685096990325,0.2524732092581709,0.30635482629362615,60000
0.31416666666666665,2.1387880758285522,0.5013280936133857,0.30428963601247505,0.22892675994929568,0.28728950776717993,60000
0.30396666666666666,2.1505251212437946,0.48737187546454513,0.29407776191074064,0.21476508976540404,0.2743332936218296,60000
0.28985,2.157251181348165,0.5639087532001775,0.27987827209154614,0.21090024561788517,0.28469254164463403,60000
0.2619,2.196943918863932,0.5130034916371908,0.256528589881995,0.2162181979274505,0.2708390118432917,60000
0.2604166666666667,2.1835497533162433,0.5863170566059016,0.25147509650186894,0.19003272925405432,0.23709886297208424,60000
0.28221666666666667,2.167829275512695,0.5574943007251977,0.27664371985109976,0.23457175630673105,0.2594092365626395,60000
0.25826666666666664,2.1886845947265625,0.5017692932121471,0.25097962758965964,0.19014233694474,0.2246629390408761,60000
0.28775,2.165273513285319,0.57298517620972,0.28260512326999526,0.2331934477712429,0.2557818782174967,60000
0.33031666666666665,2.1216500228881836,0.48969794970115493,0.3261502729319089,0.27598848408942955,0.2997083013902829,60000
0.3473,2.0786785952250164,0.6518798191190889,0.3461980200406772,0.26995451249779,0.31562279196575727,60000
0.2788,2.1666223307291665,0.6886095069007341,0.27836466004362526,0.17050478592354074,0.26033891676004955,60000
0.4399166666666667,2.020298631922404,0.5789873518950824,0.4290494467927416,0.35450940573633,0.416856901527515,60000
0.39871666666666666,2.0552429809570314,0.5886419149424473,0.38857095706025774,0.2907846641276409,0.3774801030929657,60000
0.39981666666666665,2.051743913777669,0.5392730170810516,0.38677635253046805,0.2885693063179175,0.3734422389021579,60000
0.47981666666666667,1.981643017133077,0.7076426692894345,0.47153644576271336,0.41910785293462094,0.4597781488203816,60000
