Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "svhn", "model": "vgg9_lora", "loss_function": "CrossEntropyLoss", "aggregation": "flora", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.41794714197910265,2.201397126924061,9.037631401136819,0.45639633227382587,0.3344612768765474,0.2563986105426369,0.36326841390512604,0.36326841390512604,26032
1,0.6324907805777504,1.2837853397265049,3.6102800291084143,0.5552107376219446,0.602004233260738,0.5211861717341613,0.60004430203931,0.60004430203931,26032
2,0.7573371235402582,1.003939124727513,2.7290105967311526,0.6154565062017141,0.7053287461947585,0.6410202628516363,0.733490857213189,0.733490857213189,26032
3,0.7772741241548863,0.9125473612132948,2.4906590675418383,0.622558249731765,0.7264995278241378,0.658615911201312,0.7556432641120232,0.7556432641120232,26032
4,0.7786954517516902,0.8333534706789215,2.3010222269060705,0.630423249783202,0.7251509811305693,0.6604683552585743,0.7577346933967409,0.7577346933967409,26032
5,0.7892977873386601,0.8307238338765881,2.294979322978709,0.6298637896312624,0.7367577984789193,0.6688820203447128,0.7683726852674675,0.7683726852674675,26032
6,0.7946373693915181,0.7582029433945021,2.1344370677110165,0.7386256682398529,0.7398664056422507,0.6749995717638728,0.7744538084569874,0.7744538084569874,26032
7,0.7944837123540258,0.7259938255657649,2.066784102514295,0.8330665232306436,0.7413626570778868,0.6740162799655455,0.7740667104160467,0.7740667104160467,26032
8,0.7944068838352797,0.715232335539339,2.044661674650559,0.8253812339935337,0.7451286782912087,0.6764572963258608,0.774536909419226,0.774536909419226,26032
9,0.796980639213276,0.6859222393352412,1.9856021918395954,0.8334840760296762,0.7475170639564221,0.6925576427865999,0.776751996249498,0.776751996249498,26032
10,0.8174938537185003,0.6186813233670971,1.8564783324175869,0.8478269994509875,0.7709670056493195,0.7286386376116987,0.7992681797738246,0.7992681797738246,26032
11,0.8172249539028887,0.6078888278617108,1.8365500298506903,0.8473403331734719,0.7682918428183525,0.7236917966999071,0.798914453517835,0.798914453517835,26032
12,0.818838352796558,0.6089156419863053,1.8384367938740644,0.8474194343414938,0.7720075905588948,0.7311431195580196,0.8001120459812499,0.8001120459812499,26032
13,0.8193761524277812,0.6280345549668428,1.8739238630829356,0.8440892314285199,0.7730709939761089,0.7287487590967388,0.8014553841213721,0.8014553841213721,26032
14,0.8295559311616472,0.5831456714857555,1.7916655668347528,0.8465016819984992,0.7906818386257982,0.7608869283325677,0.8112463934805016,0.8112463934805016,26032
15,0.823640135218193,0.6114752802954324,1.8431485547498716,0.8458071122169619,0.7788674556686415,0.7396069028834334,0.8056054573546634,0.8056054573546634,26032
16,0.8339735709895513,0.5817294463689296,1.789129960976205,0.8546872180403703,0.7937784978766093,0.770773277509383,0.816009771165419,0.816009771165419,26032
17,0.8264827904118008,0.5928184675085962,1.8090800700936296,0.8472008502731168,0.7856123094630456,0.7560796779252428,0.8078901844374357,0.8078901844374357,26032
18,0.8175706822372465,0.6289911714154075,1.8757173471751398,0.84901402264148,0.7693778481834734,0.7276429469658316,0.7993243327756117,0.7993243327756117,26032
19,0.8197218807621389,0.6333006096897348,1.883818077564946,0.8439714427624259,0.7735311515467139,0.7323217101180682,0.8013633679057077,0.8013633679057077,26032
20,0.8281730178242164,0.5648960364179957,1.7592648737360752,0.8457550364206933,0.787591589121172,0.7561361084448557,0.8101378958542842,0.8101378958542842,26032
21,0.8348570989551322,0.5717039392012061,1.7712826394405603,0.8520997732786111,0.7939608576434016,0.766335629817702,0.8174959626125203,0.8174959626125203,26032
22,0.833320528580209,0.5585395283836783,1.7481175589637283,0.8484570654613133,0.7902854659355014,0.7539273099378068,0.8157214506177698,0.8157214506177698,26032
23,0.8462661339889367,0.5150580329805631,1.6737356308464908,0.8570577132572371,0.8080807555208749,0.784870809048454,0.8292762909432306,0.8292762909432306,26032
24,0.8423862937922557,0.527947632828298,1.6954490514054599,0.8549069551978485,0.8043919097631418,0.7822430720438965,0.8248441711377097,0.8248441711377097,26032
25,0.8572910264290104,0.47916295895491484,1.6147222475697534,0.8646097681084328,0.8237699208308313,0.8066245193827315,0.8414327158033647,0.8414327158033647,26032
26,0.8466502765826674,0.5116999892640421,1.6681245797783313,0.8576567594207308,0.8095260935636748,0.7863377190640695,0.8298938159662963,0.8298938159662963,26032
27,0.8363552550706822,0.5763875867006012,1.7795981612307654,0.8549919462869282,0.7965651664600676,0.7691712066424705,0.8192964882110478,0.8192964882110478,26032
28,0.8508758451137062,0.5006802259740026,1.649843155256598,0.8660719871689757,0.8130017369914967,0.7978139457386625,0.8342921513852437,0.8342921513852437,26032
29,0.8435387215734481,0.5206074039116914,1.6830496302189486,0.8592450690253663,0.8056960022073902,0.7853006482482743,0.8266057212144736,0.8266057212144736,26032
30,0.8433466502765826,0.5220715078607101,1.685515594602539,0.8566483137016181,0.8043489321883135,0.7807356799062979,0.8263113689585037,0.8263113689585037,26032
31,0.8431545789797172,0.5262799903374914,1.6926240047649583,0.8600352598852176,0.8032056765145077,0.7835430140443542,0.8260997366205443,0.8260997366205443,26032
