Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "mnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "fedgra_metric_profile": "keras", "min_participate_round": 100}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1954,4.488616540908813,0.043951284086755076,0.19650775672013107,0.07072356470989447,0.15107725506005193,10000
1,0.2036,3.284627562713623,0.0964627414612977,0.20282614896325252,0.07806530412576494,0.15030038826471995,10000
2,0.2327,3.081818843460083,0.24415814100909325,0.23949811640579294,0.13405077374135851,0.18232716394335508,10000
3,0.3909,2.102592118835449,0.404997951797095,0.3798650029718387,0.2783285440636946,0.3506973022813865,10000
4,0.2511,3.7612096115112306,0.24374676252646027,0.2611261566919484,0.1673525463216295,0.23187251559175637,10000
5,0.4211,1.8130353481292725,0.5920129962136413,0.4143792811150859,0.3603724628957653,0.3767105847628623,10000
6,0.3008,3.137437035369873,0.38695319462872385,0.30021409209700944,0.22256861923675939,0.276820209670674,10000
7,0.3766,2.062681267929077,0.5827861964268034,0.3778001450503067,0.2997558527437749,0.33934455051491075,10000
8,0.3893,2.1127584327697755,0.5383647383320775,0.3905009110432517,0.29588686153291244,0.34795911291573584,10000
9,0.4217,1.8569103374481202,0.5826924366780495,0.4203573967070091,0.3508535366287296,0.38358566117991694,10000
10,0.3545,2.2370562057495116,0.5386066884827454,0.36702617416324407,0.3078708582664391,0.32619611057128345,10000
