Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cifar10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "close_optimal", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.1497,2.678255037307739,14.55966504434366,0.10062278154253498,0.1497,0.0646416048576827,0.07952539783278474,0.07952539783278474,10000
1,0.4719,1.5568585090637208,4.743894909079223,0.5330598709860934,0.47190000000000004,0.41238540687862824,0.42663254089041047,0.42663254089041047,10000
2,0.567,1.2950616817474365,3.651221180898342,0.5617383496423163,0.567,0.5316464586212201,0.5276580172198253,0.5276580172198253,10000
3,0.611,1.2094622277259828,3.3516817263068637,0.6863440054048832,0.611,0.5774774403288964,0.5752840009345584,0.5752840009345584,10000
4,0.6209,1.2307667598724366,3.4238538037754247,0.6986007797658408,0.6209,0.5856516870120909,0.587106308505203,0.587106308505203,10000
5,0.6466,1.068698749446869,2.9115883279573596,0.7087245654249086,0.6466000000000001,0.6136744099927374,0.6145601068583129,0.6145601068583129,10000
6,0.6534,1.0588355401039125,2.883011882158053,0.7288600791326163,0.6534,0.6241910725687516,0.6233053166617751,0.6233053166617751,10000
7,0.6671,1.0203653379440307,2.7742081023319685,0.7350763062518683,0.6671,0.6368100541755081,0.6384806889542187,0.6384806889542187,10000
8,0.6828,0.9696711650848389,2.637077153719664,0.739400862459912,0.6828,0.6579512896642851,0.6541901664940082,0.6541901664940082,10000
9,0.6964,0.9632014255523682,2.6200710233445688,0.7503443732274893,0.6964,0.6696429154081149,0.6692925157335321,0.6692925157335321,10000
10,0.6889,0.9851068113327026,2.678097920352819,0.746221842313975,0.6889000000000001,0.6627858342598566,0.6613515338267308,0.6613515338267308,10000
11,0.7054,0.8888924604415893,2.4324341418384217,0.7532268036241507,0.7054,0.6858006756829439,0.6783020305553185,0.6783020305553185,10000
12,0.7049,0.9294139765739441,2.533024330986166,0.7540736278208484,0.7049,0.6803346967650505,0.6785994791492931,0.6785994791492931,10000
13,0.7242,0.8278540067672729,2.288402570687109,0.7604362303989167,0.7242,0.7052355265828298,0.6983676701331406,0.6983676701331406,10000
14,0.7131,0.8728319826126099,2.3936801242636245,0.755406652936377,0.7131000000000001,0.6940837153229152,0.6865222038317976,0.6865222038317976,10000
15,0.7144,0.9122237567901611,2.4898532096476855,0.7624077679192147,0.7143999999999999,0.6918376277112783,0.6889874241800878,0.6889874241800878,10000
16,0.7192,0.8628107092857361,2.369812194750203,0.7627231857799295,0.7192,0.7049856790999196,0.6932644882822169,0.6932644882822169,10000
17,0.7255,0.8443065567970276,2.3263640537684465,0.7645815812242968,0.7254999999999999,0.7109558609401609,0.6997523177755476,0.6997523177755476,10000
18,0.7204,0.8843104411125183,2.421314176985979,0.7644113004602776,0.7203999999999999,0.703327395071519,0.6950115363233926,0.6950115363233926,10000
19,0.7217,0.88053488073349,2.412189595158114,0.7640480112136993,0.7217,0.7036991723466608,0.6964197407349039,0.6964197407349039,10000
20,0.7229,0.8931798317909241,2.4428852782296446,0.7656656917849625,0.7228999999999999,0.7041714760174841,0.697769086254878,0.697769086254878,10000
21,0.7296,0.8867135226249695,2.4271397892275894,0.7706456543475603,0.7296,0.7106471859436351,0.7051005763472802,0.7051005763472802,10000
22,0.7341,0.8342875364303589,2.3031725370707177,0.7688105262107024,0.7341,0.7218985159097131,0.7086640392456905,0.7086640392456905,10000
23,0.7267,0.9002154156684875,2.4601330052770525,0.7713101095455057,0.7266999999999999,0.7071217080508979,0.7022761614019386,0.7022761614019386,10000
24,0.7266,0.8728618328094483,2.3937515771529383,0.7675772329377708,0.7266,0.7095401011518908,0.7017067071804095,0.7017067071804095,10000
25,0.7313,0.8847739035606385,2.4224366252683356,0.7725272132667812,0.7313,0.7149811569532422,0.7067877751543054,0.7067877751543054,10000
26,0.7344,0.8191998225212097,2.268683761385332,0.7687148099358432,0.7343999999999999,0.7226801449676223,0.709065260643723,0.709065260643723,10000
27,0.7387,0.8384415041923523,2.312759740220471,0.7737489683457144,0.7387,0.7256920371594981,0.714249124731401,0.714249124731401,10000
