Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "fmnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "fedgra", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42, "fedgra_mode": "all_participate", "min_participate_round": 5, "fedgra_eps": 0.3}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "fedgra", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1828,1423494770.9944158,0.03722975062692929,0.1828,0.061637876238633836,0.12502548333416438,10000
1,0.1503,3.662463385772705,0.04537168515838006,0.15030000000000002,0.06143284265497819,0.10476121258905255,10000
2,0.1012,3.603759776687622,0.019577452544958775,0.1012,0.02052373490793236,0.00798764149646425,10000
3,0.1807,3.660007917022705,0.03718510507226502,0.1807,0.061284893273415554,0.12303876834925435,10000
4,0.2348,2.207271043014526,0.1360317327880594,0.23479999999999998,0.11180395825957397,0.18652769569144848,10000
5,0.1977,3.9075168350219727,0.04428983933139393,0.1977,0.0711656580110052,0.15438871975500146,10000
6,0.1919,3.932110848236084,0.039468299243823154,0.19190000000000002,0.06526340885446769,0.13857266398048143,10000
7,0.1222,2041471569.845467,0.05001762056648627,0.1222,0.04770486415425066,0.07148923635900935,10000
8,0.2634,2.889297312927246,0.13955453077642743,0.26339999999999997,0.15022661419074324,0.2293932045121443,10000
9,0.2612,1.7357214436177125e+23,0.22335557628829603,0.2612,0.16833747020181353,0.22382938771348104,10000
10,0.1874,3.8192828399658203,0.040330065664270165,0.1874,0.0657563064862923,0.1347133350722739,10000
11,0.1826,2477880931.464508,0.037140187386200396,0.1826,0.06154812428719667,0.1243787864086247,10000
12,0.2072,3.4660818031311034,0.1288031726780067,0.2072,0.10530699804047353,0.16253434300226793,10000
13,0.1928,4.0306144702911375,0.039451629466923675,0.1928,0.06533296752462878,0.13960387821637754,10000
14,0.3983,1.8044616973876952,0.39024184497417813,0.3983,0.2759843022118226,0.3614496915694161,10000
15,0.1252,3.7029296661376954,0.073956683314922,0.1252,0.04055238814381924,0.03777499922162276,10000
16,0.1235,1286819076.6029096,0.10157656873345355,0.12349999999999998,0.0801576887268322,0.035073266855603615,10000
17,0.1983,6.092959567546265e+23,0.04339214107543178,0.1983,0.07027820740237595,0.1533998490778481,10000
18,0.2794,2.897380092846843e+28,0.1798079949049478,0.2794,0.17105493162278979,0.23786303569793255,10000
19,0.3655,1.6933164031982422,0.4385245144650666,0.36550000000000005,0.281217499352013,0.3295139679630118,10000
20,0.1873,3.4927361137390136,0.038674016343576846,0.1873,0.06386768419026483,0.13192538125810246,10000
21,0.1787,3.6706192794799803,0.07546219863952894,0.1787,0.0848424074640755,0.13706967942627807,10000
22,0.2713,3.2720931274414062,0.10474481119860135,0.2713,0.14342254429841653,0.23607523587280946,10000
23,0.1962,3.5874047798156736,0.042360299457119194,0.19619999999999999,0.06897544916310838,0.14863585292448778,10000
24,0.418,717215394.9939566,0.44543166939851525,0.41800000000000004,0.3295384487879772,0.389341602841766,10000
25,0.1956,1.368028871599619e+28,0.04034591510120953,0.1956,0.06662968100333007,0.1444997922742076,10000
26,0.2958,2.7916559967041015,0.1725017045396663,0.2958,0.1633134795402198,0.25335170244903776,10000
27,0.2045,3.1911963874816895,0.18514261322271997,0.2045,0.07893074591047575,0.15912541500241803,10000
28,0.1886,2.4775311810981573e+28,0.11644258922739933,0.1886,0.06693726883229612,0.13493704412397475,10000
29,0.4681,1.5069712059020997,0.41767222701922985,0.4681,0.353168055894119,0.4283673110763224,10000
30,0.1967,3.4502497550964355,0.042273618362467735,0.1967,0.06892923285776416,0.14912921632688508,10000
31,0.2907,3.0407748306274414,0.19464805946651334,0.2907,0.1601856706291941,0.2561185421216343,10000
32,0.3737,2007116233.4101079,0.302536747170123,0.3737,0.25939441240574423,0.3319160555043025,10000
33,0.2129,3.2644057327270506,0.21313872911748083,0.2129,0.09431201637357799,0.1693666176704856,10000
34,0.4328,470819643.3479292,0.46584123687646795,0.4328,0.3672364238488647,0.4060347654324774,10000
35,0.2065,2.7252828117370607,0.16733324974938243,0.2065,0.10462295767124878,0.16809536311202994,10000
36,0.3077,2.429053977203369,0.2643592132879816,0.3077,0.22937124361458663,0.26027055051581416,10000
37,0.3842,2.362926396179199,0.33192965615317943,0.3842,0.27654197694353433,0.34999811875136605,10000
38,0.3613,1.9810176963806152,0.21909963519894055,0.36129999999999995,0.25156942590195885,0.32325212329964687,10000
39,0.4199,1.7479508888244628,0.34509956074852716,0.4199,0.3128784268034422,0.3871526057416189,10000
40,0.1592,2.632496650695801,0.07091361280166862,0.1592,0.07967661712797962,0.0910551653238118,10000
41,0.3727,1.8918058425903321,0.4974304639829369,0.3727,0.29824334087858223,0.32698625311574003,10000
42,0.4964,105686088453981.95,0.4205249154494597,0.49640000000000006,0.42117126044746434,0.46395844952712856,10000
43,0.2056,3.131387915802002,0.337644906708312,0.2056,0.08802811827539339,0.15734566886574425,10000
44,0.2848,138009627494608.67,0.227694621194668,0.2848,0.15116201834612625,0.24117950830997587,10000
45,0.4114,1.6367281242370606,0.34840242745678085,0.4114,0.3215453034679189,0.37223402809611533,10000
46,0.2498,1.261439236081115e+28,0.3066550632632961,0.24980000000000002,0.17050859171181548,0.23308281080580037,10000
47,0.4087,1.9190011985778808,0.36486945353103295,0.40869999999999995,0.31934443462268514,0.3904500590203596,10000
48,0.2401,3.066240771484375,0.33900467801333733,0.24010000000000004,0.1413607549502817,0.2030630523328988,10000
49,0.3503,2027691810.983361,0.27766221713463335,0.35029999999999994,0.2385397725369464,0.3034960315610575,10000
50,0.3683,1.9559025550842286,0.27934781074869525,0.3683,0.2558967132549881,0.33505440213871235,10000
51,0.3475,2.350243476867676,0.2524716697822417,0.34750000000000003,0.2511236231555235,0.30537950412171433,10000
52,0.2327,3.113461019897461,0.23640487262520482,0.2327,0.12418139048812979,0.19268991652643028,10000
53,0.3839,3.921559380620818e+23,0.3693491474915046,0.3839,0.2960563539250879,0.37556324957161435,10000
54,0.4284,1464930928.1382964,0.4221391121680552,0.4284,0.32429626075986845,0.3898023605685918,10000
55,0.3684,1.85343406829834,0.47334478830633203,0.3684,0.2929988531595215,0.3451239833250706,10000
56,0.3452,2.134622660827637,0.3854553851242505,0.3452,0.24071665313968776,0.2965735666316631,10000
57,0.3003,3.0178115684509277,0.16026048768940632,0.3003,0.18672797025417331,0.27144679652827414,10000
58,0.4629,1.4771729782104492,0.365996389623771,0.4629,0.3631857240291171,0.4238207272536083,10000
59,0.2268,3.3532853862762453,0.245294319064396,0.22679999999999997,0.1274348438237342,0.1955334264956578,10000
60,0.4545,1.539353494644165,0.3629502919414538,0.4545,0.35779304258246863,0.41943408437262436,10000
61,0.1982,3.492415419769287,0.2578218809711082,0.1982,0.08710547299320746,0.17751758717719873,10000
62,0.3981,2.1954994384765625,0.36718290737311887,0.3981,0.2819568039631694,0.3640945969879707,10000
63,0.5281,16667757899469.514,0.42068357323449934,0.5281,0.39802961104351287,0.494967860863494,10000
64,0.3782,57123882798574.89,0.5822296714459443,0.3782,0.3179275774160841,0.3510510349053473,10000
65,0.3668,2.2679101318359374,0.3838190314783156,0.3668,0.28001462499920515,0.3647000382995213,10000
66,0.2144,3.1198868392944337,0.25591801235794975,0.21439999999999998,0.09799507856900208,0.17588048475455814,10000
67,0.4288,1.731660147857666,0.45268756744805677,0.4288,0.3777862009561569,0.40996578409899787,10000
68,0.396,1.7379335487365724,0.27924186704949305,0.396,0.28269917378149545,0.36507036754611866,10000
69,0.4577,65584927140008.56,0.5020382774625717,0.4577,0.3426577049835815,0.4239276602725265,10000
70,0.2726,2.4618140953063965,0.4281833007166174,0.2726,0.22205749175067185,0.28385909772773726,10000
71,0.481,1235111275.8215609,0.5032282909806458,0.481,0.3681645481028104,0.44345735857440804,10000
72,0.5009,1.4660776664733888,0.45408429466504796,0.5009,0.43039678481485366,0.482563954392136,10000
73,0.354,1.8002141082763672,0.41694177993807147,0.354,0.2746355978236281,0.3170100596385153,10000
74,0.4569,1516308845.5691826,0.3535904383675586,0.4569,0.35967700034360206,0.42758277464337757,10000
75,0.4431,1.803540037536621,0.23930027524542608,0.4431,0.30590532151012073,0.4081919968964009,10000
76,0.2985,75174063539594.7,0.3338768042472646,0.2985,0.21785594507454387,0.29011282718938636,10000
77,0.3821,2.818732884979248,0.24983196349540276,0.3821,0.2779693916576605,0.3430532938212401,10000
78,0.5309,544179488.2251011,0.518198106631431,0.5309,0.4681987995524932,0.4941357111056464,10000
79,0.4035,1.5102762256622315,0.4558090240350414,0.4035,0.3222401459475799,0.3744004760838205,10000
80,0.2891,2.8783562194824217,0.2470060556607338,0.28909999999999997,0.18974236834494293,0.2719743311461463,10000
