round,accuracy,loss,round_time,max_waiting_time,var_waiting_time,server_wait_time,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
0,0.10729999840259552,7.912782192230225,23.398816347122192,0.9105625152587891,0.012492819814540325,2.751749038696289,10,0.1,10,2
1,0.14079999923706055,6.381292343139648,9.666734457015991,0.8380331993103027,0.006361890697297099,4.351802349090576,10,0.1,10,2
2,0.18539999425411224,7.436468124389648,24.82886791229248,0.9237744808197021,0.009604315301021982,4.310704231262207,10,0.1,10,2
3,0.20730000734329224,7.922769546508789,10.037445306777954,0.9212169647216797,0.0038319461385782462,4.528024911880493,10,0.1,10,2
4,0.21729999780654907,6.534459590911865,24.47544026374817,0.9331421852111816,0.004380308755901866,4.894596815109253,10,0.1,10,2
5,0.22529999911785126,6.462939262390137,9.508394479751587,0.9271707534790039,0.00942683483145629,4.536015510559082,10,0.1,10,2
6,0.23669999837875366,6.54909086227417,22.60747003555298,0.9439952373504639,0.008116061661815478,4.459095478057861,10,0.1,10,2
7,0.26809999346733093,6.575190544128418,9.32444715499878,0.9038670063018799,0.006480756646064946,4.159060955047607,10,0.1,10,2
8,0.2962000072002411,6.5975422859191895,24.356677293777466,0.917726993560791,0.006876242944520073,3.8878800868988037,10,0.1,10,2
9,0.33239999413490295,6.617373466491699,9.491937398910522,1.1362600326538086,0.0281995327763093,4.237151861190796,10,0.1,10,2
10,0.3375999927520752,6.623352527618408,24.595230102539062,0.9304356575012207,0.0007068506130030982,3.9252829551696777,10,0.1,10,2
11,0.34459999203681946,6.6256303787231445,9.334463357925415,0.9480686187744141,0.008790921853451438,4.1178059577941895,10,0.1,10,2
12,0.3596000075340271,6.616368770599365,24.20134711265564,0.943500280380249,0.008085251009015906,3.4222412109375,10,0.1,10,2
13,0.38019999861717224,6.58563756942749,9.7305006980896,0.9256305694580078,0.006273835090087799,4.563340663909912,10,0.1,10,2
14,0.39899998903274536,6.585468769073486,23.804487943649292,0.925262451171875,0.0098588524479743,3.2967865467071533,10,0.1,10,2
15,0.396699994802475,6.593854904174805,9.217346429824829,0.9427106380462646,0.008698154460194587,3.966477394104004,10,0.1,10,2
16,0.44760000705718994,6.634997844696045,24.44564700126648,0.9491133689880371,0.008194622860096387,3.9698264598846436,10,0.1,10,2
17,0.4648999869823456,6.639895915985107,9.368141651153564,1.0545499324798584,0.013711301228414075,4.089655876159668,10,0.1,10,2
18,0.4724000096321106,6.645651340484619,24.80319619178772,1.1845505237579346,0.03267739486285848,5.179378986358643,10,0.1,10,2
19,0.47909998893737793,6.651132106781006,9.12680172920227,0.94114089012146,0.00844244910478494,3.7831215858459473,10,0.1,10,2
20,0.45509999990463257,6.644299030303955,24.165903568267822,0.9252054691314697,0.001186420083154758,4.854702711105347,10,0.1,10,2
21,0.44589999318122864,6.642365455627441,9.269983530044556,0.9428820610046387,0.009904061507261874,3.781106472015381,10,0.1,10,2
22,0.4957999885082245,6.664686679840088,24.531864404678345,0.9342279434204102,0.008022933948520859,4.705535411834717,10,0.1,10,2
23,0.5051000118255615,6.666414260864258,9.343083381652832,0.9183886051177979,0.007434358507068738,4.015708923339844,10,0.1,10,2
24,0.508899986743927,6.668454647064209,24.32429265975952,0.9144511222839355,0.006641773153392592,4.529087781906128,10,0.1,10,2
25,0.5131000280380249,6.670618057250977,9.515156269073486,0.9319415092468262,0.0009510853628717085,4.187170028686523,10,0.1,10,2
26,0.4957999885082245,6.661634922027588,23.64041042327881,0.9532387256622314,0.0027591574551371423,4.41727614402771,10,0.1,10,2
27,0.4869999885559082,6.659066200256348,9.794246435165405,0.9194319248199463,0.004606740857957448,4.904414892196655,10,0.1,10,2
28,0.48820000886917114,6.659898281097412,24.45193123817444,1.1864607334136963,0.02434387643602406,4.4590699672698975,10,0.1,10,2
29,0.491100013256073,6.6613969802856445,9.894431352615356,0.9330966472625732,0.0032093720435278786,4.836312294006348,10,0.1,10,2
30,0.5289999842643738,6.679150581359863,24.083897829055786,0.9318230152130127,0.007520357254397823,4.438796281814575,10,0.1,10,2
31,0.5343000292778015,6.679601669311523,10.010249376296997,0.9264872074127197,0.0062423244144179085,4.671279191970825,10,0.1,10,2
32,0.5248000025749207,6.670328140258789,24.487515926361084,0.9369025230407715,0.00967133263003518,4.607160329818726,10,0.1,10,2
33,0.5123999714851379,6.667778015136719,9.947670459747314,0.9248759746551514,0.009478187105867734,4.37473201751709,10,0.1,10,2
34,0.5400000214576721,6.682268142700195,24.24106478691101,0.9350755214691162,0.0037389458647572836,5.071733474731445,10,0.1,10,2
35,0.5435000061988831,6.682646751403809,9.435309410095215,0.9259653091430664,0.007845929414486363,4.328940391540527,10,0.1,10,2
36,0.5428000092506409,6.682861804962158,24.305174350738525,0.9184684753417969,0.006968020479612846,3.6674938201904297,10,0.1,10,2
37,0.5446000099182129,6.683357238769531,8.994074583053589,0.9342725276947021,0.007017806350440879,4.351036787033081,10,0.1,10,2
38,0.5460000038146973,6.683852195739746,24.260836839675903,0.9497766494750977,0.007977698801882979,4.664501190185547,10,0.1,10,2
39,0.5472999811172485,6.6842827796936035,9.712952613830566,0.9292087554931641,0.007127650405903409,4.094140291213989,10,0.1,10,2
40,0.548799991607666,6.684673309326172,24.719910860061646,0.9250056743621826,0.0009971995544196944,3.8213794231414795,10,0.1,10,2
41,0.5504000186920166,6.685008525848389,10.087197303771973,0.9208052158355713,0.006567565078328242,5.0713417530059814,10,0.1,10,2
42,0.5594000220298767,6.674524784088135,24.071300268173218,1.3074040412902832,0.04206198157913206,3.9985251426696777,10,0.1,10,2
43,0.5508999824523926,6.672031879425049,9.98004961013794,0.9497241973876953,0.004725412842213359,4.2214226722717285,10,0.1,10,2
44,0.5569000244140625,6.686213493347168,23.761040687561035,0.9443497657775879,0.007911152748300196,4.246697425842285,10,0.1,10,2
45,0.5573999881744385,6.686384201049805,9.805187225341797,0.9427199363708496,0.007491879856900708,4.845551252365112,10,0.1,10,2
46,0.5566999912261963,6.686120986938477,24.10487651824951,0.9159173965454102,0.006517012271856401,4.39845085144043,10,0.1,10,2
47,0.5573999881744385,6.68617582321167,9.804845571517944,0.9271602630615234,0.006661011813266668,4.8201680183410645,10,0.1,10,2
48,0.5546000003814697,6.667007923126221,24.50680685043335,0.9447939395904541,0.0051902182892263225,4.200713872909546,10,0.1,10,2
49,0.5584999918937683,6.646214008331299,9.328599214553833,0.9554741382598877,0.00683675681050829,4.147958278656006,10,0.1,10,2
