round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round,selected_clients,metric_weights
0,0.26579999923706055,2.1312198638916016,10,0.01,10,1
1,0.7016000151634216,1.1580402851104736,10,0.01,10,1
2,0.7843000292778015,0.7412889003753662,10,0.01,10,1
3,0.8640999794006348,0.419985294342041,10,0.01,10,1
4,0.9036999940872192,0.3225918710231781,10,0.01,10,1
5,0.9157000184059143,0.28816238045692444,10,0.01,10,1
6,0.9212999939918518,0.2686832547187805,10,0.01,10,1
7,0.9247999787330627,0.25370684266090393,10,0.01,10,1
8,0.9271000027656555,0.2417697012424469,10,0.01,10,1
9,0.9314000010490417,0.23230776190757751,10,0.01,10,1
