Config,{"general": {"device": "cuda:0", "training_rounds": 100}, "dataset": "qmnist", "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "aggregation": "flora", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.55,2.0192921166737876,7.532990567411028,0.5431417817382813,0.5421645615618991,0.4807347029973547,0.5183936563924009,0.5183936563924009,60000
1,0.7043,0.987899570941925,2.685587657704282,0.6893446942005775,0.6986034703260826,0.6316203500230404,0.68326262347019,0.68326262347019,60000
2,0.7672333333333333,0.7154732545852661,2.045154331933338,0.8164170965976126,0.7625411806580088,0.7189621111938271,0.7493867904942545,0.7493867904942545,60000
3,0.8038166666666666,0.5966172474861146,1.8159654369584506,0.8353596069046144,0.7998926655463868,0.7645634503192886,0.787899672714849,0.787899672714849,60000
4,0.8235,0.5330574359416962,1.7041346341573975,0.8493843143591375,0.8199617748097383,0.793725206767182,0.8088471907551327,0.8088471907551327,60000
5,0.8404333333333334,0.4979750116189321,1.6453860073578077,0.8600854377035494,0.8372874405871938,0.8219223727724214,0.8263678420656457,0.8263678420656457,60000
6,0.8521166666666666,0.47183298358917236,1.602929645812631,0.8675581028429283,0.8492618257408873,0.8384036166585392,0.8385726553705874,0.8385726553705874,60000
7,0.8558166666666667,0.46891904253959654,1.598265601992707,0.86888424750602,0.8531163287828287,0.8440603643425705,0.8422624010686022,0.8422624010686022,60000
8,0.8606833333333334,0.4537364373683929,1.5741830469682068,0.8733764772645982,0.8580858451809839,0.8505997437729939,0.847515249281864,0.847515249281864,60000
9,0.8683166666666666,0.44053935656547544,1.5535449072300491,0.87859304569713,0.8658731344883822,0.860299264831635,0.8555424689180543,0.8555424689180543,60000
10,0.8705166666666667,0.4404033426443736,1.553333617865082,0.8801399186799452,0.8680895101178043,0.8630471810056676,0.8578566331774833,0.8578566331774833,60000
11,0.8647166666666667,0.4408018119970957,1.553952697040202,0.8777318630567548,0.8621790188760737,0.8550510372580895,0.852006010261808,0.852006010261808,60000
12,0.8692666666666666,0.4304986232916514,1.5380242270870248,0.8806061133334596,0.8667959068987185,0.8606112032477897,0.8567952258660233,0.8567952258660233,60000
13,0.8635666666666667,0.43918946261405944,1.5514492011652319,0.8771046786200024,0.8609095781266165,0.8529854050901914,0.8508503072390631,0.8508503072390631,60000
14,0.8716333333333334,0.42133534101645154,1.5239952508454433,0.8833928246018153,0.8691563356017016,0.8625806558290398,0.8595200210898423,0.8595200210898423,60000
15,0.8657833333333333,0.4309889206091563,1.538778501133984,0.8790682879183596,0.8632703625462137,0.8556137474986336,0.8532877344248023,0.8532877344248023,60000
16,0.8703666666666666,0.4196364403883616,1.5214083324374406,0.882844385537398,0.8679110106143051,0.8606857151869889,0.8582657737315655,0.8582657737315655,60000
17,0.8669333333333333,0.42839438670476276,1.5347912628905533,0.8803173411104396,0.8643405223531679,0.8565069173031203,0.8545840887140445,0.8545840887140445,60000
18,0.86945,0.4206151696999868,1.5228981082920734,0.8818686861531562,0.8669128284955955,0.8588213453320594,0.8573047893195843,0.8573047893195843,60000
19,0.8715666666666667,0.4168175630092621,1.517125707837399,0.8837739938940363,0.8691467783872786,0.8620409744733557,0.8595482278047125,0.8595482278047125,60000
20,0.8705833333333334,0.4112738208770752,1.5087384240807804,0.8841042903179105,0.8680489132988883,0.8599504687101772,0.8586893638469997,0.8586893638469997,60000
21,0.869,0.41365202151934305,1.5123307767445024,0.8825010667943557,0.8664783044327595,0.8579450159217201,0.8569743541040811,0.8569743541040811,60000
22,0.8726333333333334,0.4054534229914347,1.4999824724273116,0.8846757849940593,0.8702275437368494,0.862257040409216,0.8607856987465162,0.8607856987465162,60000
23,0.87045,0.4071588371276855,1.5025427462829977,0.8838517218708335,0.8680634273422232,0.859098578634498,0.858617003391032,0.858617003391032,60000
24,0.8719,0.4024297325293223,1.4954538397741057,0.8849479317080793,0.8694481154474497,0.8608658250535154,0.8601464137101426,0.8601464137101426,60000
25,0.8698833333333333,0.4076584158102671,1.503293572141389,0.8833957496395957,0.8673959546374705,0.8577570451865665,0.8580421946578022,0.8580421946578022,60000
26,0.8717,0.39408704499403635,1.4830296333621753,0.8864190800339348,0.8692198443481234,0.8589014911839016,0.8602782347556555,0.8602782347556555,60000
27,0.8774833333333333,0.38837824183305103,1.4745874294714423,0.889461443011171,0.8751488769368099,0.8671000041462313,0.8662002681821085,0.8662002681821085,60000
28,0.86865,0.4038706087430318,1.497610156760399,0.8840394123033526,0.8660947463355855,0.8548332323764264,0.8570219193731597,0.8570219193731597,60000
29,0.8745666666666667,0.39146031268437703,1.4791392232778695,0.8879151492275767,0.8721515377701696,0.8631127258883143,0.8631812234550336,0.8631812234550336,60000
30,0.8765166666666667,0.3833229123751322,1.467151715029894,0.8897106267310271,0.8742310300921681,0.86495273765354,0.8653793548598313,0.8653793548598313,60000
31,0.8729666666666667,0.3888547792037328,1.4752902929449778,0.8876011430078699,0.8704713707793102,0.8596046359743715,0.8617196451015636,0.8617196451015636,60000
32,0.8736833333333334,0.3911279583533605,1.4786477066342036,0.8875522643366315,0.8713149898730222,0.8610014926556294,0.8623845465285923,0.8623845465285923,60000
33,0.8719833333333333,0.39289850435256957,1.4812680394407827,0.8869566804980646,0.869656372799569,0.8589241096502276,0.8606643245888822,0.8606643245888822,60000
34,0.87935,0.37269002469380696,1.451634299299247,0.8927905247428558,0.8770197107366048,0.8680878150322672,0.8685102831039113,0.8685102831039113,60000
35,0.88095,0.3770190024614334,1.45793201340486,0.8926497817449122,0.8786994972713895,0.8707298154867192,0.8700045954623069,0.8700045954623069,60000
36,0.8770166666666667,0.38052688038349153,1.46305524150238,0.8905187365179978,0.8746658181785556,0.8653195813583888,0.865954237621656,0.865954237621656,60000
37,0.8748833333333333,0.37818576995531716,1.4596340738477007,0.889906010913667,0.872454191115892,0.8611978438079616,0.8639328996559791,0.8639328996559791,60000
38,0.8832666666666666,0.3626926123380661,1.4371940156278418,0.8960971238639118,0.8810330145445884,0.8724520880064264,0.872782094885855,0.872782094885855,60000
39,0.8831333333333333,0.36597941122055055,1.4419255548616678,0.8947692602535119,0.880926842432795,0.8724563068524948,0.8724795989943986,0.8724795989943986,60000
40,0.8798166666666667,0.36878709914684293,1.4459797205854559,0.8928320969271448,0.8774648327714812,0.8679071299863871,0.8690397179872632,0.8690397179872632,60000
41,0.8794166666666666,0.36683770848910013,1.4431636868935196,0.893545679881942,0.8771239332600439,0.8662816161784253,0.8688544024720027,0.8688544024720027,60000
42,0.8848833333333334,0.3502928515831629,1.4194831856284893,0.8982991018136788,0.8826332659322494,0.8732937961949169,0.8747338953256526,0.8747338953256526,60000
43,0.8825333333333333,0.3617579999844233,1.435851423845417,0.8951537193985238,0.880362870648882,0.870806619491409,0.8720384573391615,0.8720384573391615,60000
44,0.8803166666666666,0.36426381313006084,1.4394539109131657,0.8942570162798793,0.8780590787701701,0.8671929743218485,0.8698312230062517,0.8698312230062517,60000
45,0.8867166666666667,0.3528937839508057,1.4231799708514705,0.8984271742618551,0.8845855048563218,0.8761201593300679,0.8764847897311605,0.8764847897311605,60000
46,0.8843333333333333,0.3507409177621206,1.4201193505469174,0.8973308243995977,0.8821404246766938,0.8724026589388917,0.874119730572802,0.874119730572802,60000
47,0.87805,0.36119059757391614,1.435036949375637,0.89358005962812,0.8757079718485441,0.8636059442254217,0.8676219898723135,0.8676219898723135,60000
48,0.8868,0.34600715726216635,1.413412731946947,0.8989849844986214,0.8846048497754071,0.8755127650934265,0.8766831369540004,0.8766831369540004,60000
49,0.88095,0.3573658266146978,1.4295587448433897,0.8954981014293695,0.8787027455592863,0.8674957955035975,0.8706551024869889,0.8706551024869889,60000
50,0.8830333333333333,0.34920988392829894,1.4179467633498084,0.8973756521851183,0.8807711779862665,0.8696860941218663,0.8729307710124263,0.8729307710124263,60000
51,0.88305,0.3527649342695872,1.4229966063793904,0.8964438843856609,0.8807772837527944,0.8701098797163814,0.8727981619624852,0.8727981619624852,60000
52,0.8830333333333333,0.350022882715861,1.4191000210842872,0.8969487951882007,0.8808393336565528,0.8699690456469483,0.8728669259459781,0.8728669259459781,60000
53,0.89105,0.33630506938298543,1.3997659854268114,0.9026546746592207,0.8890536347128668,0.880456979784374,0.8813287092822342,0.8813287092822342,60000
54,0.88665,0.3408492594321569,1.4061412623533354,0.9000754505297024,0.8845818612471781,0.8740611740788381,0.8768106166767521,0.8768106166767521,60000
55,0.8842166666666667,0.3475665273586909,1.415618484840778,0.8974215683568699,0.8820305375333726,0.8711981988042178,0.8740901497936855,0.8740901497936855,60000
56,0.8830333333333333,0.35073596963087716,1.4201123236273747,0.8964188848838839,0.8807814135356564,0.8696655944342068,0.8728221457867171,0.8728221457867171,60000
57,0.8872166666666667,0.3392889262596766,1.4039489243301597,0.9000053457557973,0.8850660963803767,0.8747781441842563,0.8773376292559187,0.8773376292559187,60000
