condition,alpha,rho,round,rank_ratio,client_index,weight,raw_residual,optimal_residual,spmi_abs,spmi_rel,layer_ranks,raw_loss,raw_accuracy,plus_loss,plus_accuracy
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.6,1,0.12138333333333333,8.554982377975143e-05,2.7299376991392335e-08,0.05686366756049178,0.9996808949944576,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.278134323120117,0.174,2.278110321044922,0.174
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.8,2,0.06723333333333334,5.387076309289028e-05,3.349926371648392e-09,0.035816279933683984,0.9999378155017802,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2781443939208983,0.174,2.2781351776123047,0.174
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.4,3,0.1356,0.00016358131704222642,1.6589726525102399e-07,0.10865441787820113,0.9989858422205502,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.2781241607666014,0.174,2.2780607604980467,0.1745
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.1,4,0.09725,0.000390532064138397,4.717868552891084e-06,0.2565266906128035,0.9879193823347137,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2781005706787107,0.1745,2.27761930847168,0.175
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.2,5,0.056216666666666665,0.00030197876227165286,1.1758715492510583e-06,0.2000029313765389,0.996106111766253,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2781104431152346,0.174,2.2779124908447264,0.1745
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.7,6,0.0609,7.027319044941651e-05,1.0259821625802794e-08,0.0467176098571249,0.9998540009132902,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.278139907836914,0.174,2.2781243591308593,0.174
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.9,7,0.0881,2.9783578020358024e-05,6.859358083997726e-10,0.01980255478089204,0.9999769693282676,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2781473083496095,0.174,2.278143447875977,0.174
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.5,8,0.15123333333333333,0.00012571633842729563,6.781417285219082e-08,0.08354332338254128,0.9994605778874843,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.278130630493164,0.174,2.27809049987793,0.174
mnist_dirichlet_0_8_rho_zero,0.8,0.0,2,0.3,9,0.11091666666666666,0.00023256062589670608,4.1846188645691886e-07,0.15435062205233446,0.9982006331259068,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.278119644165039,0.174,2.278011199951172,0.1745
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,1.0,0,0.11116666666666666,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.27405094909668,0.1715,2.27405094909668,0.1715
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.6,1,0.12138333333333333,0.0001913719221092939,6.124962735115641e-08,0.05530690980298544,0.9996799445463259,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.2740271911621095,0.172,2.273990997314453,0.172
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.8,2,0.06723333333333334,0.00011988556245037583,7.5199498247754e-09,0.034656111956128464,0.9999372739329818,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2740424346923827,0.172,2.274028366088867,0.172
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.4,3,0.1356,0.00036758155072532533,3.7251405427808296e-07,0.10615820229226214,0.9989865811993474,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.274011947631836,0.172,2.27391633605957,0.172
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.1,4,0.09725,0.0008766978228251617,1.0566565448652885e-05,0.25039399374747573,0.9879473118632802,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2739767150878905,0.172,2.273251205444336,0.175
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.2,5,0.056216666666666665,0.0006771403191308416,2.6327977641374755e-06,0.19499657892418254,0.9961118874629754,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2739911193847657,0.1725,2.27369287109375,0.173
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.7,6,0.0609,0.000156865380368081,2.295357557964693e-08,0.045342321154158184,0.9998536734139438,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.2740357360839845,0.172,2.274012420654297,0.172
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.9,7,0.0881,6.625557487219356e-05,1.5417252444050384e-09,0.01915369272296185,0.9999767306336504,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2740467224121095,0.172,2.2740409240722657,0.1715
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.5,8,0.15123333333333333,0.0002823135782039525,1.5207580658270385e-07,0.0815714071803242,0.999461323087787,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.2740216369628907,0.172,2.273961181640625,0.172
mnist_dirichlet_0_8_rho_zero,0.8,0.0,3,0.3,9,0.11091666666666666,0.0005218805326642309,9.37250676744917e-07,0.15060196451963526,0.998204089598897,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.2740050201416016,0.1725,2.273841720581055,0.1725
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,1.0,0,0.11116666666666666,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.269971984863281,0.1695,2.2699720153808594,0.1695
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.6,1,0.12138333333333333,0.0003393116835656441,1.0845816225835268e-07,0.05350494449668143,0.9996803583032607,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.269940155029297,0.1695,2.2698917846679687,0.17
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.8,2,0.06723333333333334,0.00021172197445138818,1.3287012798690632e-08,0.03339432152331752,0.9999372431093507,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.269960494995117,0.1695,2.269941864013672,0.1695
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.4,3,0.1356,0.0006536522438709291,6.605201253208953e-07,0.1030010427944839,0.9989894930652891,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.269919921875,0.1695,2.269791732788086,0.17
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.1,4,0.09725,0.0015578251410896485,1.8686383011258496e-05,0.2427793359740071,0.9880048263965056,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2698725128173827,0.17,2.2689002532958984,0.173
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.2,5,0.056216666666666665,0.001202050636510005,4.655733601412084e-06,0.18887363982033065,0.9961268407003806,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2698914947509765,0.17,2.269492401123047,0.1725
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.7,6,0.0609,0.00027770516540070084,4.062439388472324e-08,0.043798008811970254,0.9998537139421728,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.2699514770507814,0.1695,2.2699205169677734,0.17
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.9,7,0.0881,0.00011702778155662006,2.7243410147548636e-09,0.018459197089284025,0.9999767205617459,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.26996630859375,0.1695,2.2699586181640625,0.1695
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.5,8,0.15123333333333333,0.0005018921098526852,2.693059389495637e-07,0.07912454325797294,0.9994634186637671,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.2699328460693358,0.1695,2.2698519134521487,0.17
mnist_dirichlet_0_8_rho_zero,0.8,0.0,4,0.3,9,0.11091666666666666,0.0009270129155965747,1.656990678447878e-06,0.14596299119367248,0.9982125484439648,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.2699103240966796,0.1695,2.2696917114257813,0.1705
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,1.0,0,0.11116666666666666,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.265894012451172,0.1745,2.2658939819335937,0.1745
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.6,1,0.12138333333333333,0.0005293972319168306,1.687844674610004e-07,0.05138690866369854,0.9996811761428184,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.265853805541992,0.175,2.265793258666992,0.175
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.8,2,0.06723333333333334,0.0003292926198774287,2.065503539786775e-08,0.03197157761341378,0.9999372745268158,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2658795471191406,0.175,2.265856185913086,0.175
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.4,3,0.1356,0.0010225287226974227,1.0277299128662155e-06,0.09918548118318826,0.9989949134043343,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.265828430175781,0.175,2.2656673889160155,0.1755
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.1,4,0.09725,0.0024359541974705466,2.9018075556119906e-05,0.23370815996811312,0.988087593934955,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.265768844604492,0.1755,2.264546936035156,0.1785
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.2,5,0.056216666666666665,0.0018779342741383053,7.225168937156725e-06,0.18164170574847496,0.9961525975447293,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2657923126220703,0.1755,2.265291198730469,0.177
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.7,6,0.0609,0.00043276862463984206,6.316482187448916e-08,0.04201474060798065,0.9998540448214631,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.265868347167969,0.175,2.2658292999267577,0.175
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.9,7,0.0881,0.00018208989326013093,4.258892776313761e-09,0.017680111315448534,0.9999766110424908,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2658868865966797,0.1745,2.265877166748047,0.1745
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.5,8,0.15123333333333333,0.0007850309345999904,4.1898282297315205e-07,0.0761840806115568,0.9994662849519597,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.265844818115234,0.175,2.265742904663086,0.175
mnist_dirichlet_0_8_rho_zero,0.8,0.0,5,0.3,9,0.11091666666666666,0.0014489515956480886,2.5734947401293034e-06,0.14044010620128577,0.9982238918485208,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.26581640625,0.175,2.2655416564941406,0.1765
