Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "fmnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "oort", "round": 1, "client_selection_round": 1, "number": 2, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "oort", "optimizer": "SGD", "lr": 0.1, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0.1961,2.276709621047974,0.05168681354555391,0.1961,0.07843474986327155,0.16489512394900527,10000
0.1202,2.29643003616333,0.1463725179340994,0.1202,0.04521559760425391,0.06542215587373897,10000
0.1945,2.2951263332366945,0.053796142140336664,0.19449999999999998,0.08003716904448276,0.1667919863367187,10000
0.1002,2.2962009769439695,0.011693185847431871,0.1002,0.0187521814496373,0.001320980738533793,10000
0.1315,2.2876693214416504,0.02700025442282649,0.1315,0.04231310147862976,0.056413210006892256,10000
0.1791,2.2941242515563967,0.03935016592277587,0.17909999999999998,0.06329061344782333,0.1258871267402112,10000
0.1893,2.277492164993286,0.13813636451960457,0.1893,0.06421434247464357,0.13339622956148994,10000
0.0999,2.3243521354675294,0.01136619072734579,0.0999,0.02036101153896098,-0.00023346132763936867,10000
0.1685,2.2992857833862304,0.13589664776700675,0.16849999999999998,0.05831545167420763,0.10855774299336407,10000
0.1,2.3499230850219726,0.01,0.1,0.01818181818181818,0.0,10000
0.187,2.2893199573516845,0.054453185703185705,0.187,0.07891503115718362,0.1597676111988584,10000
0.106,2.3226137878417967,0.10530149465441807,0.10600000000000001,0.029575355510405917,0.05652194240678411,10000
0.1013,2.34375839805603,0.11002305302195048,0.10129999999999999,0.020786548127508107,0.020221818688622276,10000
0.087,2.327521357345581,0.021679650549544606,0.087,0.034549894519102106,-0.020035276497950484,10000
0.1995,2.2573147480010984,0.1436567316476296,0.19949999999999998,0.07130619305683135,0.15509835762471638,10000
0.1243,2.3049714290618897,0.12403734285708186,0.1243,0.03821189425388234,0.04409219106791974,10000
0.1919,2.249326591491699,0.03882150476882208,0.19190000000000002,0.06450955963450895,0.13752754589432917,10000
0.1949,2.227962746047974,0.03986743161166871,0.1949,0.0660156644602212,0.14285130616681416,10000
0.1898,2.262244805908203,0.04052948672832206,0.18980000000000002,0.06608519137027222,0.1389729409758432,10000
0.1822,2.273869577407837,0.09813989744066431,0.1822,0.07472518819289953,0.12309274302489628,10000
0.1875,2.253881366729736,0.13925298804780878,0.1875,0.06533454415749396,0.13297289557937075,10000
0.3128,2.1655256553649904,0.12766009988288604,0.3128,0.1783298529889557,0.26256162284203427,10000
0.2187,2.21549577255249,0.1072993243547656,0.21869999999999998,0.12840978002797973,0.19625119473318386,10000
0.1313,2.2717811305999756,0.1295690071261885,0.1313,0.05522455667169164,0.04774612714884114,10000
0.1,2.335405246734619,0.01,0.1,0.01818181818181818,0.0,10000
0.1,2.3082580268859862,0.01,0.1,0.01818181818181818,0.0,10000
0.201,2.241763772583008,0.058961761543502876,0.20099999999999998,0.06997903870000562,0.1497486683440726,10000
0.2815,2.195941794967651,0.14124862947233,0.2815,0.16301519272644502,0.25547662079259775,10000
0.2709,2.2030781425476076,0.20983366840595288,0.27090000000000003,0.18916094282060097,0.25208464932570507,10000
0.1986,2.2426419494628904,0.06397925026418096,0.1986,0.07367769545120055,0.14865965108601129,10000
0.1937,2.258498720932007,0.14204356102317411,0.1937,0.13455503212707076,0.16898363394013183,10000
0.2446,2.2049529304504394,0.15227798822896582,0.2446,0.1504822685091379,0.19038179421271598,10000
0.2849,2.1618429012298583,0.1617997760156199,0.2849,0.17340302491676782,0.2457187440090567,10000
0.3013,2.1447817443847654,0.16737201647369376,0.3013,0.16429787684448663,0.2612380824800249,10000
0.2961,2.16997834815979,0.28849774669061595,0.2961,0.23008386783666412,0.2939971911604946,10000
0.1961,2.2412096843719485,0.143751119036699,0.1961,0.07091946908671318,0.1518602043378649,10000
0.2419,2.182370085144043,0.1343832910313184,0.24189999999999995,0.12597498929840895,0.18873898599228472,10000
0.2502,2.212313009262085,0.13868983632918266,0.2502,0.1469153880818354,0.21097819977800977,10000
0.1846,2.2274426036834716,0.2442418734159681,0.1846,0.11273221756002663,0.11946058970282494,10000
0.2075,2.2343440753936767,0.13179829076627783,0.20750000000000002,0.09202551599308699,0.17204479759898403,10000
0.2239,2.2137087314605712,0.15864060027537424,0.2239,0.16665921803119446,0.1701326764928775,10000
0.2459,2.2023376331329345,0.07864452077573114,0.2459,0.11359052902147652,0.19639950076854013,10000
0.205,2.2361843963623045,0.0728095307707443,0.205,0.0769147176698425,0.15406798987297704,10000
0.2246,2.219513694000244,0.25560196289683484,0.2246,0.14754033680184203,0.16134099026510806,10000
0.183,2.2595440128326416,0.13822340547209805,0.183,0.06304138831479596,0.1277732502395271,10000
0.217,2.2144479362487792,0.19803007529530772,0.217,0.10124020684114625,0.17257349763139193,10000
0.2321,2.217966069793701,0.23748495547132883,0.23209999999999997,0.13260139960195877,0.18781681540085404,10000
0.2948,2.149252179336548,0.20425373027795685,0.2948,0.18537713084927163,0.2640971219955749,10000
0.3629,2.1233631309509278,0.23923871547749503,0.36290000000000006,0.25651142462934384,0.3210879013176411,10000
0.197,2.252235486984253,0.13789976151234,0.197,0.08166562147919502,0.1433078826739926,10000
0.2915,2.151993302154541,0.2998160252897536,0.2915,0.19807169051038054,0.2656152418878957,10000
0.201,2.224823555755615,0.22881375891005312,0.20099999999999998,0.08514908725000159,0.1503713693318451,10000
0.1822,2.2541416351318357,0.23582671501409758,0.1822,0.06593111345472033,0.12244617607941734,10000
0.3206,2.128428692626953,0.2486625891710632,0.3206,0.19419335505267693,0.2775748585829605,10000
0.2935,2.1561293128967285,0.1837908481518154,0.2935,0.18507520733262045,0.2847827005980589,10000
0.2548,2.170447384262085,0.17890155327859875,0.2548,0.12076849720497947,0.20539563253639292,10000
0.2338,2.2008808685302736,0.1448649013244343,0.2338,0.12889580123741168,0.2017816855642172,10000
0.341,2.1157935356140136,0.4037755405426838,0.34099999999999997,0.2562342287232694,0.3197512048021474,10000
0.2416,2.2126060470581055,0.13984298819305993,0.24159999999999998,0.1353763873347085,0.20150042523140865,10000
0.3054,2.1329125255584716,0.27335017248302673,0.3054,0.22067620073527663,0.27654424584278786,10000
0.2912,2.142222643280029,0.24804795384109496,0.2912,0.19222817692807886,0.2727413240343605,10000
0.2215,2.2198342575073244,0.23976579544597237,0.22149999999999997,0.11632849472209235,0.17727382186041288,10000
0.3062,2.1562078300476073,0.18264595611818352,0.3062,0.2033476554136265,0.26313365099871056,10000
0.306,2.169829272079468,0.37850610513815636,0.30599999999999994,0.22878088574397037,0.26885489136211255,10000
0.2784,2.1945115287780763,0.42038881091884067,0.2784,0.21322634341164087,0.22754979280593116,10000
0.2307,2.2240368530273438,0.2379341440015476,0.23070000000000004,0.13419384064051146,0.1902957866526196,10000
0.2644,2.1950669593811036,0.2421630980363564,0.26439999999999997,0.1521354811434142,0.23144230609929958,10000
0.3134,2.1082849925994873,0.21706618725850113,0.3134,0.1734965759733818,0.26750259173721236,10000
0.3337,2.1118164138793944,0.3319821089117131,0.3337,0.2337542479063571,0.31721161426749606,10000
0.288,2.149290478134155,0.340906604583838,0.288,0.19816136598881023,0.2593654405158034,10000
0.4274,2.04728127822876,0.380757394210416,0.4274,0.32262112621158834,0.3991739672172332,10000
0.3735,2.072704306983948,0.28614916869770773,0.37350000000000005,0.2834695403942107,0.3452093107260932,10000
0.2781,2.168827117538452,0.2408404945882623,0.27809999999999996,0.16104630524360522,0.2486272056160961,10000
0.3427,2.1398611339569094,0.38672200110394994,0.34270000000000006,0.2882092488058531,0.3102275705362228,10000
0.36,2.11305675239563,0.2996641039224623,0.36,0.2700805774220361,0.3366693566073024,10000
0.4281,2.058497724723816,0.3350581126712431,0.4281,0.34494661487033007,0.3966321156354513,10000
0.3153,2.1331736515045168,0.30987993970708544,0.31529999999999997,0.21909585148776545,0.3015258554469116,10000
0.3844,2.073577074432373,0.3501624766992336,0.3844,0.2772004883454883,0.35057747570500875,10000
0.2752,2.16548530921936,0.14446204162673124,0.2752,0.15879522953817893,0.2479699058596618,10000
