Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cifar10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "close_optimal", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.1158,2.436581709289551,11.433889507477694,0.0990013800304698,0.11579999999999999,0.04140054537210723,0.059454150690352474,0.059454150690352474,10000
1,0.4979,1.3788824577331542,3.9704619881238474,0.5800304984063891,0.4979,0.451366435920752,0.45809843233005365,0.45809843233005365,10000
2,0.5855,1.1599153478622437,3.189663252874245,0.6426944786068004,0.5854999999999999,0.5512323950238892,0.5512760613801653,0.5512760613801653,10000
3,0.65,0.9752311096191406,2.651779992034085,0.6818479006701343,0.65,0.6318759415222319,0.6183330183713865,0.6183330183713865,10000
4,0.6855,0.8922287355422973,2.440562963753049,0.7070168936847463,0.6855,0.677173177073096,0.6554690583903714,0.6554690583903714,10000
5,0.7237,0.7936861630439759,2.211533492796882,0.735741447552853,0.7237,0.7146808292794289,0.6960633717611071,0.6960633717611071,10000
6,0.7203,0.807055217552185,2.2412981237737184,0.7420152778658042,0.7203,0.7142954036644202,0.6929977952335509,0.6929977952335509,10000
7,0.7426,0.7417620705604553,2.099631956500465,0.7565954424082644,0.7426,0.7348035854128894,0.7170886107653383,0.7170886107653383,10000
8,0.7488,0.7369568956375122,2.0895670588388886,0.7658182684545984,0.7487999999999999,0.7439080933910962,0.7239990393196744,0.7239990393196744,10000
9,0.7629,0.7004049952507019,2.0145684329244076,0.774439858924255,0.7629,0.7567339235811347,0.739060741949316,0.739060741949316,10000
10,0.7547,0.7214993811607361,2.057515899581249,0.7713961492619015,0.7547,0.748972669814729,0.7305607225543062,0.7305607225543062,10000
11,0.7698,0.6907111996650696,1.995133967397729,0.7799754572658725,0.7698,0.7642691381068933,0.746452520585859,0.746452520585859,10000
12,0.7709,0.693602358531952,2.0009105631624386,0.7858852927952503,0.7709,0.765391257889317,0.7482283774545291,0.7482283774545291,10000
13,0.7722,0.682698458480835,1.9792113523769,0.7835762383641315,0.7722,0.7683295682488691,0.7490367853826927,0.7490367853826927,10000
14,0.7735,0.6917395227432251,1.9971866649376575,0.7865051056808502,0.7735000000000001,0.7665812927506301,0.7510804854147786,0.7510804854147786,10000
15,0.778,0.6864455360412598,1.9866415228415757,0.7898829498646783,0.7780000000000001,0.7724095352724125,0.7556979338900853,0.7556979338900853,10000
16,0.78,0.678827880191803,1.9715654664325415,0.7947427436791064,0.78,0.7741839879939963,0.7582809632633815,0.7582809632633815,10000
17,0.7816,0.6766461887359619,1.967268807595992,0.7936944733716875,0.7816,0.7770653113895476,0.7596950556142676,0.7596950556142676,10000
