Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cifar10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "close_optimal", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.1172,2.4295432308197022,11.353694877511977,0.1251206822964958,0.1172,0.043221750233505184,0.06318472489722157,0.06318472489722157,10000
1,0.5025,1.3589098098754884,3.8919480248343827,0.5747643417898047,0.5025000000000001,0.4562143782555137,0.46280375560059456,0.46280375560059456,10000
2,0.5854,1.1572630716323853,3.181214593888817,0.6399668743344609,0.5853999999999999,0.5505904538575263,0.551012130905149,0.551012130905149,10000
3,0.6442,0.995596056175232,2.706336989492089,0.6829452825332493,0.6442,0.6251722205151726,0.6128078472453578,0.6128078472453578,10000
4,0.6895,0.8847818960189819,2.422455986569525,0.7125115488955672,0.6895,0.6812627344227128,0.6600544458408983,0.6600544458408983,10000
5,0.7215,0.7999054601669312,2.2253305361699844,0.7374991637124534,0.7214999999999999,0.712105065911927,0.6942550539979176,0.6942550539979176,10000
6,0.7308,0.7825292892456055,2.1869968234962887,0.7472673905419782,0.7308,0.7257023558017236,0.7038129559403492,0.7038129559403492,10000
7,0.7463,0.7364388208389282,2.0884847871787957,0.7607278924051891,0.7463,0.7398129134240186,0.7209873875433354,0.7209873875433354,10000
8,0.7506,0.7355744362831116,2.086680313175783,0.7691865353226526,0.7506,0.7448544620800164,0.7262844348556742,0.7262844348556742,10000
9,0.7612,0.7025068978309631,2.018807312807354,0.7748435566715595,0.7612000000000001,0.754748228534899,0.7373928990976034,0.7373928990976034,10000
10,0.7587,0.7175242998123169,2.049353340670819,0.7757525685820565,0.7587,0.75256629177022,0.7350604603981303,0.7350604603981303,10000
11,0.771,0.6887121033668518,1.991149486476546,0.780250024984736,0.771,0.7661617092786821,0.74756579648229,0.74756579648229,10000
12,0.7709,0.6978111931800842,2.0093498121122453,0.7851115461074742,0.7708999999999999,0.7660348058511768,0.7480195123433215,0.7480195123433215,10000
13,0.7709,0.6839991315841675,1.9817873342407495,0.7814265315148475,0.7709,0.7661982482684764,0.7476212642025063,0.7476212642025063,10000
14,0.7688,0.700943023777008,2.015652619845109,0.7847938708143583,0.7687999999999999,0.7620410201129569,0.7461717092302917,0.7461717092302917,10000
15,0.7758,0.6827220009803772,1.9792579485077497,0.786571685892453,0.7758,0.7699895487694942,0.7531243163412669,0.7531243163412669,10000
16,0.7793,0.6756536379814148,1.9653171621704084,0.7938211405206135,0.7793,0.7745180732739139,0.757468735390969,0.757468735390969,10000
17,0.7847,0.6659882693290711,1.9464131515614964,0.7960666132115521,0.7847,0.7811528779287459,0.7629219908682509,0.7629219908682509,10000
18,0.781,0.687091762638092,1.9879257583408831,0.8009624148969374,0.781,0.7762460686906144,0.7602079304475652,0.7602079304475652,10000
19,0.7957,0.6379097925186157,1.8925209807292622,0.8013223843156437,0.7957000000000001,0.7919904673043654,0.7744702040276193,0.7744702040276193,10000
20,0.7775,0.7057535353660583,2.0253722997050745,0.7962906679452839,0.7775000000000001,0.7704356180242546,0.7562116753252611,0.7562116753252611,10000
21,0.7907,0.6523829483985901,1.92011090693218,0.794976434031318,0.7907,0.7861259689080156,0.7688746084071273,0.7688746084071273,10000
22,0.7881,0.6670677279472351,1.9485153584309889,0.7974836609118215,0.7881,0.7835458498466322,0.7664828897763201,0.7664828897763201,10000
23,0.7877,0.6722709631919861,1.9586803647448257,0.7998395069099138,0.7877,0.783107251230083,0.7664822036331572,0.7664822036331572,10000
24,0.7951,0.6465826128959655,1.909005857111831,0.8003206055795843,0.7951,0.7904849138340134,0.7738661950912092,0.7738661950912092,10000
25,0.7973,0.6383525534629821,1.893359100635612,0.8034982590971413,0.7972999999999999,0.7941590389582178,0.7761661837716678,0.7761661837716678,10000
26,0.7915,0.6617191061019897,1.9381213083200226,0.8032916712207964,0.7915000000000001,0.7862011232184865,0.7706667024970966,0.7706667024970966,10000
27,0.7976,0.6554482613563538,1.926005677818658,0.8068723354773614,0.7976000000000001,0.7938097497083256,0.7768699330146424,0.7768699330146424,10000
28,0.7956,0.6605853854179382,1.935925265189558,0.8050315775604651,0.7956000000000001,0.7907748936576573,0.7749010262864678,0.7749010262864678,10000
29,0.793,0.660968157196045,1.9366664245839968,0.8007122328809178,0.7929999999999999,0.7890906129116739,0.7716358873959765,0.7716358873959765,10000
30,0.7939,0.6669240989685059,1.948235515257295,0.8036806514025772,0.7938999999999999,0.7886904772025988,0.7731132468403019,0.7731132468403019,10000
