Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cifar10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "zeropadding", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.1156,2.2986407318115236,9.960634075924057,0.11035235315614385,0.1156,0.04560754154032168,0.04406081021570036,0.04406081021570036,10000
1,0.3637,1.7150290067672729,5.556836695892512,0.5118652142946334,0.3637,0.30798491898953345,0.32110593543071525,0.32110593543071525,10000
2,0.5171,1.345538812637329,3.840255161261877,0.5971878359932098,0.5171,0.4766333982818865,0.4794683388185633,0.4794683388185633,10000
3,0.612,1.0785397504806518,2.940382722151145,0.6568866501845678,0.612,0.5912398107810991,0.5778965424380662,0.5778965424380662,10000
4,0.64,1.0260621789932252,2.7900574276072816,0.6837947493041755,0.6399999999999999,0.6298750328644873,0.6081761166290743,0.6081761166290743,10000
5,0.6866,0.8804661287307739,2.4120237579934,0.7130598585773347,0.6866,0.6756432801223609,0.6571674475681677,0.6571674475681677,10000
6,0.7031,0.8515880453109741,2.3433652688643662,0.7295935265794146,0.7031000000000001,0.6950402815917434,0.6745777901604489,0.6745777901604489,10000
7,0.7163,0.8088371435165406,2.2452955115611473,0.7400074225739429,0.7162999999999999,0.7091753076636838,0.689064537153285,0.689064537153285,10000
8,0.729,0.785266298866272,2.1929908539602043,0.7527939817978115,0.729,0.7232985262445703,0.703271596504406,0.703271596504406,10000
9,0.7379,0.7558118069648743,2.1293394344787515,0.7600320996880674,0.7379,0.7302662690877451,0.7128918904200546,0.7128918904200546,10000
10,0.7406,0.7535083173751831,2.1244401681293454,0.7623913555340065,0.7405999999999999,0.7329493114289954,0.7159001706186563,0.7159001706186563,10000
11,0.7633,0.6959144112586975,2.0055421260315507,0.7758262503469651,0.7633,0.7585845355567655,0.7393984896747856,0.7393984896747856,10000
12,0.7564,0.7111313856124878,2.0362937893721673,0.7757670748653281,0.7564,0.750208361869824,0.7329000135648258,0.7329000135648258,10000
13,0.7625,0.699821787071228,2.013393862678996,0.7780103916841425,0.7625,0.7570121838687204,0.7391094113757533,0.7391094113757533,10000
14,0.7613,0.7087465282440185,2.0314433052795247,0.7791702635099935,0.7613,0.752781833925965,0.7384839447292505,0.7384839447292505,10000
15,0.78,0.6551526174545288,1.9254363501484042,0.7880563785026851,0.78,0.7753113212065326,0.7573374452870338,0.7573374452870338,10000
16,0.7677,0.686651110458374,1.9870499674960964,0.7830913834199399,0.7676999999999999,0.762799505775832,0.7447629718517974,0.7447629718517974,10000
17,0.7759,0.6639339089393616,1.9424186219874597,0.785899560224822,0.7759,0.7714967498494972,0.7531681780589846,0.7531681780589846,10000
18,0.788,0.6424503476142883,1.9011336147847437,0.799574722317384,0.788,0.7839856190843332,0.7667609719618548,0.7667609719618548,10000
19,0.7853,0.6454415030479431,1.9068287141442324,0.7956662150301248,0.7853000000000001,0.7807106842465004,0.7636351981211856,0.7636351981211856,10000
20,0.7819,0.6543030908584595,1.9238013353525236,0.7963329338708863,0.7819,0.7783123436531959,0.760202998802484,0.760202998802484,10000
21,0.7942,0.6237092756271362,1.8658361223914304,0.8008400330427193,0.7942,0.7902597843126687,0.7728782551838236,0.7728782551838236,10000
22,0.7856,0.6524067520141602,1.920156613058044,0.7968771645070131,0.7856,0.7815795248939462,0.7638999025828772,0.7638999025828772,10000
23,0.789,0.6415288364410401,1.8993825058740128,0.8017658149481115,0.789,0.7854154568179694,0.7678549358089043,0.7678549358089043,10000
24,0.792,0.6441722158432007,1.9044099362423939,0.8047505718950602,0.792,0.7870490682572042,0.7713516236283466,0.7713516236283466,10000
25,0.8021,0.6053270778179168,1.8318512688265796,0.8077416043217998,0.8020999999999999,0.798767786866056,0.781419486526273,0.781419486526273,10000
26,0.7989,0.6128076101779938,1.8456058732633085,0.8057044644624876,0.7988999999999999,0.7953501506915995,0.7781171957232225,0.7781171957232225,10000
27,0.8009,0.60704857172966,1.8350075055747865,0.807863731010705,0.8009000000000001,0.798432073913992,0.7801122697517008,0.7801122697517008,10000
28,0.8005,0.614084850025177,1.8479646606748066,0.8066237047490166,0.8004999999999999,0.7964906782010827,0.7798856983691769,0.7798856983691769,10000
29,0.8038,0.6055350490093231,1.8322322807358136,0.8074426402851091,0.8038000000000001,0.799884596353333,0.7832581135903988,0.7832581135903988,10000
30,0.7964,0.6286986493587494,1.8751687387229832,0.8068507778411691,0.7964,0.7933363767073256,0.7757148117596392,0.7757148117596392,10000
31,0.7983,0.6203940727233886,1.8596607390408835,0.8056352964491282,0.7983,0.7944398239746798,0.7775655902245316,0.7775655902245316,10000
32,0.7948,0.6367988893508911,1.8904197405300778,0.8067362567595089,0.7948000000000001,0.7902747959442781,0.7743222937830253,0.7743222937830253,10000
33,0.8019,0.6164583696842194,1.8523560505896712,0.8105740947056816,0.8019000000000001,0.7977966507343465,0.7817578739649048,0.7817578739649048,10000
34,0.7986,0.6316335374832154,1.880680233039104,0.8085733350792598,0.7986,0.7939424989191869,0.7783152626913904,0.7783152626913904,10000
35,0.8045,0.6138785569667816,1.8475834777122009,0.8114545119484106,0.8045,0.8008314047822938,0.7843534970037956,0.7843534970037956,10000
36,0.8019,0.6297680587291717,1.87717513438124,0.81022185202446,0.8019000000000001,0.7981401199719369,0.7816343513633648,0.7816343513633648,10000
37,0.798,0.6447524302959442,1.905515223032027,0.8096510022126331,0.7979999999999999,0.7948403705044336,0.7776804373389979,0.7776804373389979,10000
38,0.8106,0.5999326699256897,1.821996121126325,0.8148615348865225,0.8106,0.808024156041942,0.7906499311435591,0.7906499311435591,10000
39,0.8023,0.6298923193454743,1.877408407813396,0.8122001317865031,0.8023,0.7993861727130099,0.782162543146316,0.782162543146316,10000
40,0.8079,0.611636263847351,1.8434452952354567,0.814739754614876,0.8079000000000001,0.8046343241113874,0.78803208235403,0.78803208235403,10000
41,0.8103,0.6100860836982727,1.8405898367422266,0.8174750602584762,0.8103000000000001,0.806754759477756,0.7907741897569007,0.7907741897569007,10000
42,0.8065,0.6042560027599335,1.8298902689990781,0.8099257417284264,0.8065,0.8021234306296569,0.7862580846871531,0.7862580846871531,10000
43,0.8064,0.6202695775508881,1.8594292346672716,0.8143420528159192,0.8064,0.8029301999967429,0.7865469207323444,0.7865469207323444,10000
44,0.8121,0.6156023930549621,1.8507711555146455,0.8178554743493549,0.8121,0.8090350203968214,0.7924793431017377,0.7924793431017377,10000
45,0.8061,0.6242674119949341,1.866877804060858,0.8147955057602575,0.8061,0.8030509007187389,0.7862653752433476,0.7862653752433476,10000
46,0.7991,0.6590694662094116,1.9329927821590358,0.8095233311806919,0.7990999999999999,0.7943371290296438,0.778826814706385,0.778826814706385,10000
47,0.8088,0.6184728915691375,1.8560914236243364,0.8174206635104551,0.8088000000000001,0.80559412790787,0.7892881468477666,0.7892881468477666,10000
48,0.801,0.6555186923027039,1.9261413329983277,0.812950783931137,0.8009999999999999,0.7967899764444641,0.7811052778414526,0.7811052778414526,10000
49,0.8052,0.6204449802398682,1.8597554121603688,0.8150081044459659,0.8051999999999999,0.8023424334142171,0.7852622582325299,0.7852622582325299,10000
50,0.8039,0.6355683268547058,1.8880948916246425,0.8125156442669808,0.8039,0.7990213229344056,0.7840487730216181,0.7840487730216181,10000
