Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cifar10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "flora", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.2036,2.3115818649291993,10.090373645305654,0.06258883679961831,0.2036,0.09006415101343115,0.14135535832741947,0.14135535832741947,10000
1,0.3697,1.766401934814453,5.849767605004667,0.2584091393194902,0.36970000000000003,0.26962904699684953,0.3255254672483196,0.3255254672483196,10000
2,0.4095,1.5840490968704224,4.874653850340253,0.5231481044394817,0.4095,0.30899349055180125,0.3643660362074157,0.3643660362074157,10000
3,0.4328,1.519778216934204,4.571211265461243,0.5512306995653404,0.4328,0.32988102006232967,0.38932273457649635,0.38932273457649635,10000
4,0.4337,1.4876214925765991,4.426554395413254,0.483747843214595,0.4337000000000001,0.34045871021719487,0.39188391597117833,0.39188391597117833,10000
5,0.4676,1.4006058528900147,4.057657565860735,0.5672467954576432,0.4676,0.3878650086118153,0.42850664639345803,0.42850664639345803,10000
6,0.5113,1.2951538326263428,3.651557659642411,0.5782628420216567,0.5113,0.4452131580923126,0.47345701480615915,0.47345701480615915,10000
7,0.5214,1.2612612199783326,3.529870624457823,0.6640939132280997,0.5214000000000001,0.4564397396944903,0.4844045538970201,0.4844045538970201,10000
8,0.5364,1.2309808294296265,3.424586825099058,0.677934907060519,0.5363999999999999,0.4773707969696373,0.5003958824735714,0.5003958824735714,10000
9,0.5556,1.174905176258087,3.2378359055646664,0.668901681176431,0.5556,0.5012944451939628,0.5208136918502668,0.5208136918502668,10000
10,0.5786,1.126025518989563,3.083377290057787,0.6822946071143414,0.5786,0.5313235889630203,0.5440394076121465,0.5440394076121465,10000
11,0.5614,1.168222906112671,3.2162719397205204,0.6952240116954521,0.5614,0.49985232765202187,0.5273141631191378,0.5273141631191378,10000
12,0.5852,1.1050677218437195,3.019428943177812,0.6813374075513161,0.5851999999999999,0.5381323757711346,0.55105196599904,0.55105196599904,10000
13,0.5801,1.1155912685394287,3.051371826073162,0.6798466938864559,0.5801000000000001,0.5332839895371793,0.5459524831949664,0.5459524831949664,10000
14,0.5961,1.0745036205291747,2.928538873112749,0.7004021622254493,0.5961000000000001,0.5551366355555445,0.563077010354593,0.563077010354593,10000
15,0.6002,1.0787025672912598,2.940861504863812,0.6948853594258771,0.6002,0.5637462702899891,0.5681374769545051,0.5681374769545051,10000
16,0.6006,1.0965425478935242,2.993797198985642,0.7007980022436706,0.6006,0.5647398756888101,0.5685713803246942,0.5685713803246942,10000
17,0.6026,1.1116010313987732,3.0392203885643654,0.7013141419553941,0.6026,0.5651082129338434,0.5707048339736891,0.5707048339736891,10000
18,0.6141,1.0485910326957704,2.8536276162278025,0.7043605761580218,0.6141,0.5779261383192077,0.5817237452010285,0.5817237452010285,10000
19,0.6326,1.0195648886680604,2.7719883779719625,0.7084599952763287,0.6326,0.5986006399661753,0.601427767058822,0.601427767058822,10000
20,0.6179,1.0440112323760986,2.8405884527322476,0.7015910484661793,0.6179,0.5850520723088252,0.586600721226602,0.586600721226602,10000
21,0.6205,1.0244491097450257,2.78556049967326,0.7044995043292024,0.6205,0.5875333989185404,0.5892855937139878,0.5892855937139878,10000
22,0.6481,0.9951891432762145,2.705235970086668,0.7123169038821094,0.6481000000000001,0.6214396305312383,0.618203913044492,0.618203913044492,10000
23,0.6225,1.0494205459594728,2.8559957202361836,0.7063070310340333,0.6224999999999999,0.5920268311595922,0.5916142406423481,0.5916142406423481,10000
24,0.6421,0.9893420075416565,2.6894642428255295,0.7146290978498728,0.6421,0.6141553152227213,0.6113521377365955,0.6113521377365955,10000
25,0.6473,0.9993177425384522,2.7164278929015864,0.7138318265610619,0.6473000000000001,0.6186955926066691,0.6178943635424583,0.6178943635424583,10000
26,0.6291,1.0391932155609132,2.8269353666122874,0.7103018990547844,0.6291,0.5979750560426131,0.5980886780001149,0.5980886780001149,10000
27,0.6411,0.995792183303833,2.706867827649045,0.7144727298916218,0.6411,0.6129636036009081,0.6102014180106784,0.6102014180106784,10000
28,0.6429,1.0024771162033081,2.7250236751429204,0.7102926143651599,0.6428999999999999,0.6148425491012183,0.612186558252989,0.612186558252989,10000
