Config,{"general": {"device": "cuda:0", "training_rounds": 10}, "dataset": "mnist", "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "aggregation": "rbla", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 10, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.7087,0.9862650626182556,2.6812016278014954,0.7036416621871655,0.7070757712867068,0.6617796238651019,0.6887322970872023,0.6887322970872023,10000
1,0.8205,0.5381807816505432,1.7128879089020952,0.8600218409342627,0.8195275873201824,0.7863866764115254,0.8080772602281189,0.8080772602281189,10000
2,0.8538,0.4020040015697479,1.4948173142798182,0.881640296573611,0.8531703123291046,0.8398320745001386,0.8426312672941721,0.8426312672941721,10000
3,0.9041,0.30100455241203306,1.3512154928136828,0.907460065081269,0.9032304028982961,0.9020826307070159,0.894122018507407,0.894122018507407,10000
4,0.9203,0.2701397295117378,1.3101475042150312,0.9199984140901591,0.9194424485062569,0.9189897687296007,0.911582223720844,0.911582223720844,10000
5,0.9228,0.2582538052916527,1.2946673703579168,0.9221894779911736,0.9218081425593662,0.9215613468179878,0.914292448592385,0.914292448592385,10000
6,0.9249,0.2521581161081791,1.2867994849268056,0.9246420361916412,0.9241651579663916,0.9238813762777458,0.9166487088357214,0.9166487088357214,10000
7,0.9305,0.23540050757825376,1.2654154757437945,0.9301623144423881,0.9293848598093181,0.9293884638471678,0.9228353375511169,0.9228353375511169,10000
8,0.9247,0.2501259894967079,1.2841872005950727,0.9258468422919506,0.9238519305570915,0.9238179966906795,0.9165445942100405,0.9165445942100405,10000
9,0.9309,0.22928337662220002,1.257698390838308,0.9313875357056588,0.9298847902506253,0.9298866414304433,0.9233580542911297,0.9233580542911297,10000
10,0.9327,0.2289570338219404,1.2572880169884775,0.9339318384424615,0.9316859795866156,0.9317887541778956,0.925420679590811,0.925420679590811,10000
