round,accuracy,loss,round_time,max_waiting_time,var_waiting_time,server_wait_time,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
0,0.14830000698566437,9.558991432189941,25.248061656951904,0.09474444389343262,0.0011633763536588048,2.8809680938720703,10,0.01,10,2
1,0.19470000267028809,9.690545082092285,9.187840700149536,0.143416166305542,0.0020880146650034707,4.381231307983398,10,0.01,10,2
2,0.1606999933719635,7.036823272705078,24.49450373649597,0.08067464828491211,0.0007894120929677229,4.567904233932495,10,0.01,10,2
3,0.11509999632835388,8.27171516418457,9.095933437347412,0.10283255577087402,0.0008654380258718674,4.590336799621582,10,0.01,10,2
4,0.28630000352859497,5.354914665222168,22.97436499595642,0.10079574584960938,0.001328451484357629,4.9054179191589355,10,0.01,10,2
5,0.24729999899864197,6.689122676849365,8.465473651885986,0.07578444480895996,0.00046631893182450315,4.059534072875977,10,0.01,10,2
6,0.16609999537467957,3.494077682495117,22.506934642791748,0.0886385440826416,0.0012950381659544519,5.048713445663452,10,0.01,10,2
7,0.13379999995231628,6.253110885620117,9.254731178283691,0.08661794662475586,0.0009381830969709881,4.919265031814575,10,0.01,10,2
8,0.27219998836517334,2.5991055965423584,22.971649408340454,0.10593557357788086,0.0015879467741802954,4.2213335037231445,10,0.01,10,2
9,0.18230000138282776,3.2786200046539307,9.349469661712646,0.11399221420288086,0.0010336497136501067,4.786833047866821,10,0.01,10,2
10,0.2087000012397766,2.6447527408599854,23.272314071655273,0.0846414566040039,0.0012683426242739416,4.924651861190796,10,0.01,10,2
11,0.1931000053882599,6.934145927429199,8.504197120666504,0.09735989570617676,0.0013251133237423573,3.859705686569214,10,0.01,10,2
12,0.2662999927997589,2.1692068576812744,23.27193546295166,0.0721120834350586,0.0004484583736171999,4.70973014831543,10,0.01,10,2
13,0.21359999477863312,3.416867971420288,8.32136583328247,0.10699796676635742,0.0012215233655388147,3.4835808277130127,10,0.01,10,2
14,0.3264999985694885,2.9931647777557373,22.105042934417725,0.10764193534851074,0.0022738426901605636,3.704115390777588,10,0.01,10,2
15,0.27320000529289246,4.78208065032959,9.071780920028687,0.09712505340576172,0.0014855758639009764,4.537679672241211,10,0.01,10,2
16,0.2578999996185303,2.170682430267334,22.583402395248413,0.11333084106445312,0.001429412930062881,4.642878770828247,10,0.01,10,2
17,0.19589999318122864,5.5297369956970215,9.079026937484741,0.09361505508422852,0.000978683067217503,4.154170513153076,10,0.01,10,2
18,0.2721000015735626,3.2746424674987793,22.198113679885864,0.07060360908508301,0.00038314947801382,4.329384088516235,10,0.01,10,2
19,0.22849999368190765,3.251899003982544,8.98318099975586,0.10197281837463379,0.0011571966935940735,4.80295991897583,10,0.01,10,2
20,0.31529998779296875,3.6042003631591797,23.144357442855835,0.10579371452331543,0.0017503605282422538,4.171590089797974,10,0.01,10,2
21,0.3280999958515167,4.33436393737793,9.174087047576904,0.09540700912475586,0.0010378144832429825,4.9936559200286865,10,0.01,10,2
22,0.4004000127315521,1.799606442451477,23.161112070083618,0.10317587852478027,0.0011867906798494234,4.58472466468811,10,0.01,10,2
23,0.3206999897956848,2.80964994430542,7.945205926895142,0.10888433456420898,0.001917732871425528,3.633063554763794,10,0.01,10,2
24,0.33329999446868896,1.8666603565216064,23.45076036453247,0.10432958602905273,0.0016221870063878895,4.788631439208984,10,0.01,10,2
25,0.2410999983549118,2.8253517150878906,9.284329652786255,0.11346268653869629,0.0015926285057480528,5.057062864303589,10,0.01,10,2
26,0.303600013256073,2.075660467147827,22.102248668670654,0.11095309257507324,0.001882584088821772,4.182131290435791,10,0.01,10,2
27,0.2409999966621399,3.699130058288574,8.87345004081726,0.10535335540771484,0.0019272268577475416,4.757248401641846,10,0.01,10,2
28,0.4043000042438507,3.3087098598480225,22.549849033355713,0.0995035171508789,0.0015705274717470277,2.3153812885284424,10,0.01,10,2
29,0.38530001044273376,3.55419921875,9.156694889068604,0.10419559478759766,0.001547824027547904,4.963415861129761,10,0.01,10,2
30,0.37070000171661377,1.6919658184051514,22.742355346679688,0.08699226379394531,0.0014341662827382605,2.0420353412628174,10,0.01,10,2
31,0.34869998693466187,1.740303874015808,9.18950366973877,0.09630799293518066,0.0014012036362623804,4.87161922454834,10,0.01,10,2
32,0.37529999017715454,1.7002593278884888,22.596341848373413,0.11229205131530762,0.0016919068778315706,4.47445821762085,10,0.01,10,2
33,0.35089999437332153,1.7440531253814697,9.220198392868042,0.08144330978393555,0.0005052088871002525,4.26137375831604,10,0.01,10,2
34,0.5260999798774719,1.7640029191970825,23.37762713432312,0.12178325653076172,0.001932401266899433,4.771331310272217,10,0.01,10,2
35,0.4339999854564667,2.028455972671509,8.36406922340393,0.09044289588928223,0.0009528032317467705,4.149209499359131,10,0.01,10,2
36,0.3418999910354614,1.784420132637024,22.87722086906433,0.10703349113464355,0.00209874135871587,4.680723428726196,10,0.01,10,2
37,0.20409999787807465,2.0250253677368164,8.922388553619385,0.10156059265136719,0.001988109038973676,3.5628790855407715,10,0.01,10,2
38,0.553600013256073,1.9774646759033203,22.79925012588501,0.10055208206176758,0.0014507603566221408,4.263277292251587,10,0.01,10,2
39,0.4404999911785126,2.3933169841766357,8.813742876052856,0.08104586601257324,0.0007555450841829271,4.417710542678833,10,0.01,10,2
40,0.427700012922287,2.2861735820770264,22.784345865249634,0.1043999195098877,0.0014547987115435036,4.922363519668579,10,0.01,10,2
41,0.3125,2.736920118331909,8.127195358276367,0.1069650650024414,0.001653545991800911,3.7568695545196533,10,0.01,10,2
42,0.4496999979019165,1.8445827960968018,23.018736839294434,0.10482025146484375,0.0015031469401583309,4.6726555824279785,10,0.01,10,2
43,0.367900013923645,1.804765224456787,9.0052649974823,0.10436248779296875,0.0018951841298962793,4.630497932434082,10,0.01,10,2
44,0.4984000027179718,2.2244927883148193,23.124804258346558,0.09835100173950195,0.001691912972403884,4.427592754364014,10,0.01,10,2
45,0.33250001072883606,3.3489809036254883,8.218513488769531,0.08537006378173828,0.001119791486269719,3.7523703575134277,10,0.01,10,2
46,0.39340001344680786,1.862349033355713,23.32150912284851,0.09578776359558105,0.0013934218887703765,4.221572399139404,10,0.01,10,2
47,0.29280000925064087,1.8727484941482544,8.017574310302734,0.08959197998046875,0.0006538732458147933,3.827845573425293,10,0.01,10,2
48,0.5903000235557556,1.7377663850784302,23.12027859687805,0.10767674446105957,0.0013102664208327042,4.571688175201416,10,0.01,10,2
49,0.47999998927116394,1.802909016609192,7.441964149475098,0.09999561309814453,0.0014936073667678328,2.894805669784546,10,0.01,10,2
50,0.4596000015735626,1.7599188089370728,22.37186074256897,0.01744699478149414,2.1640598675389807e-05,3.8966450691223145,10,0.01,10,2
51,0.4090999960899353,1.8112550973892212,7.8875932693481445,0.09910416603088379,0.0015561178732832557,3.562241554260254,10,0.01,10,2
52,0.3221000134944916,1.7501239776611328,21.43244171142578,0.1035006046295166,0.001525675586831312,2.9636151790618896,10,0.01,10,2
53,0.27379998564720154,1.8763574361801147,9.170896053314209,0.10890626907348633,0.0009539188820349409,4.709009408950806,10,0.01,10,2
54,0.290800005197525,1.8006224632263184,22.833898067474365,0.08966374397277832,0.0012580296393616664,4.420978546142578,10,0.01,10,2
55,0.3061000108718872,1.993804693222046,9.070114374160767,0.08288931846618652,0.0005698587014990153,4.17142128944397,10,0.01,10,2
56,0.42179998755455017,1.763963222503662,23.700560331344604,0.10084152221679688,0.001495161793147872,4.463147163391113,10,0.01,10,2
57,0.32600000500679016,1.885846495628357,9.279411554336548,0.08924269676208496,0.0009483701105205,4.36216926574707,10,0.01,10,2
58,0.35929998755455017,1.7944085597991943,23.593791723251343,0.08675217628479004,0.001062491310804603,4.444997310638428,10,0.01,10,2
59,0.28999999165534973,1.8624264001846313,9.294856071472168,0.10131621360778809,0.0019549985657226895,4.403615474700928,10,0.01,10,2
60,0.4620000123977661,1.639940857887268,22.60914397239685,0.10658383369445801,0.001864219483538818,4.055811882019043,10,0.01,10,2
61,0.40450000762939453,1.6643601655960083,8.72192668914795,0.11592912673950195,0.0018320241261227464,4.398064136505127,10,0.01,10,2
62,0.5861999988555908,1.7306602001190186,22.258838176727295,0.10097336769104004,0.0013545104757355375,4.032187223434448,10,0.01,10,2
63,0.47029998898506165,1.8203507661819458,9.42985224723816,0.10889077186584473,0.00154405901085056,4.684207201004028,10,0.01,10,2
64,0.33739998936653137,1.7054201364517212,22.66874051094055,0.0799553394317627,0.0008109719396594527,4.251269578933716,10,0.01,10,2
65,0.3046000003814697,1.7332990169525146,9.352673530578613,0.07637619972229004,0.0008916147097971815,4.34281063079834,10,0.01,10,2
66,0.5390999913215637,1.7349478006362915,23.619845867156982,0.017858505249023438,2.3587869946481985e-05,3.7956912517547607,10,0.01,10,2
67,0.41269999742507935,1.972624659538269,9.12588882446289,0.10108041763305664,0.0015411375876419697,4.942427635192871,10,0.01,10,2
