round,accuracy,loss,round_time,max_waiting_time,var_waiting_time,server_wait_time,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
0,0.10729999840259552,7.419057846069336,26.692681550979614,0.3254272937774658,0.007459343524863585,4.3465986251831055,10,0.1,10,2
1,0.17020000517368317,6.022954940795898,9.690925598144531,0.298983097076416,0.007784724489254699,4.326364040374756,10,0.1,10,2
2,0.23749999701976776,7.9295196533203125,24.844851970672607,0.31769704818725586,0.008171840046700254,4.418559551239014,10,0.1,10,2
3,0.24660000205039978,6.803743839263916,9.557886600494385,0.20456838607788086,0.0028256801301773746,3.984344959259033,10,0.1,10,2
4,0.2425999939441681,8.872868537902832,25.253787994384766,0.6869940757751465,0.031290994052121726,2.8056938648223877,10,0.1,10,2
5,0.2563000023365021,8.176128387451172,9.93685269355774,1.2745771408081055,0.10268058394558524,4.579666376113892,10,0.1,10,2
6,0.1843000054359436,6.782867908477783,24.5355224609375,1.2480332851409912,0.09824696899692356,4.582880020141602,10,0.1,10,2
7,0.1835000067949295,7.894282817840576,9.957892417907715,1.2437894344329834,0.0973797247846511,4.612519264221191,10,0.1,10,2
8,0.3330000042915344,6.920968532562256,25.7641122341156,1.2440390586853027,0.09723796209126476,5.82853102684021,10,0.1,10,2
9,0.3321000039577484,6.886967182159424,9.290212392807007,1.0633783340454102,0.08696870404825688,4.283173322677612,10,0.1,10,2
10,0.16660000383853912,5.440179824829102,25.437678337097168,1.2294044494628906,0.09555805919549357,3.9330034255981445,10,0.1,10,2
11,0.22769999504089355,6.734320163726807,11.157320976257324,1.3130931854248047,0.1102800178348298,5.8026299476623535,10,0.1,10,2
12,0.20479999482631683,4.126383304595947,25.779317140579224,1.2349417209625244,0.09598607039924674,5.735550403594971,10,0.1,10,2
13,0.26260000467300415,2.7745745182037354,8.650777339935303,1.0377180576324463,0.08415226633972508,3.571692943572998,10,0.1,10,2
14,0.2386000007390976,5.1885576248168945,25.37586545944214,1.6464409828186035,0.18692920882783087,5.035294771194458,10,0.1,10,2
15,0.21089999377727509,6.255711555480957,9.88523817062378,1.3139050006866455,0.11060251889343817,4.066161155700684,10,0.1,10,2
16,0.2833999991416931,3.5061538219451904,24.736042499542236,1.2506747245788574,0.0992313749206943,4.7308571338653564,10,0.1,10,2
17,0.3693000078201294,4.667286396026611,10.765722513198853,1.3457720279693604,0.1194751122806815,5.559053897857666,10,0.1,10,2
18,0.29989999532699585,3.251849889755249,25.787025451660156,1.2421162128448486,0.10219161784216398,6.081369876861572,10,0.1,10,2
19,0.3158999979496002,4.580296039581299,10.056687116622925,1.275890827178955,0.1032843687506761,3.7664451599121094,10,0.1,10,2
20,0.1671999990940094,3.703171491622925,25.052568435668945,1.3086357116699219,0.10784345357221584,4.952478647232056,10,0.1,10,2
21,0.2281000018119812,4.185677528381348,9.968759536743164,1.2492105960845947,0.1035597964550766,5.286117315292358,10,0.1,10,2
22,0.24230000376701355,3.871908664703369,26.35932731628418,1.0538713932037354,0.09013288080321956,5.533792734146118,10,0.1,10,2
23,0.22920000553131104,4.294881820678711,8.868008613586426,1.2689669132232666,0.10206052962637444,3.439120054244995,10,0.1,10,2
24,0.3840000033378601,3.8510730266571045,25.216018199920654,1.2294540405273438,0.09620615219732201,4.3714518547058105,10,0.1,10,2
25,0.28600001335144043,4.925271511077881,11.902156591415405,1.2500593662261963,0.10259146802724275,6.426903247833252,10,0.1,10,2
26,0.4065999984741211,2.6613516807556152,25.861534118652344,1.2707879543304443,0.10696340047355761,5.990422964096069,10,0.1,10,2
27,0.40959998965263367,2.856346368789673,10.239873886108398,1.3149514198303223,0.10975563378781543,3.4010674953460693,10,0.1,10,2
28,0.41670000553131104,2.9249281883239746,24.918997764587402,1.3225195407867432,0.11266959935017214,4.960836887359619,10,0.1,10,2
29,0.26829999685287476,4.008725643157959,10.212348937988281,1.2828929424285889,0.10458297034255337,4.663977146148682,10,0.1,10,2
30,0.27720001339912415,4.451064586639404,25.355900526046753,1.2993083000183105,0.10634511873380517,3.919034481048584,10,0.1,10,2
31,0.3027999997138977,6.0702948570251465,9.212218999862671,1.274810791015625,0.11162065730505275,2.1705024242401123,10,0.1,10,2
