round,accuracy,loss,round_time,max_waiting_time,var_waiting_time,server_wait_time,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
0,0.1793999969959259,6.628559589385986,24.176838636398315,0.4841585159301758,0.017090265406550884,4.73978328704834,10,0.01,10,2
1,0.2513999938964844,7.482935905456543,8.243698835372925,0.09173250198364258,0.0012833729718892072,3.7688164710998535,10,0.01,10,2
2,0.26499998569488525,7.5960774421691895,22.668874263763428,0.10270261764526367,0.0011686598643996149,5.097609281539917,10,0.01,10,2
3,0.23729999363422394,7.038150787353516,8.990085124969482,0.040178775787353516,0.0001400757308425682,3.9049289226531982,10,0.01,10,2
4,0.31369999051094055,6.403996467590332,22.037729024887085,0.06722164154052734,0.0003672047410537971,3.914377212524414,10,0.01,10,2
5,0.2671999931335449,6.265345573425293,8.976013660430908,0.08730220794677734,0.0006257973592943244,4.500803709030151,10,0.01,10,2
6,0.31220000982284546,5.907690048217773,22.21093225479126,0.07019233703613281,0.00038485554582678104,4.529227018356323,10,0.01,10,2
7,0.3181999921798706,4.7862443923950195,8.71217679977417,0.06628251075744629,0.000349786268810135,4.3752052783966064,10,0.01,10,2
8,0.2207999974489212,5.045495986938477,22.750804662704468,0.11089158058166504,0.0017676314987716067,4.736706733703613,10,0.01,10,2
9,0.23029999434947968,6.102524757385254,9.253716230392456,0.10510706901550293,0.0014096305443695202,4.637817621231079,10,0.01,10,2
10,0.20190000534057617,6.300097465515137,22.7410991191864,0.08037900924682617,0.0007882053918029897,4.832762002944946,10,0.01,10,2
11,0.21850000321865082,6.475125789642334,8.650878667831421,0.013793706893920898,1.3916917655478756e-05,3.735689878463745,10,0.01,10,2
12,0.22859999537467957,6.385685443878174,21.66376805305481,0.07885527610778809,0.0005328075984175484,3.660566568374634,10,0.01,10,2
13,0.23579999804496765,6.588374137878418,9.333232164382935,0.07363748550415039,0.0007784684154700017,4.90143084526062,10,0.01,10,2
14,0.3440999984741211,6.313322067260742,22.015599012374878,0.09849929809570312,0.001469890057381349,3.864488124847412,10,0.01,10,2
15,0.25099998712539673,5.734055042266846,9.03608751296997,0.1028740406036377,0.0012327343898397203,4.867334604263306,10,0.01,10,2
16,0.2890999913215637,5.119159698486328,21.80404806137085,0.1044924259185791,0.002007759644154703,4.063319444656372,10,0.01,10,2
17,0.3098999857902527,5.1614861488342285,9.199593305587769,0.11136770248413086,0.0014696835111573136,4.790807485580444,10,0.01,10,2
18,0.31630000472068787,4.762482166290283,22.128653049468994,0.09546589851379395,0.0007617726104990652,4.693171739578247,10,0.01,10,2
19,0.3125,4.740372657775879,8.852097749710083,0.09103679656982422,0.0009837248891818716,4.306772947311401,10,0.01,10,2
20,0.2678000032901764,4.7287797927856445,23.000306367874146,0.10730123519897461,0.0019151093489477946,4.703985691070557,10,0.01,10,2
21,0.26649999618530273,4.784833908081055,9.086519956588745,0.10484147071838379,0.0015258209637755728,4.134708404541016,10,0.01,10,2
22,0.2567000091075897,4.856346130371094,23.008533000946045,0.09971475601196289,0.0017097391835960707,4.75612211227417,10,0.01,10,2
23,0.25029999017715454,3.76662540435791,8.806174039840698,0.10548877716064453,0.001978446028178951,4.2637715339660645,10,0.01,10,2
24,0.3531999886035919,4.239649772644043,22.24614191055298,0.1016092300415039,0.0016151725459076262,4.4561192989349365,10,0.01,10,2
25,0.4092999994754791,4.842190742492676,9.109933137893677,0.10258746147155762,0.00216777917253296,4.742314577102661,10,0.01,10,2
26,0.37709999084472656,3.5810773372650146,22.27634048461914,0.09728646278381348,0.0017720958198793823,4.255399465560913,10,0.01,10,2
27,0.3192000091075897,3.287992238998413,8.824665307998657,0.10962414741516113,0.001894177633264462,4.101607799530029,10,0.01,10,2
28,0.3944000005722046,2.9639670848846436,22.472662687301636,0.07909274101257324,0.0011101949601203388,3.443861246109009,10,0.01,10,2
29,0.38440001010894775,2.5451643466949463,9.255538940429688,0.09992742538452148,0.001411157343682703,4.430479049682617,10,0.01,10,2
30,0.25040000677108765,3.1161093711853027,22.650991916656494,0.07878422737121582,0.0005191045557131701,3.9791715145111084,10,0.01,10,2
31,0.22310000658035278,3.866884469985962,9.36853837966919,0.09735488891601562,0.0008117510428434116,5.176669597625732,10,0.01,10,2
32,0.33239999413490295,3.123250722885132,22.278661251068115,0.11468195915222168,0.0011079288919432883,3.7381434440612793,10,0.01,10,2
33,0.3294000029563904,3.3635313510894775,8.489155292510986,0.10602617263793945,0.000923592744948678,4.266968011856079,10,0.01,10,2
34,0.29089999198913574,2.5474112033843994,22.484113693237305,0.09945440292358398,0.0012674727981561774,4.821106672286987,10,0.01,10,2
35,0.2971000075340271,2.5429368019104004,8.964606046676636,0.1142573356628418,0.0019025444029017538,4.5171802043914795,10,0.01,10,2
36,0.24770000576972961,2.839724063873291,21.677875995635986,0.1030879020690918,0.001690144434201102,4.409452438354492,10,0.01,10,2
37,0.24950000643730164,3.2499916553497314,8.666959762573242,0.09210515022277832,0.0010984283033741349,3.423184871673584,10,0.01,10,2
38,0.23639999330043793,3.528965950012207,21.632997751235962,0.0866250991821289,0.001087087223154981,3.034667730331421,10,0.01,10,2
