round,accuracy,loss,round_time,max_waiting_time,var_waiting_time,server_wait_time,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
0,0.10000000149011612,10.983880043029785,23.829068660736084,0.08881211280822754,0.0008215632452811405,2.2020645141601562,10,0.01,10,2
1,0.10000000149011612,9.86872386932373,9.579072713851929,0.08809685707092285,0.0010369997027828504,4.983145713806152,10,0.01,10,2
2,0.1006999984383583,13.360150337219238,25.069499969482422,0.16721582412719727,0.0037191715286559205,4.846651315689087,10,0.01,10,2
3,0.10000000149011612,13.047110557556152,9.262141942977905,0.16480493545532227,0.003403797747176327,4.531236171722412,10,0.01,10,2
4,0.18970000743865967,10.687756538391113,23.699732065200806,0.08368325233459473,0.0008233130135891997,4.489995241165161,10,0.01,10,2
5,0.17159999907016754,9.146234512329102,9.260637044906616,0.0781559944152832,0.0004901700825507761,4.803921222686768,10,0.01,10,2
6,0.18970000743865967,10.259245872497559,23.97410798072815,0.06617450714111328,0.00034350804455925756,3.8246872425079346,10,0.01,10,2
7,0.19259999692440033,9.813547134399414,9.086199760437012,0.1065671443939209,0.0009552859533164338,4.4405457973480225,10,0.01,10,2
8,0.19130000472068787,9.466679573059082,22.877248764038086,0.1604607105255127,0.002756345919831915,2.7096962928771973,10,0.01,10,2
9,0.19189999997615814,10.393885612487793,9.435430765151978,0.15781664848327637,0.002704716614900917,4.76508903503418,10,0.01,10,2
10,0.19470000267028809,9.579739570617676,21.886430740356445,0.08022308349609375,0.0011104698689086946,2.3912277221679688,10,0.01,10,2
11,0.19539999961853027,9.202873229980469,9.153372287750244,0.08673262596130371,0.0007657452636118478,4.495418310165405,10,0.01,10,2
12,0.19120000302791595,8.245575904846191,23.018635511398315,0.1706690788269043,0.002861548365967792,3.7611732482910156,10,0.01,10,2
13,0.18960000574588776,8.83852481842041,9.073991298675537,0.16164588928222656,0.0024621937822098513,4.431680202484131,10,0.01,10,2
14,0.19370000064373016,7.641212463378906,23.648821353912354,0.10159873962402344,0.0015385255224038019,4.37317156791687,10,0.01,10,2
15,0.19480000436306,7.205899238586426,9.332717895507812,0.10753774642944336,0.0013531446324714126,4.855932950973511,10,0.01,10,2
16,0.19539999961853027,7.833821773529053,22.884729623794556,0.15581154823303223,0.0024563480729449336,3.087719440460205,10,0.01,10,2
17,0.19550000131130219,8.735488891601562,9.396766901016235,0.16156983375549316,0.0023844356135947465,4.860663175582886,10,0.01,10,2
18,0.18950000405311584,7.690106391906738,24.178869485855103,0.10078191757202148,0.001508438786436841,4.81385350227356,10,0.01,10,2
19,0.18629999458789825,8.658848762512207,9.113391160964966,0.0069561004638671875,4.520516179127299e-06,3.962625026702881,10,0.01,10,2
20,0.19419999420642853,7.521174907684326,23.698198556900024,0.0923614501953125,0.0010418184988589016,4.480739593505859,10,0.01,10,2
21,0.19529999792575836,7.830107688903809,9.429330110549927,0.09122180938720703,0.0012817550444020752,4.844295978546143,10,0.01,10,2
22,0.1973000019788742,8.340853691101074,23.346975564956665,0.17703986167907715,0.003156989486853945,4.099722623825073,10,0.01,10,2
23,0.19779999554157257,9.472711563110352,9.16430377960205,0.1752610206604004,0.0030734684527425316,4.804397344589233,10,0.01,10,2
24,0.195700004696846,8.592677116394043,23.770033597946167,0.08408713340759277,0.0009416157015044748,4.903801441192627,10,0.01,10,2
25,0.19499999284744263,8.685331344604492,8.715858459472656,0.09366178512573242,0.0007460821762839486,4.074482440948486,10,0.01,10,2
26,0.19670000672340393,7.3841400146484375,23.78644037246704,0.08997344970703125,0.001332023857880813,5.005318880081177,10,0.01,10,2
27,0.19699999690055847,6.593560218811035,9.451289176940918,0.0810844898223877,0.0009805857485389424,4.314516067504883,10,0.01,10,2
28,0.1981000006198883,5.965732097625732,23.352298259735107,0.07464194297790527,0.0007716535303421778,4.371485471725464,10,0.01,10,2
29,0.19840000569820404,5.88769006729126,9.41771125793457,0.10199546813964844,0.001778389346669087,4.842929124832153,10,0.01,10,2
30,0.19779999554157257,5.702554702758789,23.111586570739746,0.15606427192687988,0.0021448442105111098,3.939399242401123,10,0.01,10,2
31,0.19740000367164612,7.9703779220581055,9.604935884475708,0.16115498542785645,0.0027280017588515197,5.02228045463562,10,0.01,10,2
32,0.19670000672340393,5.2243781089782715,23.559809923171997,0.16742420196533203,0.0024371954208305623,3.336996078491211,10,0.01,10,2
33,0.19670000672340393,5.243525981903076,9.361886739730835,0.1582944393157959,0.002199593666392161,4.165290355682373,10,0.01,10,2
34,0.1973000019788742,6.739702224731445,23.47662091255188,0.0814063549041748,0.0010626218207340798,3.8812050819396973,10,0.01,10,2
35,0.19750000536441803,6.375364303588867,9.539071321487427,0.09016799926757812,0.0010344378354625403,5.045501470565796,10,0.01,10,2
36,0.19689999520778656,4.9230146408081055,23.487449407577515,0.15472817420959473,0.002211724116145888,4.8754260540008545,10,0.01,10,2
37,0.19599999487400055,7.2429375648498535,9.307514905929565,0.15429353713989258,0.00204467555119038,4.317896366119385,10,0.01,10,2
38,0.1914999932050705,7.333500862121582,23.56312584877014,0.10376119613647461,0.0011564922032357573,4.5240478515625,10,0.01,10,2
39,0.20990000665187836,8.062714576721191,9.50602412223816,0.06799697875976562,0.0003782789937054077,4.994941234588623,10,0.01,10,2
40,0.19830000400543213,8.47072696685791,23.43519616127014,0.06816601753234863,0.0003987778959617571,4.2353034019470215,10,0.01,10,2
41,0.19830000400543213,8.383295059204102,9.291834831237793,0.09290742874145508,0.0014657208157586865,4.660660982131958,10,0.01,10,2
42,0.19830000400543213,7.853248596191406,23.471742630004883,0.16741609573364258,0.003494692429683255,3.8159019947052,10,0.01,10,2
43,0.19830000400543213,7.589054107666016,9.474772453308105,0.1350860595703125,0.0024983499862423738,4.79703426361084,10,0.01,10,2
44,0.1979999989271164,6.845728874206543,23.586397409439087,0.10341334342956543,0.001408934265523385,4.702188491821289,10,0.01,10,2
45,0.19740000367164612,7.139298439025879,9.421995878219604,0.15774154663085938,0.002456953289095054,5.020570516586304,10,0.01,10,2
46,0.1965000033378601,7.5978899002075195,23.293092966079712,0.40913867950439453,0.014624691078725504,3.931603193283081,10,0.01,10,2
47,0.19589999318122864,6.416686058044434,9.40053677558899,0.48465394973754883,0.016554375607918816,4.961091041564941,10,0.01,10,2
48,0.19760000705718994,5.692442417144775,22.854649782180786,0.1582503318786621,0.002941687098646071,4.027309417724609,10,0.01,10,2
49,0.19859999418258667,6.002148628234863,9.282743215560913,0.1727583408355713,0.002713485956520003,4.0588812828063965,10,0.01,10,2
50,0.20000000298023224,3.99123477935791,23.80278205871582,0.1718273162841797,0.0030749969432690705,4.778408527374268,10,0.01,10,2
51,0.20190000534057617,5.086856365203857,9.390307903289795,0.17224454879760742,0.002840376369479145,4.2433788776397705,10,0.01,10,2
52,0.19850000739097595,4.232170104980469,24.402709007263184,0.16892290115356445,0.004244485842201015,4.349193334579468,10,0.01,10,2
53,0.1979999989271164,5.9217987060546875,9.220890998840332,0.16387343406677246,0.00406726318844278,4.7447028160095215,10,0.01,10,2
54,0.1979999989271164,3.8084030151367188,22.82650089263916,0.16902875900268555,0.0028643300217231628,3.4248151779174805,10,0.01,10,2
55,0.1979999989271164,4.332619667053223,9.510945558547974,0.0842428207397461,0.0010250519523901855,4.779428005218506,10,0.01,10,2
56,0.1981000006198883,5.323025226593018,23.738988161087036,0.17637276649475098,0.004252888610156447,4.136822938919067,10,0.01,10,2
57,0.19779999554157257,6.952834606170654,9.049524545669556,0.17068219184875488,0.0033530328239157825,4.082276821136475,10,0.01,10,2
58,0.19679999351501465,6.281518936157227,23.32175064086914,0.17469191551208496,0.0028470087570417494,3.257286310195923,10,0.01,10,2
59,0.19619999825954437,7.075618743896484,9.145571231842041,0.17394518852233887,0.003259066494499621,4.12330174446106,10,0.01,10,2
60,0.19689999520778656,7.688472747802734,23.82293677330017,0.16682910919189453,0.0026858222956894903,4.062199354171753,10,0.01,10,2
61,0.19740000367164612,7.167925834655762,8.678122758865356,0.16972708702087402,0.0030271965115412055,3.6398673057556152,10,0.01,10,2
62,0.1987999975681305,8.444972038269043,23.48347282409668,0.16087794303894043,0.0025901066175356394,3.972674608230591,10,0.01,10,2
63,0.19840000569820404,8.302204132080078,9.072827816009521,0.17511820793151855,0.002927959169278438,3.7797908782958984,10,0.01,10,2
64,0.19850000739097595,6.507169723510742,23.344727516174316,0.1726996898651123,0.003659615808851982,4.070278882980347,10,0.01,10,2
65,0.19859999418258667,6.5225749015808105,8.344278335571289,0.171311616897583,0.0037506177444561217,4.077253580093384,10,0.01,10,2
66,0.19900000095367432,6.44974946975708,21.737109899520874,0.16922426223754883,0.0027447371445850875,2.3388047218322754,10,0.01,10,2
67,0.1987999975681305,6.197938919067383,9.324140787124634,0.06273102760314941,0.000316257646971394,4.701321363449097,10,0.01,10,2
68,0.19740000367164612,6.88641881942749,22.541274309158325,0.1721179485321045,0.0027890526446526565,2.687366485595703,10,0.01,10,2
69,0.19660000503063202,6.800901412963867,9.349584341049194,0.1711125373840332,0.0033001382267281087,4.489727973937988,10,0.01,10,2
70,0.19830000400543213,5.994636058807373,22.578592777252197,0.16799211502075195,0.002451011298820162,2.995133638381958,10,0.01,10,2
71,0.20000000298023224,4.883241176605225,9.160711526870728,0.17032980918884277,0.002939345139213856,4.522191047668457,10,0.01,10,2
72,0.2013999968767166,4.312900543212891,23.411845922470093,0.17189526557922363,0.003115012045410026,3.339904546737671,10,0.01,10,2
73,0.20190000534057617,3.567068338394165,9.355169534683228,0.1611166000366211,0.0028887774078248185,4.566218852996826,10,0.01,10,2
74,0.19920000433921814,4.651427268981934,22.91952633857727,0.16342639923095703,0.00394497694508118,4.297369956970215,10,0.01,10,2
75,0.19840000569820404,5.9934563636779785,8.986242055892944,0.1740264892578125,0.004784891755633112,4.396784067153931,10,0.01,10,2
76,0.20069999992847443,3.5994324684143066,23.276389598846436,0.17806220054626465,0.0032474550197889585,4.305278778076172,10,0.01,10,2
77,0.2012999951839447,4.319731712341309,8.766533374786377,0.07616162300109863,0.00048014208837741994,4.262379169464111,10,0.01,10,2
78,0.19629999995231628,6.407255172729492,24.80734133720398,0.16811275482177734,0.0039366865370334386,4.4488818645477295,10,0.01,10,2
79,0.20309999585151672,7.8201775550842285,9.297763586044312,0.16019535064697266,0.004047217587392423,4.7779154777526855,10,0.01,10,2
80,0.19760000705718994,5.928830146789551,23.652852773666382,0.17378544807434082,0.0026390599901924363,4.757091045379639,10,0.01,10,2
81,0.19900000095367432,6.030411243438721,9.093790292739868,0.17287230491638184,0.003277544290133392,4.730785369873047,10,0.01,10,2
82,0.19709999859333038,6.189567565917969,24.110353231430054,0.16645455360412598,0.00303058733020464,4.735628366470337,10,0.01,10,2
83,0.19689999520778656,6.887540817260742,9.54404878616333,0.1693267822265625,0.00294866379614632,4.728888511657715,10,0.01,10,2
84,0.19869999587535858,7.358081817626953,23.65932536125183,0.018445491790771484,2.766015813676859e-05,3.457520008087158,10,0.01,10,2
85,0.19830000400543213,7.583306312561035,9.45543360710144,0.1693406105041504,0.002904435931404805,4.2020697593688965,10,0.01,10,2
86,0.19830000400543213,5.9648518562316895,24.096103191375732,0.16399717330932617,0.002529249052818159,4.733986139297485,10,0.01,10,2
