condition,alpha,rho,round,rank_ratio,client_index,weight,raw_residual,optimal_residual,spmi_abs,spmi_rel,layer_ranks,raw_loss,raw_accuracy,plus_loss,plus_accuracy
mnist_dirichlet_0_4_rho_zero,0.4,0.0,3,0.2,8,0.05575,0.0009342414945487681,3.2809158235143808e-06,0.23153403094765598,0.9964881501810203,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2744843139648436,0.1755,2.274147994995117,0.1775
mnist_dirichlet_0_4_rho_zero,0.4,0.0,3,0.4,9,0.1514,0.0005742027470513651,4.915446071972165e-07,0.14268452428309203,0.9991439528812402,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.2744939575195313,0.1755,2.2743861541748047,0.176
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.7,0,0.06331666666666666,0.0004663129075787541,5.737446107587692e-08,0.06289308977093842,0.9998769614562595,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.270197189331055,0.195,2.270161849975586,0.1955
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.6,1,0.15005,0.0005874959513139143,1.500381754540837e-07,0.07922694020295455,0.9997446141116062,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.2701864166259766,0.195,2.270131164550781,0.1955
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.9,2,0.07073333333333333,0.00018677470659107668,3.6552483085186613e-09,0.025193499410437116,0.99998042963967,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2702122802734377,0.195,2.2702027282714843,0.195
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.1,3,0.07653333333333333,0.0020852060505911706,2.2644068779485185e-05,0.27821845890559493,0.9891406085393502,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2701639404296876,0.1945,2.2690682067871095,0.198
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,1.0,4,0.11101666666666667,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.270217025756836,0.195,2.270217025756836,0.195
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.3,5,0.08891666666666667,0.0013470832696404439,2.1840161949618667e-06,0.1814131167821796,0.9983787073567139,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.270165008544922,0.195,2.2699166564941406,0.1965
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.8,6,0.066,0.000353071648927906,1.8495488568097425e-08,0.04762324969035586,0.9999476154808117,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2702057647705076,0.195,2.270184753417969,0.195
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.5,7,0.16628333333333334,0.0007738004069006226,3.6592200840349904e-07,0.1043283801159496,0.9995271106022428,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.2701783905029296,0.195,2.270088119506836,0.1955
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.2,8,0.05575,0.0016664638139528016,5.810704304335356e-06,0.2240050737953356,0.9965131530275761,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.270156234741211,0.195,2.2697030181884768,0.1965
mnist_dirichlet_0_4_rho_zero,0.4,0.0,4,0.4,9,0.1514,0.001023641275025642,8.706559271099575e-07,0.1379612675734343,0.999149452109492,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.270169372558594,0.195,2.2700237426757814,0.1955
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.7,0,0.06331666666666666,0.0007326820000596229,8.981706744187731e-08,0.06036466534261704,0.9998774133014943,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.265875946044922,0.2085,2.26583122253418,0.2085
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.6,1,0.15005,0.0009242034282205889,2.3413905402528903e-07,0.07613389580487874,0.9997466585311461,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.265862487792969,0.2085,2.2657923736572267,0.2085
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.9,2,0.07073333333333333,0.00029317606366344965,5.710729245303295e-09,0.02415686469785749,0.9999805211613325,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.265894958496094,0.2085,2.265882781982422,0.2085
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.1,3,0.07653333333333333,0.0032724897709892433,3.5197403186565144e-05,0.26674877910989486,0.9892444573857521,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2658341522216796,0.2085,2.264449981689453,0.2115
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,1.0,4,0.11101666666666667,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.2659009704589845,0.2085,2.2659009704589845,0.2085
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.3,5,0.08891666666666667,0.0021131890001174296,3.3940645177534923e-06,0.1738444228395241,0.9983938660869591,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.2658351440429687,0.2085,2.2655215759277345,0.209
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.8,6,0.066,0.0005537189713410447,2.906707988714895e-08,0.04562334481620749,0.9999475057178974,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.265886672973633,0.2085,2.265860290527344,0.2085
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.5,7,0.16628333333333334,0.001215881698133243,5.707042080777984e-07,0.10014008221580885,0.9995306252171128,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.265852294921875,0.2085,2.2657380981445314,0.2085
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.2,8,0.05575,0.002614798479625968,9.03711955671742e-06,0.21471142624106018,0.9965438561988111,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.265823928833008,0.2085,2.2652514190673827,0.209
mnist_dirichlet_0_4_rho_zero,0.4,0.0,5,0.4,9,0.1514,0.0016057727012255517,1.3556606018863153e-06,0.1322019262226734,0.9991557580964905,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.2658407287597657,0.2085,2.2656568756103517,0.2085
