Wall time,Step,Value
1763838734.599445,4886703,6320.27001953125
1763838778.4279025,4890818,6341.22021484375
1763838933.9940045,4903578,6359.740234375
1763839084.5843723,4915823,6427.990234375
1763839130.4054449,4919440,6425.75
1763839283.1526394,4931633,6388.16015625
1763839360.5402977,4937800,6412.1298828125
1763839918.4106271,4987789,6617.81982421875
1763840016.677648,4996377,6485.60009765625
1763840048.113505,4998989,6468.7001953125
1763840094.622911,5002937,6459.77978515625
1763840215.5308104,5012447,6567.89990234375
1763840259.034311,5015785,6599.2099609375
1763840358.8160565,5024741,6565.60986328125
1763840475.2780273,5034612,6546.43994140625
1763840533.0911484,5039033,6459.16015625
1763840633.0263693,5048203,6484.64013671875
1763840683.7185678,5052640,6416.7900390625
1763841119.6559815,5092244,6649.9501953125
1763841175.451898,5097478,6670.83984375
1763841350.9597094,5111875,6617.75
1763841529.458845,5127674,6621.919921875
1763841726.9304655,5143889,6645.18994140625
1763842408.1532664,5202021,6968.7998046875
1763842630.3314664,5220291,6954.81982421875
1763842856.8640215,5240487,6799.740234375
1763842996.3149264,5252765,6932.60009765625
1763843217.1543279,5272742,7015.91015625
1763843232.975703,5274161,7000.2099609375
1763843596.540742,5303484,6795.06982421875
1763843795.2344053,5319873,6721.669921875
1763844143.382045,5350944,6452.7001953125
1763844557.9869711,5386067,6385.93017578125
1763844599.7752879,5389650,6344.14013671875
1763844700.9754798,5398195,6341.080078125
1763844962.2867467,5420477,6141.75
1763844989.8507707,5422563,6127.35986328125
1763845214.8223147,5441458,6022.93017578125
1763845274.0500355,5446103,6016.41015625
1763845668.3988245,5479944,6176.06982421875
1763845781.135456,5489515,6193.93017578125
1763845980.9941678,5505841,6259.580078125
1763846089.6304593,5514707,6318.5
1763846488.35553,5548262,6407.64990234375
1763846684.8010454,5564382,6266.02001953125
1763846796.2857983,5573428,6215.14013671875
1763846799.1763597,5573642,6205.14990234375
1763847117.1194887,5601065,6403.419921875
1763847170.0782967,5605891,6384.14990234375
1763847390.8026907,5625101,6338.72998046875
1763847572.6527448,5640749,6338.759765625
1763847589.297658,5642170,6338.759765625
1763847686.0380185,5650554,6306.169921875
1763847909.0046637,5670593,6378.2099609375
1763847991.1178696,5677936,6317.58984375
1763848111.9949498,5688822,6286.89013671875
1763848253.6264737,5699843,6259.33984375
1763848284.273682,5702432,6270.39990234375
1763848290.0327458,5702886,6259.85986328125
1763848605.0476754,5727514,6410.6298828125
1763848640.0181148,5730344,6425.22021484375
1763848756.2527273,5740149,6392.10009765625
1763848953.2413218,5756340,6350.91015625
1763849335.8018773,5786755,6310.52001953125
1763849604.1582518,5808393,6368.0498046875
1763849784.2514873,5822114,6279.52978515625
1763850061.3024142,5844594,6279.35986328125
1763850207.910912,5856572,6284.6298828125
1763850225.515636,5857900,6290.4599609375
1763850342.5315273,5867080,6345.18994140625
1763850488.1830096,5878452,6464.27001953125
1763850543.725697,5883377,6474.3798828125
