Wall time,Step,Value
1763945142.391246,2346,646.2666625976562
1763945371.413529,5555,680.6857299804688
1763945394.975996,5878,676.2432250976562
1763945622.264926,9042,666.72412109375
1763945860.7624729,12398,690.3289184570312
1763946476.902863,21028,704.469970703125
1763946554.8147578,22113,707.8099975585938
1763947093.3353343,29597,675.5
1763947135.9369435,30189,669.1099853515625
1763947322.7962024,32793,666.2000122070312
1763947494.025328,35187,665.3099975585938
1763947800.3026018,39447,662.9600219726562
1763947824.8275964,39797,669.0900268554688
1763947889.030527,40683,668.27001953125
1763948164.8257856,44546,679.8300170898438
1763948353.9023967,47191,684.6099853515625
1763948850.0777524,54118,687.1599731445312
1763949183.380134,58747,679.4600219726562
1763949328.2978728,60786,684.3599853515625
1763949939.1443946,69359,719.1099853515625
1763950189.754227,72859,708.7899780273438
1763950344.8421998,75033,727.97998046875
1763950410.1690195,75947,727.8300170898438
1763950416.877759,76039,718.3499755859375
1763950857.2419615,82191,702.9299926757812
1763950990.4840014,84068,706.8599853515625
1763951128.2246373,85999,711.1400146484375
1763951218.9175944,87265,709.510009765625
1763951618.4441943,92847,705.469970703125
1763951684.6366758,93766,700.510009765625
1763952077.2662537,99244,691.719970703125
1763952110.3550732,99702,688.7999877929688
1763952132.9154532,100021,691.3900146484375
1763952257.2104907,101710,681.0
1763952277.8687878,101997,679.8900146484375
1763952405.6156943,103717,673.3599853515625
1763952465.2031295,104519,671.8499755859375
1763952759.3413317,108506,692.1699829101562
1763953861.280081,123354,736.5
1763954085.8349206,126339,699.3900146484375
1763954092.6984317,126429,693.2899780273438
1763954148.775174,127174,693.969970703125
1763954387.1363719,130366,700.77001953125
1763954419.065877,130795,700.4099731445312
1763954498.365242,131845,694.27001953125
1763954963.581071,138036,668.8400268554688
1763954986.9902997,138345,668.5399780273438
1763955239.2400656,141690,670.489990234375
1763955291.3132029,142375,675.4600219726562
1763955335.9404488,142966,671.4299926757812
1763955854.7999928,149897,691.0
1763955904.3297493,150557,693.3099975585938
1763955914.781993,150697,693.3300170898438
1763956108.6408615,153289,691.489990234375
1763956747.5122623,161805,713.1400146484375
1763956927.04306,164211,709.3300170898438
1763957495.4516902,171801,729.0
1763957527.9706144,172235,732.719970703125
1763957657.5006728,173953,729.1900024414062
1763957694.2696636,174444,723.0999755859375
1763958178.5318313,180897,721.4199829101562
1763958255.24559,181922,718.8099975585938
1763958494.3582165,185121,727.8300170898438
1763958613.2645705,186703,723.4500122070312
1763958721.5344636,188155,731.260009765625
1763958997.062555,191805,716.010009765625
1763959095.6784916,193110,710.0
1763959233.6886144,194943,718.4500122070312
1763959560.5225127,199295,703.3099975585938
1763959851.8089764,203166,695.5800170898438
1763960005.91009,205208,697.9000244140625
1763960149.753355,207109,685.7999877929688
1763960186.2978272,207590,689.3499755859375
1763960371.11639,210063,705.0999755859375
1763960726.5863643,214795,700.1199951171875
1763961169.1115105,220688,718.5900268554688
1763961278.7255642,222149,732.3900146484375
1763961478.0908763,224813,755.27001953125
1763961580.426058,226179,767.3599853515625
1763961723.8000827,228088,755.6199951171875
1763961758.1068974,228553,757.5999755859375
1763961784.7618906,228907,763.280029296875
1763962241.4173434,234963,767.3900146484375
1763962701.283533,241057,742.97998046875
1763962891.6952345,243580,734.780029296875
1763962982.6606555,244780,738.7000122070312
1763963109.5800414,246449,727.2999877929688
1763963147.5800118,246959,737.3499755859375
1763963232.9817855,248094,735.8099975585938
1763963645.3926868,253545,731.0800170898438
1763963834.7764738,256052,740.6699829101562
1763963951.287528,257595,749.3200073242188
1763963973.558982,257883,740.1400146484375
1763964589.63254,266057,769.5499877929688
1763964712.7862628,267677,775.4099731445312
1763964958.5978572,270919,769.2999877929688
1763965394.4554756,276659,765.9400024414062
1763965470.0020232,277649,754.510009765625
1763965515.7309651,278253,754.6699829101562
1763965585.2355754,279167,756.5399780273438
1763966546.0048673,291798,735.2999877929688
1763966600.920395,292530,742.7999877929688
1763966691.526366,293719,748.6099853515625
1763966842.6346006,295723,761.5399780273438
1763967057.4401646,298542,757.989990234375
1763967103.2796035,299139,754.280029296875
1763967112.3047178,299257,754.219970703125
1763967309.17121,301826,751.969970703125
1763967360.6028342,302496,757.3900146484375
1763967888.3059957,309467,781.989990234375
1763968030.3170376,311336,777.3300170898438
1763968339.800121,315414,780.6799926757812
1763968464.3007967,317059,798.030029296875
1763968890.975611,322677,843.25
1763968902.595707,322830,843.8900146484375
1763968923.4947083,323106,840.280029296875
1763969432.888941,329784,834.6699829101562
1763969632.4106462,332399,832.0800170898438
1763969648.0137568,332598,822.1900024414062
1763969720.6781,333562,830.0
1763970005.8840005,337294,823.8599853515625
1763970018.3382053,337459,824.8400268554688
1763970131.4179485,338929,803.8200073242188
1763970148.6517246,339149,799.219970703125
1763970204.0145028,339875,801.3300170898438
1763970355.6988232,341861,795.9299926757812
1763970426.4273202,342789,803.010009765625
1763970536.5317793,344237,804.6900024414062
1763970722.3087084,346678,802.489990234375
1763970791.456254,347583,804.8200073242188
1763972462.8210304,369570,886.8599853515625
1763972679.3891258,372403,880.6099853515625
1763973151.442121,378609,892.7999877929688
1763973322.2266672,380850,872.22998046875
1763973759.765245,386586,865.0599975585938
1763975086.2089994,403964,855.9400024414062
1763976009.9434268,416087,884.25
1763976093.4312916,417169,874.25
1763976569.7288504,423425,895.22998046875
1763976927.4573033,428112,885.9600219726562
1763976974.1435757,428727,875.4500122070312
1763977735.1713247,438688,909.0599975585938
1763978566.9534454,449591,919.6900024414062
1763979009.9240766,455386,898.4199829101562
1763979025.1881955,455587,901.8900146484375
1763979511.249525,461971,929.0
1763979644.4376194,463717,919.8300170898438
1763979704.435358,464508,920.5800170898438
1763979730.3195279,464848,920.030029296875
1763979737.4517672,464938,917.219970703125
1763980558.5256157,475711,964.4099731445312
1763981119.8969285,483070,965.260009765625
1763981609.4210672,489534,993.0900268554688
1763982048.576364,495303,1011.5499877929688
1763982113.7257218,496152,1011.22998046875
1763982490.2240112,501118,1068.510009765625
1763982826.1903088,505548,1111.760009765625
1763983070.7416463,508763,1112.0999755859375
1763983357.3476386,512545,1143.27001953125
1763985213.853657,536906,1076.4200439453125
1763985507.7101908,540763,1067.5999755859375
1763985543.5233166,541235,1067.989990234375
1763986134.3998535,548982,1087.9200439453125
1763986339.086726,551659,1094.1400146484375
1763987305.2733035,564368,1132.5999755859375
1763987390.6542683,565499,1148.8599853515625
1763987576.4751136,567944,1149.050048828125
1763988517.740416,580326,1215.800048828125
1763988860.7329085,584830,1203.77001953125
1763988943.968668,585923,1198.47998046875
1763988985.4577794,586474,1203.969970703125
1763989169.8989563,588895,1218.949951171875
1763989736.3497403,596329,1197.8699951171875
1763989971.6492686,599431,1203.0899658203125
1763990961.3707964,612451,1253.739990234375
1763991527.2393808,619905,1289.1400146484375
1763992098.810856,627439,1327.4200439453125
1763992896.7189593,637956,1393.050048828125
1763993094.5604718,640545,1387.9000244140625
1763993168.4364307,641520,1393.1800537109375
1763994290.208192,656237,1381.4100341796875
1763994377.6147575,657379,1365.3800048828125
1763994598.3182263,660283,1353.22998046875
1763996137.7039504,680514,1370.050048828125
1763996365.9069953,683491,1363.4599609375
1763996399.3432348,683927,1363.8299560546875
1763996513.8199754,685418,1355.3800048828125
1763997054.6087341,692518,1410.739990234375
1763997192.7717493,694343,1436.4599609375
1763997253.9828236,695144,1434.8599853515625
1763997855.0185685,703028,1425.7099609375
1763997921.9825478,703909,1424.260009765625
1763998728.4263725,714481,1438.989990234375
1763999017.7214415,718269,1456.6199951171875
1763999064.0447266,718880,1456.43994140625
1764000806.3007805,741679,1457.77001953125
1764001443.6165733,749985,1422.52001953125
1764002771.4004612,767333,1472.3900146484375
1764003195.2817535,772893,1481.27001953125
1764003624.8436255,778478,1470.8199462890625
1764004715.0142162,792677,1524.3399658203125
1764004805.5369825,793865,1536.530029296875
1764005836.0802836,807280,1491.4300537109375
1764006569.3048506,816775,1452.27001953125
1764006665.9134142,818026,1460.7099609375
1764006784.7685642,819550,1438.0999755859375
1764007604.8488846,830219,1420.25
1764007706.094496,831539,1418.4599609375
1764008506.0919652,841961,1456.43994140625
1764008683.567052,844259,1461.5400390625
1764009455.561605,854314,1563.469970703125
1764009780.331042,858542,1603.8499755859375
1764009830.3623998,859193,1620.25
1764010800.4388816,871816,1678.800048828125
1764011083.6543562,875490,1701.8800048828125
1764012105.376632,888728,1667.4000244140625
1764013769.6163368,910275,1619.550048828125
1764013986.388736,913081,1630.280029296875
1764014090.354803,914440,1635.8800048828125
1764015996.7864015,939070,1659.1099853515625
1764016046.023298,939705,1656.030029296875
1764016072.1459389,940041,1656.030029296875
1764017485.1333635,958279,1717.8900146484375
1764018270.1794474,968399,1740.3900146484375
1764020211.6528802,993438,1867.47998046875
1764021278.5752387,1007101,1889.780029296875
1764024039.7126794,1042626,1960.760009765625
1764024486.826164,1048368,1964.239990234375
1764024952.8343441,1054367,2003.8499755859375
1764026783.995033,1077922,2008.6199951171875
1764027420.290604,1086105,1981.219970703125
1764029871.1639132,1117729,2084.39990234375
1764029944.050855,1118672,2092.530029296875
1764030991.085179,1132188,2162.320068359375
1764031775.9075463,1142316,2187.22998046875
1764032224.4396057,1148104,2187.179931640625
1764033626.252525,1166208,2160.860107421875
1764034649.4181156,1179440,2163.760009765625
1764034767.2619808,1180958,2165.419921875
1764035257.8502028,1187285,2161.760009765625
1764036676.324846,1205607,2211.81005859375
1764036766.5865602,1206769,2217.27001953125
1764038621.1842575,1230760,2246.139892578125
1764039822.729275,1246342,2330.02001953125
1764040450.5529144,1254484,2370.14990234375
1764040542.3653686,1255665,2376.06005859375
1764041758.044335,1271420,2395.929931640625
1764041823.5625944,1272269,2388.159912109375
1764042076.3050704,1275546,2371.77001953125
1764043392.119965,1292604,2413.030029296875
1764044155.870818,1302496,2416.820068359375
1764045054.1348848,1314160,2400.989990234375
1764045251.9328246,1316724,2410.389892578125
1764045449.235959,1319278,2403.93994140625
1764046408.027447,1331707,2413.219970703125
1764047091.014439,1340558,2415.489990234375
1764047281.6776507,1343032,2405.77001953125
1764047787.510133,1349591,2361.35009765625
1764047951.287363,1351723,2350.1201171875
1764049511.5590587,1371992,2339.699951171875
1764051088.5182288,1392471,2358.580078125
1764051448.4443395,1397143,2375.0400390625
1764053384.0202892,1422294,2476.239990234375
1764054123.2743683,1431909,2511.110107421875
1764054623.098839,1438408,2521.030029296875
1764054830.8229628,1441100,2509.1201171875
1764055352.0245585,1447871,2546.860107421875
1764057471.4097836,1475407,2509.419921875
1764058306.1297195,1486276,2498.639892578125
1764058489.8111286,1488661,2499.330078125
1764059377.3962839,1500209,2453.18994140625
1764060183.8008964,1510695,2452.39990234375
1764060708.7475011,1517534,2481.449951171875
1764061584.5330484,1528927,2475.469970703125
1764065192.256951,1575896,2465.72998046875
1764065321.4435744,1577579,2464.699951171875
1764066023.6518185,1586725,2432.919921875
1764067884.2863421,1610946,2408.780029296875
1764068286.5475988,1616185,2389.280029296875
1764068895.949064,1624104,2338.47998046875
1764070867.7134383,1649830,2326.14990234375
1764071154.24111,1653553,2326.489990234375
1764071606.003428,1659432,2342.280029296875
1764071699.64234,1660656,2358.1201171875
1764072260.8549361,1667970,2373.580078125
1764072356.5006306,1669215,2369.300048828125
1764072758.7388144,1674445,2337.169921875
1764073606.9038858,1685489,2325.239990234375
1764073718.4856699,1686935,2290.02001953125
1764074087.6484668,1691737,2282.7900390625
1764076753.4337244,1726445,2191.68994140625
1764077265.8597064,1733127,2216.60009765625
1764077560.4443452,1736972,2236.840087890625
1764078042.9148943,1743253,2272.3701171875
1764080282.6917894,1772425,2326.89990234375
1764081375.2501078,1786678,2278.590087890625
1764082267.299486,1798312,2290.89990234375
1764083065.1093845,1808723,2290.800048828125
1764086376.094436,1851932,2387.489990234375
1764086644.6040387,1855441,2392.280029296875
1764087470.7226188,1866238,2389.800048828125
1764088073.998418,1874102,2352.6201171875
1764090383.986451,1904230,2410.85009765625
1764091471.9149227,1918415,2420.760009765625
1764093444.2849271,1944126,2439.010009765625
1764093854.5470338,1949478,2461.090087890625
1764094578.6080174,1958924,2490.110107421875
1764094964.5277922,1963956,2471.47998046875
1764095012.628319,1964586,2479.7099609375
1764095657.2354999,1972980,2467.409912109375
1764096538.4841683,1984496,2484.3798828125
1764097267.6333826,1994008,2528.1298828125
1764098690.3298683,2012583,2490.0
1764098808.560126,2014126,2486.56005859375
1764099040.7765756,2017149,2456.409912109375
1764099361.1085806,2021326,2426.68994140625
1764099470.611249,2022756,2417.64990234375
1764100007.0119941,2029757,2432.330078125
1764101155.5575852,2044733,2383.93994140625
1764101849.6518903,2053806,2352.409912109375
1764104634.773627,2090193,2365.14990234375
1764105911.9118419,2106896,2383.409912109375
1764106597.1510403,2115868,2408.7099609375
1764107100.892039,2122465,2376.7099609375
1764107543.4256384,2128262,2441.8798828125
1764107762.6548905,2131126,2450.56005859375
1764108660.1167362,2142868,2428.830078125
1764109041.3220813,2147851,2450.510009765625
1764109741.3229518,2157024,2486.60009765625
1764110250.6791627,2163676,2506.2099609375
1764111070.7686691,2174414,2518.320068359375
1764111357.182447,2178150,2493.989990234375
1764111702.0840385,2182656,2512.469970703125
1764112917.6433384,2198548,2466.320068359375
1764113069.5058317,2200531,2446.179931640625
1764115235.6129856,2228846,2358.590087890625
1764115279.178634,2229420,2351.840087890625
1764116473.4403796,2245078,2412.4599609375
1764118626.0308068,2273260,2440.110107421875
1764120004.1863756,2291334,2503.340087890625
1764120395.168664,2296464,2498.22998046875
1764120833.2734551,2302200,2478.2900390625
1764121464.7038414,2310478,2489.2900390625
1764125558.81025,2364155,2406.860107421875
1764125686.980268,2365833,2391.4599609375
1764126185.6089408,2372363,2394.199951171875
1764126830.4243658,2380826,2428.030029296875
1764127024.7162158,2383367,2412.31005859375
1764129136.9278533,2411076,2381.260009765625
1764129515.2588131,2416034,2362.31005859375
1764131008.6732593,2435652,2507.77001953125
1764131183.0646045,2437939,2508.5
1764131248.951754,2438794,2499.22998046875
1764131407.2409158,2440853,2447.179931640625
1764132219.7152696,2451515,2453.639892578125
1764132422.793517,2454187,2460.10009765625
1764132756.7196467,2458578,2484.389892578125
1764136116.081478,2502683,2492.219970703125
1764136242.1108792,2504332,2496.199951171875
1764137356.660333,2518972,2528.2900390625
1764137537.3512175,2521340,2537.429931640625
1764137726.9829445,2523825,2527.52001953125
1764139820.5559611,2551284,2499.469970703125
1764140700.8771427,2562815,2451.81005859375
1764141013.2921197,2566915,2428.199951171875
1764142310.2301035,2583930,2425.580078125
1764142338.497865,2584298,2438.070068359375
1764142622.1667004,2588005,2420.050048828125
1764143949.7123408,2605399,2390.449951171875
1764144203.9984086,2608726,2364.030029296875
1764144405.8355358,2611380,2373.52001953125
1764148222.489885,2661454,2384.139892578125
1764148813.2925248,2669185,2386.179931640625
1764148885.3750186,2670125,2350.080078125
1764149646.1755702,2680103,2348.469970703125
1764150039.434623,2685246,2354.800048828125
1764150852.7085414,2695888,2310.469970703125
1764151120.7102878,2699401,2321.64990234375
1764151742.164363,2707550,2330.5400390625
1764151831.4096088,2708722,2321.659912109375
1764151946.2462919,2710235,2342.93994140625
1764152709.250258,2720244,2354.639892578125
1764152979.0188162,2723787,2376.8798828125
1764153832.6735685,2734978,2419.25
1764154479.67803,2743473,2455.2099609375
1764155114.1512914,2751799,2472.030029296875
1764155343.7502525,2754814,2466.60009765625
1764155675.497694,2759158,2469.43994140625
1764156275.2065969,2766997,2401.949951171875
1764157292.2213564,2780363,2404.510009765625
1764157556.450598,2783830,2412.110107421875
1764158367.5546837,2794494,2402.06005859375
1764161090.246261,2830298,2533.760009765625
1764163719.7245972,2864834,2524.030029296875
1764163959.0888166,2867968,2500.489990234375
1764164974.6733458,2881305,2455.330078125
1764166876.2341797,2906301,2552.8798828125
1764167252.4194872,2911261,2562.75
1764168527.4400668,2928002,2630.179931640625
1764169422.5583148,2939787,2701.6201171875
1764171076.8798013,2961553,2727.010009765625
1764171210.060794,2963306,2724.699951171875
1764172009.0197835,2973822,2684.2900390625
1764172264.0969896,2977171,2666.9599609375
1764173278.2150385,2990503,2655.89990234375
1764175829.5393498,3024009,2527.7900390625
1764176180.8946218,3028634,2524.860107421875
1764176480.888337,3032583,2517.6298828125
1764176972.722392,3039053,2521.580078125
1764177814.8326485,3050118,2516.800048828125
