Wall time,Step,Value
1766321012.5826652,5063,646.1714477539062
1766321078.6132042,5440,651.3783569335938
1766321638.980716,8597,659.6896362304688
1766322142.4264433,11452,665.48681640625
1766323466.2265108,18802,664.6799926757812
1766323685.1812265,20062,669.0700073242188
1766324896.1994092,26791,645.0399780273438
1766325019.6682696,27510,646.8800048828125
1766325460.391574,29970,646.2899780273438
1766325825.246351,32009,638.0399780273438
1766326599.3442066,36394,657.2100219726562
1766326644.2177894,36656,660.0800170898438
1766326801.5193312,37536,653.7999877929688
1766328919.0845377,49407,647.9500122070312
1766329636.2289724,53354,625.0599975585938
1766329957.3416698,55175,618.0999755859375
1766331179.806409,61914,608.8099975585938
1766331695.8485756,64761,606.47998046875
1766332025.382506,66609,622.1199951171875
1766332174.7086859,67440,629.0700073242188
1766333214.25095,73273,646.780029296875
1766333430.0115626,74428,638.1900024414062
1766333742.4944685,76196,641.6099853515625
1766333980.573689,77551,656.27001953125
1766334918.594804,82842,671.47998046875
1766335083.3813167,83763,673.9600219726562
1766336068.0364473,89247,665.5499877929688
1766336375.1547415,90987,664.6799926757812
1766336415.6900403,91205,667.1599731445312
1766336690.186455,92717,649.52001953125
1766336808.4510415,93382,644.9199829101562
1766337446.8203356,96998,652.280029296875
1766339742.3872492,109524,653.1799926757812
1766340277.6626608,112393,633.489990234375
1766340302.4974794,112530,631.469970703125
1766340906.726965,115689,601.7100219726562
1766341092.3195665,116685,602.72998046875
1766342101.570129,122097,611.7899780273438
1766342162.4118369,122431,608.0700073242188
1766342645.8050508,124961,581.6799926757812
1766342887.329641,126274,587.760009765625
1766344535.7522469,135180,626.5900268554688
1766346267.0851097,144480,651.4099731445312
1766347399.489649,150549,625.6900024414062
1766347485.4935179,151029,629.280029296875
1766347799.295888,152721,636.969970703125
1766347871.7974768,153094,628.4600219726562
1766348886.6417718,158584,635.489990234375
1766349018.1174405,159274,642.7100219726562
1766349498.036807,161859,648.1300048828125
1766349726.2422893,163072,633.6400146484375
1766349932.2388487,164157,638.4600219726562
1766350543.3803322,167421,624.239990234375
1766351110.163261,170496,624.8400268554688
1766351789.6845686,174144,637.4500122070312
1766352430.7638366,177594,645.5
1766352789.3496473,179552,656.2100219726562
1766353150.3082933,181516,664.1699829101562
1766353573.6599834,183779,653.8400268554688
1766354336.4413283,187895,651.4400024414062
1766355441.111515,193828,648.9199829101562
1766355821.7887795,195871,647.7999877929688
1766356017.4386632,196927,650.6699829101562
1766356301.9606185,198448,643.2999877929688
1766356352.7794538,198736,647.47998046875
1766356419.0609548,199087,645.5399780273438
1766357351.8646762,204093,644.510009765625
1766358722.7793682,211457,645.2100219726562
1766358869.9619405,212208,640.75
1766359171.899196,213848,634.4000244140625
1766359221.054381,214108,635.6699829101562
1766359432.9143112,215279,640.4500122070312
1766360323.9271734,220130,667.3400268554688
1766360639.2464569,221787,659.7899780273438
1766360932.7436924,223366,660.1400146484375
1766362141.5721467,229901,663.4500122070312
1766362903.7878025,234005,655.6799926757812
1766363799.672029,238851,661.5800170898438
1766364227.5744195,241196,668.3099975585938
1766366213.7799108,251891,656.6199951171875
1766366473.1146843,253291,651.969970703125
1766366741.3742876,254732,666.3400268554688
1766367251.3139307,257513,674.6599731445312
1766367350.1698322,258039,672.1500244140625
1766367381.1371498,258213,676.25
1766367838.6353252,260694,686.3900146484375
1766367959.8392313,261359,691.780029296875
1766368996.6338267,266961,703.4099731445312
1766369288.9993203,268553,696.6799926757812
1766370113.5198874,273008,694.9600219726562
1766370865.1866956,276992,688.52001953125
