Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "cifar10", "model": "cifar_lora_cnn", "loss_function": "CrossEntropyLoss", "aggregation": "rbla", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 5, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "Adam", "lr": 0.001, "momentum": 0.9, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_distribution": {"rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}, "rank_ratio_list": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0], "rank_ratio_list_str": "[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]", "epoch": 5, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples
0,0.1661,2.249805189323425,9.48588770414487,0.09610901799530501,0.1661,0.06733182862636374,0.1230701737909029,0.1230701737909029,10000
1,0.3296,2.5422334753036497,12.708022352074854,0.3335177534349498,0.32959999999999995,0.246956257724803,0.2726646814125947,0.2726646814125947,10000
2,0.391,2.7429714267730714,15.53307197647425,0.5008790562628248,0.391,0.32986369720801717,0.3563222230127741,0.3563222230127741,10000
3,0.3967,3.745533614349365,42.33158993689252,0.5059711763700755,0.3967,0.3468187247638635,0.36223363985887286,0.36223363985887286,10000
4,0.4219,4.083997807312012,59.38239531734933,0.4906796874909318,0.42189999999999994,0.37918154865329023,0.38158168835423656,0.38158168835423656,10000
5,0.4145,4.960803751754761,142.7084519820016,0.5030632895480368,0.41450000000000004,0.3588736138647931,0.37128938272285966,0.37128938272285966,10000
6,0.4229,5.743859238433838,312.2672021477639,0.4911379354518465,0.4229000000000001,0.3749918298206653,0.3758065653410282,0.3758065653410282,10000
7,0.4334,5.970154985046387,391.56635297672744,0.48643471981305514,0.43340000000000006,0.38324006338223393,0.3885406641995494,0.3885406641995494,10000
8,0.4439,6.64611418838501,769.787258018179,0.5264148542489261,0.4439,0.39256828802058885,0.3993976496254261,0.3993976496254261,10000
9,0.4488,7.171399422454834,1301.6649079198412,0.49173691555253674,0.4488,0.4046061560333734,0.402886741481848,0.402886741481848,10000
